PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N201603162161,2,1,0,0,184 LONDON ST,6013009,BP Filed,2016-03-16
N201503312342,2,1,0,0,1855 30TH AV,2067002O,BP FILED,2015-03-31
N200602215057,35,35,0,0,1860 VAN NESS AV,0619012,CONSTRUCTION,2016-03-21
N201505015151,9,9,0,0,1870 MARKET ST,0871004,BP FILED,2015-05-01
N201103182398,2,1,0,0,1877 CHURCH ST,6656029,BP ISSUED,2012-04-30
N201205039740,2,1,0,0,188 BROAD ST,7107023,CONSTRUCTION,2013-07-01
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,CONSTRUCTION,2016-02-10
N201304053893,3,3,0,0,1888 CLEMENT ST,1414061,BP FILED,2013-04-05
N201501135623,2,1,0,0,189 COUNTRY CLUB DR,7277044,BP ISSUED,2016-01-28
N201410158900,1,1,0,0,19 ARGUELLO BL,1355004,BP FILED,2014-10-15
N201602058975,1,1,0,0,190 HOLLADAY AV,5532007,BP Filed,2016-02-05
N201307021054,2,1,0,0,203 RUSSIA AV,6086012C,CONSTRUCTION,2016-03-11
N201507080963,9,9,0,0,1900 MISSION ST,3554001,BP FILED,2015-07-08
N200609253193,1,1,0,0,191 BREWSTER ST,5577011,CONSTRUCTION,2016-02-08
N201302119939,2,2,0,0,1914 20TH ST,4071014,BP ISSUED,2015-08-18
N201511132572,64,64,0,0,199 VIDAL DR,7308001,BP FILED,2015-11-13
N201505126084,1,1,0,0,2 BONVIEW ST,5613064,BP FILED,2015-05-12
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL APPROVED,2015-09-30
N201509237900,2,1,0,0,2 VESTA ST,5403001,BP FILED,2015-09-23
N201504093248,2,1,0,0,2031 20TH AV,2140004B,BP FILED,2015-04-09
N201211295086,67,67,67,67,200 - 214 06TH ST,3731001,CONSTRUCTION,2016-03-10
N200910209344,2,2,0,0,200 BROAD ST,7106058,CONSTRUCTION,2016-01-22
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31
N201411030494,1,1,0,0,2008 KEITH ST,5386002,BP ISSUED,2016-02-01
N201207124717,656,656,0,0,201 FOLSOM ST,3746001,CONSTRUCTION,2016-03-17
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07
N201407292392,2,1,0,0,2014 10TH AV,2129001C,BP ISSUED,2015-08-26
N201502047444,1,1,0,0,2018 19TH ST,4030014,BP FILED,2015-02-04
N200910209343,2,2,0,0,202 BROAD ST,7106059,CONSTRUCTION,2016-01-22
N201505136191,3,2,0,0,202 TEDDY AV (AKA 468 - 488 RUTLAND),6209052,BP FILED,2015-05-13
N201010253666,3,3,0,0,2034 CLEMENT ST,1412019,CONSTRUCTION,2014-04-10
N201406279814,97,97,12,12,2051 03RD ST,3994001B,CONSTRUCTION,2015-08-26
N201601086723,3,1,0,0,206 SAN JOSE AV,6513053,BP Filed,2016-01-08
N201505085788,2,1,0,0,2062 12TH AV,2131A026,BP FILED,2015-05-08
N201505196638,1,1,0,0,2065 QUESADA AV,5335034,BP FILED,2015-05-19
N201505085793,2,1,0,0,2066 32ND AV,2151037,BP FILED,2015-05-08
N201506037942,2,1,0,0,2142 34TH AV,2184034,CONSTRUCTION,2016-03-28
N201406239109,276,273,0,0,2070 BRYANT ST,4022001,PL FILED,2014-06-12
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP FILED,2013-04-09
N201506249835,2,1,0,0,2082 BANCROFT AV,5403035,CONSTRUCTION,2015-11-05
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,BP ISSUED,2015-03-19
N201507171867,18,18,0,0,2092 03RD ST / 600 18TH ST,3995007,BP FILED,2014-09-30
N201506229594,1,1,0,0,21 JOY ST,5577006,BP FILED,2015-06-22
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,BP ISSUED,2013-05-21
N201510028709,2,1,0,0,210 FREDERICK ST,1254019,BP APPROVED,2016-03-23
N201412163794,2,2,0,0,2774 SAN BRUNO AV,6048010,BP FILED,2014-12-16
N201406239172,29,29,0,0,2100 MISSION ST,3576001,BP FILED,2014-06-23
N201311222660,77,77,0,0,2101 & 2155 WEBSTER ST,0629037,CONSTRUCTION,2016-04-01
N200811196948,2,1,0,0,2104 CASTRO ST,6611003,BP FILED,2008-11-19
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31
N201510159839,2,1,0,0,2123 30TH AV,2187001E,BP FILED,2015-10-15
N201306068799,1,1,0,0,2127 CASTRO ST,6612026,CONSTRUCTION,2015-10-01
N201506199483,2,1,0,0,2130 SANTIAGO ST,2317016G,CONSTRUCTION,2016-01-27
N201102180558,1,1,0,0,2138 FOLSOM ST,3574008,BP FILED,2011-02-18
N201504083155,6,1,0,0,2138 JONES ST,0092027,BP FILED,2015-04-08
N201401065657,7,6,0,0,2146 3RD ST,4044003,BP FILED,2014-01-06
N201504103322,2,1,0,0,2158 22ND AV,2196034,BP FILED,2015-04-10
N201012076279,1,1,0,0,220 WILLIAMS AV,5406016,BP FILED,2010-12-07
N201306210213,109,109,0,0,2171 03RD ST,4045003,BP FILED,2013-06-21
N200611036818,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-11-23
N201111189212,3,3,0,0,2175 HAYES ST,1212022,BP FILED,2011-11-18
N201601066485,1,1,0,0,2175 QUESADA AV,5334031,BP FILED,2016-01-06
N201601137024,1,1,0,0,2179 QUESADA AV,5334030,BP Filed,2016-01-13
N201503191328,1,1,0,0,2181 09TH AV,2860004,BP FILED,2015-03-19
N201505136194,2,1,0,0,219 MAYNARD ST,5890013A,BP FILED,2015-05-13
N201312134180,87,87,10,10,2198 MARKET ST,3542039,CONSTRUCTION,2016-03-31
N201504093240,35,35,0,0,22 FRANKLIN ST,0836011,PL FILED,2014-01-02
N201310219817,2,1,0,0,22 ORD CT,2619067,BP FILED,2013-10-21
N201210091512,2,1,0,0,2207 25TH ST,4282A023,CONSTRUCTION,2013-03-12
N201503090303,2,1,0,0,2219 31ST AV,2318005,BP FILED,2015-03-09
N201509156951,2,1,0,0,2225 BAY ST,0927036,BP ISSUED,2016-01-06
N201410088357,2,1,0,0,2227 33RD AV,2316001F,BP FILED,2014-10-08
N201405085281,2,1,0,0,2237 UNION ST,0539031,BP ISSUED,2016-03-02
N201601157251,2,1,0,0,2238 KIRKHAM ST,1827019,BP Filed,2016-01-15
N201504284774,2,1,0,0,224 NUEVA AV,5081002,BP FILED,2015-04-28
N201403261777,2,1,0,0,225 17TH AV,1416003,BP FILED,2014-03-26
N201512316246,9,9,0,0,225 SHIPLEY ST,3753099,BP FILED,2015-12-31
N201312204680,1,1,0,0,2251 GREENWICH ST,0515031,BP REINSTATED,2015-07-08
N201206203038,7,7,0,0,2255 TARAVAL ST,2393040,BP APPROVED,2015-11-17
N201105035210,4,1,0,0,226 - 228 HAIGHT ST,0851012,PL APPROVED,2011-09-23
N200806164548,76,37,0,0,226 06TH ST,3731003,CONSTRUCTION,2014-10-20
N200902122009,2,1,0,0,227 NORIEGA ST,2046040A,BP FILED,2009-02-12
N201505085800,2,1,0,0,2277 46TH AV,2303016,BP FILED,2015-05-08
N201309257711,71,71,0,0,2290 03RD ST,4059009,BP APPROVED,2014-12-26
N201508103804,17,17,0,0,2293 POWELL ST,0041001,PL APPROVED,2015-11-20
N201312265039,1,1,0,0,23 CANYON DR,6435012,BP ISSUED,2015-09-23
N200903254880,1,1,0,0,230 SWEENY ST,5859040,CONSTRUCTION,2014-12-22
N201510230698,1,1,0,0,2306 CASTRO ST,7537002,BP FILED,2015-10-23
N201411212273,2,1,0,0,2308 21ST AV,2349038,BP ISSUED,2015-12-18
N201410300350,2,1,0,0,231 JULES AV,6940012,BP ISSUED,2015-07-09
N201009241586,2,1,0,0,2317 15TH ST,2613020,BP FILED,2010-09-24
N201401247066,22,22,0,0,233 - 237 SHIPLEY ST,3753096,CONSTRUCTION,2016-02-01
N201312315426,2,1,0,0,2337 TARAVAL ST,2392037,BP FILED,2013-12-31
N201603152102,2,1,0,0,2339 41ST AV,2370054,BP Filed,2016-03-15
N201510169995,1,1,0,0,234 TERESITA BL,2959007,BP FILED,2015-10-16
N201505136197,2,1,0,0,2342 31ST AV,2359002J,BP FILED,2015-05-13
N201511031632,6,6,0,0,2346 LOMBARD ST,0489015,PL APPROVED,2015-11-03
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11
N201401297354,21,21,0,0,2353 - 2347 LOMBARD ST,0512026,CONSTRUCTION,2016-03-31
N201504072959,2,1,0,0,2355 28TH AV,2357003A,BP FILED,2015-04-07
N201408063186,2,1,0,0,2355 31ST AV,2360006,BP ISSUED,2015-01-27
N201311273026,3,1,0,0,2356 BRYANT ST,4145012,CONSTRUCTION,2016-03-28
N201602129535,3,1,0,0,236 JERSEY ST,6508011,BP Filed,2016-02-12
N200701292823,4,2,0,0,2374 FOLSOM ST,3594009,CONSTRUCTION,2012-05-10
N201602260675,2,1,0,0,238 BEVERLY ST,6998033,BP Filed,2016-02-26
N201310038371,3,1,0,0,238 MISSOURI ST,4003006,CONSTRUCTION,2016-03-18
N201501125418,2,1,0,0,239 14TH AV,1419007,BP ISSUED,2016-03-31
N201508214997,2,1,0,0,239 MAYNARD ST,5890010,BP ISSUED,2016-02-16
N201504153735,2,1,0,0,240 CHENERY ST,6685006A,BP FILED,2015-04-15
N201508134190,33,33,0,0,240 PACIFIC AV,0166003,PL APPROVED,2015-12-10
N201507141490,1,1,0,0,240 WILLIAMS AV,5406018,BP FILED,2015-07-14
N201503171144,1,1,0,0,2405 32ND AV,2393002,BP FILED,2015-03-17
N201506159021,28,28,0,0,241 10TH ST,3518020,BP ISSUED,2016-03-10
N201204138282,11,8,0,0,"2419, 2421 & 2435 LOMBARD ST",0937028,BP FILED,2012-04-13
N201405085278,9,9,0,0,2420 03RD ST,4108003F,BP FILED,2014-05-08
N201504103411,2,1,0,0,2427 23RD AV,2402002A,BP FILED,2015-04-09
N201309066225,4,2,0,0,2429 CHESTNUT ST,0935024,BP APPROVED,2016-03-08
N201512235882,2,1,0,0,2433 23RD AV,2402002C,BP FILED,2015-12-23
N201412224319,2,1,0,0,2433 SANTIAGO ST,2364047,BP FILED,2014-12-22
N201512316248,53,53,6,6,2435 - 2445 16TH ST,3965021,BP FILED,2015-12-31
N201603041237,3,1,0,0,244 30TH ST,6637011,BP Filed,2016-03-04
N201506158935,2,1,0,0,2446 19TH AV,2407021,BP ISSUED,2015-12-09
N201412234418,603,603,0,0,245 01ST ST,3737012,BP ISSUED,2015-12-10
N201511061953,2,1,0,0,247 MONTANA ST,7069030,BP FILED,2015-11-06
N201512225698,3,1,0,0,2477 LOMBARD ST,0937022,BP FILED,2015-12-22
N201404234011,3,1,0,0,2486 FULTON ST,1168025,BP REINSTATED,2016-03-22
N201501236565,122,122,0,0,2500 ARELIOUS WALKER DR,4884025,BP ISSUED,2015-11-09
N201403181032,2,2,0,0,2506 MCALLISTER ST,1144020,BP FILED,2014-03-18
N201501286899,2,1,0,0,2514 BALBOA ST,1569015,BP REINSTATED,2015-02-04
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04
N201602240424,2,1,0,0,2526 16TH AV,2416013,BP Filed,2016-02-24
N201401226857,1,1,0,0,2528 UNION ST,0945012,BP ISSUED,2016-02-18
N201504214236,2,1,0,0,2536 PACHECO ST,2105030,BP FILED,2015-04-21
N201503160933,1,1,0,0,255 28TH ST,6614035,BP FILED,2015-03-16
N201505186604,3,1,0,0,258 24TH AV,1383031,BP FILED,2015-05-18
N201404143170,1,1,0,0,2582 FILBERT ST,0944030,BP ISSUED,2015-07-01
N201305167075,8,8,0,0,259 CLARA ST,3753042,BP ISSUED,2015-05-13
N201402259241,2,1,0,0,259 ROOSEVELT WY,2614048,BP FILED,2014-02-25
N201512306130,2,1,0,0,2600 38TH AV,2459051,BP FILED,2015-12-30
N201401166470,93,93,93,93,2600 ARELIOUS WALKER DR,4884025,CONSTRUCTION,2016-03-29
N201501236483,20,20,0,0,2600 HARRISON ST,3639001,BP FILED,2015-01-23
N201406269575,26,26,0,0,2601 VAN NESS AV,0522002A,BP APPROVED,2016-03-21
N201307161993,2,1,0,0,261 10TH AV,1423015,BP ISSUED,2014-07-15
N201510169894,1,1,0,0,262 CASTRO ST,2614004,BP FILED,2015-10-16
N200711077585,1,1,0,0,262 MADISON ST,5943050,CONSTRUCTION,2014-01-08
N201404173443,3,2,0,0,2621 HARRISON ST,4148027,BP FILED,2014-04-17
N201508103759,3,1,0,0,2624 LEAVENWORTH ST,0028006E,BP FILED,2015-08-10
N201601046276,1,1,0,0,2626 GRIFFITH ST,4937017,BP Filed,2016-01-04
N200809262740,2,1,0,0,2626 LARKIN ST,0069011,CONSTRUCTION,2015-07-16
N201510089247,2,1,0,0,263 ARCH ST,7086006,BP FILED,2015-10-08
N201303041387,4,4,0,0,270 CAPITOL AV,7113022,CONSTRUCTION,2016-03-31
N201211093966,84,84,0,0,2655 BUSH ST,1052024,CONSTRUCTION,2016-03-14
N201503312380,3,1,0,0,267 SAN CARLOS ST,3596025,BP FILED,2015-03-31
N201503312413,2,1,0,0,268 CLARA ST.,3753075,BP FILED,2015-03-31
N201410280037,1,1,0,0,268 GRAND VIEW AV,2764010,BP FILED,2014-10-28
N200711077587,80,77,0,0,268 MADISON ST,5943008,CONSTRUCTION,2014-01-08
N201506179226,2,1,0,0,2689 23RD AV,2473018,BP ISSUED,2016-01-08
N201512316262,2,1,0,0,270 TRUMBULL ST,5871036,BP FILED,2015-12-31
N201503201418,9,6,0,0,271 UPPER TER,2628032,BP FILED,2015-03-20
N201304164662,3,2,0,0,272 CLARA ST,3753076,CONSTRUCTION,2015-10-26
N201504244517,2,1,0,0,2930 ANZA ST,1524018A,BP ISSUED,2015-10-22
N200908144854,2,1,0,0,2727 GOUGH ST,0529002,BP FILED,2009-08-14
N201508315729,3,1,0,0,2739 MCALLISTER ST,1168043,BP FILED,2015-08-31
N201510270841,2,1,0,0,274 SILVER AV,6800041,BP FILED,2015-10-27
N201511122441,3,2,0,0,2740 MCALLISTER ST,1167010,BP FILED,2015-11-12
N201504234455,3,3,0,0,2755 MCALLISTER ST,1168040,BP FILED,2015-04-23
N201601207494,1,1,0,0,276 RIPLEY ST,5550040,BP Filed,2016-01-20
N201405206278,10,4,0,0,2782 FOLSOM ST,3641010C,BP FILED,2014-05-20
N201504234413,2,2,0,0,2785 SAN BRUNO AV,5450018,BP FILED,2015-04-23
N200906261414,2,1,0,0,279 MONTEREY BL,6771032,CONSTRUCTION,2015-10-07
N201402047761,56,56,1,1,2800 SLOAT BLVD,2515001,CONSTRUCTION,2016-03-29
N201411181835,3,2,0,0,2806 VAN NESS AV,0499004,BP FILED,2014-11-18
N201402219049,2,1,0,0,281 FREDERICK ST,1269087,BP FILED,2014-02-21
N201407090811,3,3,0,0,2815 POLK ST,0478003,BP FILED,2014-07-09
N201504224286,4,4,0,0,2829 25TH ST,4276028,BP FILED,2015-04-22
N201210011010,3,1,0,0,2830 22ND ST,4146019,CONSTRUCTION,2015-09-22
N201207114624,4,3,0,0,2830 24TH ST,4209017,BP FILED,2012-07-11
N201511021455,1,1,0,0,2832 UNION ST,0948003A,BP FILED,2015-11-02
N201205251254,2,1,0,0,2851 FILBERT ST,0948018,BP ISSUED,2015-09-21
N201310048576,1,1,0,0,2855 FILBERT ST,0948029,BP FILED,2013-10-04
N201511031542,3,1,0,0,2855 FOLSOM ST,6521031,BP FILED,2015-11-03
N201009241614,1,1,0,0,287 11TH AV,1422016,BP ISSUED,2011-07-18
N201302069581,1,1,0,0,287 CRESTA VISTA DR,2993088,CONSTRUCTION,2015-04-21
N201412012693,1,1,0,0,2877 FOLSOM ST,6521025,BP FILED,2014-12-01
N201212045418,4,2,0,0,2881 MISSION ST,6517022,CONSTRUCTION,2016-02-11
N201106027305,7,2,0,0,2882 - 2890 GEARY BL,1069045,BP ISSUED,2014-02-05
N201209270766,10,10,1,1,2895 SAN BRUNO AV,5457037,BP ISSUED,2013-08-19
N201504204018,1,1,0,0,292 ARLETA AV,6234024,BP FILED,2015-04-20
N201503201461,2,2,0,0,2920 FRANKLIN ST,0498020,BP FILED,2015-03-20
N201504103363,3,2,0,0,2944 21ST ST,3612017,BP FILED,2015-04-10
N201506098540,2,1,0,0,2955 20TH AV,7204004,BP ISSUED,2015-11-16
N201512235880,2,1,0,0,2965 25TH AV,7209004B,BP FILED,2015-12-23
N201402249163,1,1,0,0,3 NAPLES ST,5948026A,CONSTRUCTION,2015-11-23
N201404234009,2,1,0,0,30 BLAKE ST,1068014,BP APPROVED,2014-10-08
N200812319407,3,2,0,0,30 EDITH ST,0077004,BP REINSTATED,2014-06-06
N201510230639,89,89,0,0,300 ARBALLO DR,7308001,BP FILED,2015-10-23
N201409267403,2,1,0,0,300 FOERSTER ST,3116023,BP FILED,2014-09-26
N200810013158,16,16,1,1,300 OCTAVIA ST (BP SET 1 OF 2),0832025,PL FILED,2015-05-28
N200810013162,16,16,1,1,300 OCTAVIA ST (BP SET 2 OF 2),0832026,PL FILED,2015-05-28
N201503201416,2,2,0,0,301 UPPER TR,2628035,BP FILED,2015-03-20
N201603152080,198,198,0,0,302 SILVER AV,5952002,PL APPROVED,2016-03-15
N201407302510,1,1,0,0,302 UNIVERSITY ST,5991002,BP APPROVED,2015-11-05
N201009271661,2,2,0,0,3020 LAGUNA ST,0519029,CONSTRUCTION,2013-02-27
N201412194158,2,2,0,0,531 33RD AV,1511005,BP FILED,2014-12-19
N201511132603,2,1,0,0,3025 CESAR CHAVEZ ST,5505020,BP FILED,2015-11-13
N201211093910,6,6,0,0,3038 CLEMENT ST,1402023,BP ISSUED,2014-10-27
N201312174396,1,1,0,0,3040 24TH ST,3640079,BP FILED,2013-12-17
N201506249813,2,1,0,0,306 ARLETA AV,6233003,BP FILED,2015-06-24
N201407302511,1,1,0,0,306 UNIVERSITY ST,5991003,BP APPROVED,2015-11-02
N201407302512,1,1,0,0,308 UNIVERSITY ST,5991004,BP APPROVED,2015-11-04
N201603081447,2,1,0,0,31 PASADENA ST,6321012,BP Filed,2016-03-08
N201208298556,2,1,0,0,31 URANUS TR,2654031,BP ISSUED,2014-01-06
N200905047636,2,2,0,0,311 EUREKA ST,2750035,CONSTRUCTION,2014-08-06
N201601086676,16,4,0,0,312 BAKER ST,1205021,BP Filed,2016-01-08
N201407302522,2,2,0,0,3123 FOLSOM ST,5503018,BP ISSUED,2015-12-23
N201411060898,2,1,0,0,3125 LINCOLN WY,1718046,BP APPROVED,2015-11-17
N201506300382,2,1,0,0,3131 QUINTARA ST,2177054,BP FILED,2015-06-30
N201407181625,4,4,0,0,315 SOUTH VAN NESS AV,3549041,BP FILED,2014-07-18
N201512316214,2,2,0,0,318 30TH AV,1404041,BP FILED,2015-12-31
N201407221872,2,2,0,0,3198 MARKET ST,2659052,BP ISSUED,2016-02-22
N201602018541,1,1,0,0,32 HERON ST,3755049,BP FILED,2016-02-01
N200806134390,3,3,0,0,3201 BALBOA ST,1611001,BP FILED,2008-06-13
N201410249901,5,2,0,0,3215 SCOTT ST,0936020,CONSTRUCTION,2015-10-08
N201106238762,2,1,0,0,322 29TH AV,1405045,CONSTRUCTION,2013-05-10
N201412053178,3,1,0,0,322 COLERIDGE ST,5673003,CONSTRUCTION,2016-03-15
N201602018545,3,1,0,0,3221 BALBOA ST,1611001F,BP Filed,2016-02-01
N201003248891,3,2,0,0,3249 17TH ST,3575063,CONSTRUCTION,2016-01-26
N201512044244,2,2,0,0,325 29TH AV,1404006,BP REINSTATED,2015-12-14
N201511233310,2,1,0,0,325 ARLINGTON ST,6693006,BP FILED,2015-11-23
N201504022624,3,1,0,0,325 CLIPPER ST,6554037,BP ISSUED,2015-12-18
N201412224267,1,1,0,0,3252 19TH ST,3591025,BP FILED,2014-12-22
N201411050758,2,1,0,0,326 NAPLES ST,6019002,BP ISSUED,2015-04-20
N201507101133,7,3,0,0,33 DEARBORN ST,3577053,BP FILED,2015-07-10
N201410280029,3,1,0,0,33 LEO ST,6956014,BP FILED,2014-10-28
N201501135624,2,1,0,0,330 COUNTRY CLUB DR,7272043,BP ISSUED,2016-01-28
N201503039806,2,1,0,0,3303 FOLSOM ST,5524044,BP ISSUED,2015-12-28
N201408063132,2,1,0,0,331 CAPISTRANO AV,3146021,BP FILED,2014-08-06
N201410108695,2,1,0,0,331 COLLINGWOOD ST,2752024,BP FILED,2014-10-10
N201502188620,8,2,0,0,3312 17TH ST,3569017,BP FILED,2015-02-18
N201504143580,50,50,0,0,3314 CESAR CHAVEZ ST,6571012,BP FILED,2015-04-14
N201402198846,10,6,0,0,3324 19TH ST,3590014,BP FILED,2014-02-19
N201306129341,2,2,0,0,333 PENNSYLVANIA AV,4040025,CONSTRUCTION,2016-03-30
N200512200747,6,6,0,0,3360 20TH ST,3594016,BP APPROVED,2010-10-21
N201512114912,6,2,0,0,3374-3376 21st Street,3608023,BP FILED,2015-12-11
N201602099198,4,0,0,0,3378 SACRAMENTO ST,1008047,BP Filed,2016-02-09
N201410017778,1,1,0,0,339 CRESCENT AV,5744016,BP FILED,2014-10-01
N201501276733,2,1,0,0,34 COUNTRY CLUB DR,7279041,BP APPROVED,2016-03-03
N201310088785,5,5,0,0,34 LANGTON ST,3730096,BP FILED,2013-10-08
N201208036505,384,384,0,0,340 FREMONT ST,3748006,BP FILED,2012-08-03
N201311041054,16,16,0,0,3420 18TH ST,3576090,CONSTRUCTION,2015-10-05
N201111158893,3,1,0,0,3436 SCOTT ST,0465A022,BP FILED,2011-11-15
N201303273113,75,75,8,8,344 - 388 FULTON ST,0785029,CONSTRUCTION,2016-04-01
N201501095338,7,1,0,0,3441-3447 20TH ST,3610047,BP FILED,2015-01-09
N201602109217,2,1,0,0,3443 26TH ST,6569029,BP Filed,2016-02-10
N201602179763,104,104,0,0,345 06TH ST,3753081,BP FILED,2016-02-17
N201507070775,31,2,0,0,345 FULTON ST,0792007A,BP FILED,2015-07-07
N201311202405,75,75,11,11,346 POTRERO AV,3962008,CONSTRUCTION,2016-03-31
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28
N201307292973,2,1,0,0,349 CORBETT AV,2659054,BP ISSUED,2014-09-16
N201303293381,2,1,0,0,349 RICHLAND AV,5721077,BP ISSUED,2015-10-02
N201602129550,13,13,0,0,400 BAY ST,0030003,PL APPROVED,2015-09-18
N201312194587,12,4,0,0,35 - 41 LAFAYETTE ST,3511066,BP ISSUED,2016-01-07
N201207205437,1,1,0,0,35 LA GRANDE AV,5963042,CONSTRUCTION,2015-12-08
N201202174465,3,1,0,0,35 LEXINGTON ST,3576039,CONSTRUCTION,2015-11-23
N201307303137,416,416,62,62,350 08TH ST,3756003,CONSTRUCTION,2016-03-10
N201412304716,2,1,0,0,350 15TH AV,1446038,BP ISSUED,2016-01-27
N201101208732,1,1,0,0,3501 ALEMANY BL,7135048,CONSTRUCTION,2015-12-29
N201602290749,1,1,0,0,3512 16TH ST,3559009,BP Filed,2016-02-29
N201312164322,2,2,0,0,3516 FOLSOM ST,5626013,BP FILED,2013-12-16
N201312164318,1,1,0,0,3526 FOLSOM ST,5626014,BP FILED,2013-12-16
N201403271860,10,2,0,0,3527 18TH ST,3588001C,BP FILED,2015-01-15
N200712120285,4,3,0,0,353 SAN JOSE AV,6531022,CONSTRUCTION,2016-01-04
N200712120290,3,3,0,0,3534 TARAVAL ST,2374019,BP ISSUED,2016-04-01
N201602028578,2,1,0,0,354 HEAD ST,7116035,BP Filed,2016-02-02
N201106289066,1,1,0,0,354 MULLEN AV,5535006,BP FILED,2011-06-28
N200904065668,3,1,0,0,355 CAPP ST,3590056,BP FILED,2009-04-06
N201504173948,11,2,0,0,355 LAGUNA ST,0840001,BP FILED,2015-04-17
N201506249730,1,1,0,0,44 AZTEC ST,5521015,BP FILED,2015-06-24
N201506259933,3,1,0,0,3551 PIERCE ST,0441B007,BP FILED,2015-06-25
N200611308862,1,1,0,0,3595 KEITH ST,5476014,CONSTRUCTION,2016-01-20
N201312265046,129,129,0,0,360 BERRY ST,8704004,CONSTRUCTION,2016-03-04
N201306210141,3,2,0,0,363 21ST AV,1453013,BP ISSUED,2015-03-24
N201509237851,3,1,0,0,363 BOCANA ST,5709016,BP FILED,2015-09-23
N201306189882,3,1,0,0,3643 19TH ST,3598068,CONSTRUCTION,2016-02-19
N201104083761,1,1,0,0,3650 WASHINGTON ST,0987033,BP ISSUED,2012-02-22
N201602119391,25,5,0,0,3659 20TH ST,3608060,BP Filed,2016-02-11
N201602189872,3,1,0,0,3669 - 3671 23RD ST,3648033,BP FILED,2016-02-18
N201506108657,2,1,0,0,369 DUNCAN ST,6601032,BP FILED,2015-06-10
N201412123652,2,1,0,0,37 BLAKE ST,1067009,BP APPROVED,2016-04-01
N201412234391,1,1,0,0,37 RUTLEDGE ST,5557021,BP FILED,2014-12-23
N201504093286,2,1,0,0,3701 JUDAH ST,1811001,BP FILED,2015-04-09
N201410027946,2,1,0,0,371 12TH AV,1444015,BP ISSUED,2016-01-20
N201507030638,2,1,0,0,3720 21ST ST,3604016,BP ISSUED,2016-03-15
N201312134205,1,1,0,0,3721 21ST ST,3621081,BP ISSUED,2015-05-26
N201305177243,24,24,3,3,376 CASTRO ST,2623006,BP FILED,2013-05-17
N201503231627,3,1,0,0,3769 CESAR CHAVEZ ST,6577046,BP ISSUED,2015-08-26
N200712170659,2,2,0,0,377 BAY ST,0041039,BP FILED,2007-12-17
N201512023978,2,1,0,0,38 CARR ST,5462010,BP FILED,2015-12-02
N201101208700,4,2,0,0,3808 MISSION ST,6692002,BP FILED,2011-01-20
N201402219037,5,5,0,0,3822 24TH ST,3651018,BP APPROVED,2016-02-25
N201505146356,2,1,0,0,3839 LAWTON ST,1899045A,BP ISSUED,2016-03-29
N201601278125,180,180,20,20,390 01ST ST,3749058,BP FILED,2016-01-27
N201505297566,3,3,0,0,3902 24TH ST,3654040,BP FILED,2015-05-29
N200808139077,6,3,0,0,3927 19TH ST,3601071,BP FILED,2008-08-13
N201307292931,3,1,0,0,3932 23RD ST,3625011A,BP ISSUED,2015-06-22
N201107089769,4,2,0,0,3932 GEARY BL,1435017,BP FILED,2011-07-08
N200807116509,3,1,0,0,3933 24TH ST,6508035,BP APPROVED,2012-04-10
N201504062845,2,1,0,0,3938 17TH ST,3563015B,BP FILED,2015-04-06
N201412314770,6,6,0,0,3945 JUDAH ST,1809028,BP REINSTATED,2015-07-14
N201602190078,2,1,0,0,4023 PACHECO ST,2164030,BP Filed,2016-02-19
N201405206229,4,2,0,0,4024 24TH ST,3656010,BP ISSUED,2015-11-04
N201502047488,2,1,0,0,4025 BALBOA ST,1603049,BP FILED,2015-02-04
N201512215657,2,2,0,0,4043 CESAR CHAVEZ ST,6580035,BP FILED,2015-12-21
N201603293285,4,3,0,0,4064 24TH ST,3656019,BP Filed,2016-03-29
N201302130179,2,1,0,0,4072 18TH ST,3582054,BP FILED,2013-02-13
N201404304554,418,418,49,49,41 TEHAMA ST,3736074,CONSTRUCTION,2016-03-29
N201410038023,1,1,0,0,410 HEARST AV,3116006A,BP FILED,2014-10-03
N201012176969,2,2,0,0,4103 CESAR CHAVEZ ST,6581060,CONSTRUCTION,2016-03-01
N201204138248,1,1,0,0,412 HEARST AV,3116007,BP ISSUED,2015-11-30
N201405307098,1,1,0,0,4126 17TH ST,2623028,BP ISSUED,2015-11-23
N201401176600,2,1,0,0,413 SHRADER ST,1227003,CONSTRUCTION,2015-11-20
N201603253145,5,5,0,0,4152 24TH ST,2831013,BP Filed,2016-03-25
