PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N201502047488,2,1,0,0,4025 BALBOA ST,1603049,BP FILED,2015-02-04
N201301228393,3,1,0,0,333 SAN CARLOS ST,3609109,BP FILED,2013-01-22
N201303071745,2,1,0,0,680 SPRUCE ST,1066030,BP FILED,2013-03-07
N201503160972,2,1,0,0,427 LISBON ST,6087025,BP FILED,2015-03-16
N201301087514,2,1,0,0,1325 OCEAN AV,6942054,BP FILED,2013-01-08
N201303263083,3,1,0,0,659 GUERRERO ST,3588056,BP FILED,2013-03-26
N201302130179,2,1,0,0,4072 18TH ST,3582054,BP FILED,2013-02-13
N201402219049,2,1,0,0,281 FREDERICK ST,1269087,BP FILED,2014-02-21
N201301288928,2,1,0,0,1443 12TH AV,1841007,BP FILED,2013-01-28
N201302079711,2,1,0,0,774 33RD AV,1612017N,BP FILED,2013-02-07
N201303212751,1,1,0,0,13 LUCKY ST,6521004,BP FILED,2013-03-21
N201304225124,2,1,0,0,81 GLOVER ST,151029,BP FILED,2013-04-22
N201302281214,3,1,0,0,1052 OAK ST,1216005,BP FILED,2013-02-28
N200505273609,1,1,0,0,346 22ND AV,1453033,CONSTRUCTION,2014-09-05
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL FILED,2014-06-13
N201404234011,3,1,0,0,2486 FULTON ST,1168025,BP FILED,2014-04-23
N201408295044,2,1,0,0,2050 43RD AV,2162031,BP FILED,2014-08-29
N201407242031,2,1,0,0,1911 SAN JOSE AV,3202032,BP FILED,2014-07-24
N201404183603,2,1,0,0,852 GREEN ST,119017,BP FILED,2014-04-18
N201303283273,3,1,0,0,751 WEBSTER ST,797003,BP FILED,2013-03-28
N201405085281,2,1,0,0,2237 UNION ST,539031,BP FILED,2014-05-08
N201409247165,2,1,0,0,1 HORACE ST,6525001A,BP FILED,2014-09-24
N201503060214,2,1,0,0,611 39TH AV,1582001B,BP FILED,2015-03-06
N201301117743,2,1,0,0,645 20TH AV,1624005B,BP FILED,2013-01-11
N201403261777,2,1,0,0,225 17TH AV,1416003,BP FILED,2014-03-26
N201408063132,2,1,0,0,331 CAPISTRANO AV,3146021,BP FILED,2014-08-06
N201501125487,2,0,0,0,3159 MISSION ST,5518017,BP FILED,2015-01-12
N201501226421,2,0,0,0,2887 BRYANT ST,4335003I,BP FILED,2015-01-22
N200809252660,69,69,0,0,1450 FRANKLIN ST,671006,CONSTRUCTION,2015-04-14
N201207124717,656,656,0,0,201 FOLSOM ST,3746001,CONSTRUCTION,2015-06-02
N201306250394,560,560,0,0,1 HENRY ADAMS ST,3911001,CONSTRUCTION,2015-04-21
N201309045886,557,557,0,0,801 BRANNAN ST,3783001,BP ISSUED,2014-09-26
N201209069080,550,550,0,0,"TRINITY PLAZA, PHASE III",3702391,BP ISSUED,2013-10-31
N201304023626,479,479,0,0,280 BEALE ST,3738004,CONSTRUCTION,2015-04-21
N201307303137,416,416,0,0,350 08TH ST,3756003,CONSTRUCTION,2015-06-02
N201212246822,263,263,0,0,718 LONG BRIDGE ST,8710007,CONSTRUCTION,2015-06-01
N201312234917,300,300,0,0,1201-1225 TENNESSEE STREET,4172022,CONSTRUCTION,2015-06-04
N201211284953,28,28,4,4,ONE CAPITOL AV,7148040,CONSTRUCTION,2014-11-14
N200402267273,4,4,0,0,860 INNES AV,4645018,BP ISSUED,2013-06-24
N200703025289,2,1,0,0,469 RAYMOND AV,6244036,BP REINSTATED,2012-02-29
N201311222590,1,1,0,0,1801 SCOTT ST,1050007,BP ISSUED,2014-12-11
N200609253190,3,3,0,0,384 HOLLADAY AV,5577002,PL APPROVED,2009-08-19
N200708109444,3,3,0,0,85 BROSNAN ST,3533165,CONSTRUCTION,2015-04-16
N201306280802,220,220,0,0,250 4TH ST,3733008,BP ISSUED,2014-09-12
N201312265046,129,129,0,0,360 BERRY ST,8704004,BP ISSUED,2015-02-19
N201401136108,27,27,0,0,600 SOUTH VAN NESS AV,3575070,PL APPROVED,2014-02-13
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11
N200808058406,9,9,0,0,436 OFARRELL ST,317005,BP FILED,2008-08-05
N201202295145,9,9,0,0,470 INNES AV,4591C046,CONSTRUCTION,2015-01-28
N200207171660,8,8,0,0,3150 GEARY BL,1066028,CONSTRUCTION,2007-09-17
N200912304034,2,2,0,0,447 Linden St,818048,CONSTRUCTION,2014-10-10
N201312204747,185,185,0,0,706 MISSION ST,3706093,PL APPROVED,2013-07-31
N200703126040,2,2,0,0,476 LINDEN ST,818020,CONSTRUCTION,2015-06-05
N201209119428,210,210,0,0,800 Brotherhood Way,7331003,CONSTRUCTION,2012-09-11
N201307051190,162,162,0,0,101 POLK ST,811002,CONSTRUCTION,2015-06-04
N201301319232,160,160,10,10,1321 Mission Street,3509043,CONSTRUCTION,2015-03-31
N201305036062,139,139,0,0,555 FULTON ST,794028,CONSTRUCTION,2015-05-28
N201306280783,132,132,0,0,144 KING ST,3794024,CONSTRUCTION,2015-06-05
N201312244989,121,121,0,0,630 INDIANA ST,4041009,BP ISSUED,2014-12-24
N200903134091,113,113,0,0,429 BEALE ST,3767305,PL APPROVED,2009-05-14
N201312093685,29,29,0,0,580 HAYES ST,807010,BP ISSUED,2015-03-31
N201212216752,190,190,167,167,1420 MISSION ST,3507039,CONSTRUCTION,2015-03-03
N200810315586,156,156,0,0,1415 MISSION ST,3510001,CONSTRUCTION,2015-05-19
N201211073775,271,271,0,0,5800 03RD ST,5431A001,CONSTRUCTION,2015-06-05
N201112070227,470,470,0,0,1000 16TH ST,3833001,CONSTRUCTION,2012-09-07
N201209059006,450,450,160,160,55 Laguna Street,857001,CONSTRUCTION,2015-05-28
N201207104447,98,98,98,98,1100 GOLDEN GATE AV,757025,CONSTRUCTION,2015-05-27
N201401166470,93,93,0,0,2600 ARELIOUS WALKER DR,4884025,CONSTRUCTION,2015-06-01
N200907223197,63,63,0,0,101 DONAHUE ST,4591C042,CONSTRUCTION,2015-06-08
N200512281146,110,107,60,60,101 EXECUTIVE PARK BL,4991600,BP FILED,2010-10-25
N201312033256,107,107,0,0,1545 PINE ST,667016,BP FILED,2013-12-03
N201208036505,384,384,0,0,340 FREMONT ST,3748006,BP FILED,2012-08-03
N201009140800,320,320,0,0,45 LANSING ST,3749059,CONSTRUCTION,2015-06-02
N201001225204,3,1,0,0,430 03RD AV,1542039,BP ISSUED,2012-10-24
N200605161774,452,452,0,0,399 FREMONT ST,3747320,CONSTRUCTION,2015-05-28
N201210051462,182,182,0,0,PARCEL P - MARKET OCTAVIA,831023,CONSTRUCTION,2014-12-31
N201312093691,94,94,0,0,645 TEXAS ST,4102026,BP ISSUED,2015-01-27
N201312134180,87,87,0,0,2198 MARKET ST,3542039,CONSTRUCTION,2015-05-26
N201010052342,84,84,0,0,490 SOUTH VAN NESS AV,3553008,BP ISSUED,2015-06-01
N201303273113,75,75,0,0,344 - 388 FULTON ST,785029,CONSTRUCTION,2015-04-08
N200912223671,35,35,0,0,401 INNES AV,4591C095,CONSTRUCTION,2015-05-29
N200912032516,35,35,5,5,1 FRANKLIN ST,837003,CONSTRUCTION,2015-05-15
N200602215057,35,35,0,0,1860 VAN NESS AV,619012,CONSTRUCTION,2015-04-29
N201204168406,83,83,83,83,800 PRESIDIO AV,1073013,BP ISSUED,2014-06-20
N200705010136,74,74,0,0,72 TOWNSEND ST,3789003,CONSTRUCTION,2015-05-05
N201405054911,88,88,0,0,815 TENNESSEE STREET,4059001A,BP FILED,2014-05-05
N201309257711,71,71,11,11,2298 03RD ST,4059009,BP APPROVED,2014-12-26
N201204249018,2,2,0,0,896 DE HARO ST,4095018,BP ISSUED,2015-05-28
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28
N200912243860,1,1,0,0,721 CLEMENTINA ST,3729039,BP FILED,2009-12-24
N200611308862,1,1,0,0,3595 KEITH ST,5476014,CONSTRUCTION,2015-06-05
N200609071583,1,1,0,0,750 JAMESTOWN AV,4976019,CONSTRUCTION,2009-04-16
N201211093966,84,84,0,0,2655 BUSH ST,1052024,CONSTRUCTION,2015-06-01
N201010143017,67,67,0,0,527 STEVENSON ST,3703012,PL APPROVED,2014-01-10
N201306260573,41,41,0,0,450 HAYES STREET,808039,CONSTRUCTION,2015-06-04
N201406138386,27,27,0,0,832 SUTTER ST,281003,CONSTRUCTION,2014-03-20
N200507208144,25,25,0,0,468 CLEMENTINA ST,3732071,CONSTRUCTION,2015-05-13
N200907223200,25,25,0,0,201 DONAHUE ST,4591C093,CONSTRUCTION,2015-02-11
N200810315636,15,15,0,0,1446 OCEAN AV,3197010,BP ISSUED,2015-03-19
N200912223676,12,12,0,0,198 COLEMAN ST,4591C069,CONSTRUCTION,2015-04-22
N200603025879,6,6,0,0,782-786 ANDOVER ST,5825007,CONSTRUCTION,2013-11-08
N201305298094,1,1,0,0,1758 12TH AV,2038A019,BP ISSUED,2014-08-19
N201306250465,84,84,0,0,480 POTRERO AV,3973002C,CONSTRUCTION,2015-05-20
N201311222660,77,77,0,0,2101 & 2155 WEBSTER STREET,629037,CONSTRUCTION,2015-06-08
N200705010141,28,28,0,0,1004 MISSISSIPPI ST,4224015,BP APPROVED,2009-01-16
N201202295147,9,9,0,0,451 HUDSON AV,4591C045,CONSTRUCTION,2015-01-14
N200201106632,3,3,0,0,950 CORBETT AV,2799013,CONSTRUCTION,2007-03-13
N201203125903,2,2,0,0,149 29TH ST,6634026,CONSTRUCTION,2014-12-18
N201311071427,2,2,0,0,851 CORBETT AV,2778013,CONSTRUCTION,2014-11-18
N201305015894,140,140,0,0,181 FREMONT ST,3719010,CONSTRUCTION,2015-03-13
N201311202405,75,75,0,0,346 POTRERO AVENUE,3962008,BP ISSUED,2015-02-18
N200711077587,80,77,10,10,268 MADISON ST,5943008,CONSTRUCTION,2014-01-08
N200602023710,47,47,0,0,570 JESSIE ST,3703086,BP ISSUED,2015-02-20
N201203055396,34,34,0,0,1650 BROADWAY *,570011,CONSTRUCTION,2015-06-05
N201305177243,24,24,0,0,376 CASTRO ST,2623006,BP FILED,2013-05-17
N201210242702,8,8,0,0,1785 15TH ST,3555036,BP ISSUED,2013-12-18
N201006104250,61,61,0,0,5050 MISSION ST,6969001,BP APPROVED,2014-03-13
N201402047761,56,56,0,0,2800 SLOAT BL,2515001,BP ISSUED,2014-12-30
N201211295086,67,67,67,44,200-214 06TH ST,3731001,BP ISSUED,2014-01-30
N200806275522,41,41,0,0,5400 GEARY BL,1450008,BP APPROVED,2015-05-22
N200912223673,34,34,0,0,50 JERROLD AV,4591C099,CONSTRUCTION,2015-04-03
N201306149565,20,20,0,0,1255- 1275 COLUMBUS AV,28014,BP ISSUED,2014-04-22
N200806164548,76,37,0,0,226 06TH ST,3731003,CONSTRUCTION,2014-10-20
N201012277437,15,15,0,0,1050 VALENCIA ST,3617008,CONSTRUCTION,2015-04-29
N200912223677,12,12,0,0,201 FRIEDELL ST,4591C094,CONSTRUCTION,2015-05-05
N201202295142,9,9,0,0,101 AVOCET WY,4591C059,CONSTRUCTION,2015-04-03
N201305167075,8,8,0,0,259 CLARA ST,3753042,BP ISSUED,2015-05-13
N200512200747,6,6,0,0,3360 20TH ST,3594016,BP APPROVED,2010-10-21
N200712311569,50,4,0,0,875 POST ST,303014,BP ISSUED,2012-07-20
N201207265893,4,4,0,0,3820 24TH STREET,3651017,CONSTRUCTION,2015-06-02
N201306280738,23,23,0,0,1450 15TH ST,3549064,BP ISSUED,2015-05-29
N201311041054,16,16,0,0,3420 18TH ST,3576090,BP ISSUED,2015-05-08
N201209270766,10,10,0,0,2895 SAN BRUNO AV,5457037,BP ISSUED,2013-08-19
N201202295141,9,9,0,0,100 AVOCET WY,4591C057,CONSTRUCTION,2015-05-28
N200605232239,9,9,0,0,130 TURK ST,339006,CONSTRUCTION,2013-11-04
N201204138282,11,8,0,0,"2419, 2421 & 2435 LOMBARD ST",937028,BP FILED,2012-04-13
N201401247066,22,22,0,0,233 SHIPLEY ST,3753096,BP ISSUED,2015-03-16
N201401297354,21,21,0,0,2353 - 2347 LOMBARD ST,512026,CONSTRUCTION,2015-05-21
N201410017815,155,17,0,0,33 POWELL ST,330004,CONSTRUCTION,2015-05-28
N200408040564,12,12,0,0,140 PENNSYLVANIA AV,3987010,BP ISSUED,2014-08-06
N200912223674,12,12,0,0,200 COLEMAN ST,4591C098,CONSTRUCTION,2015-06-08
N201202295146,9,9,0,0,421 HUDSON AV,4591C068,CONSTRUCTION,2015-05-20
N201310119178,7,7,0,0,1823 TURK ST,1153020,BP ISSUED,2015-04-08
N200401063464,1,1,0,0,23 SPARTA ST,6176011,CONSTRUCTION,2015-05-18
N200712261296,2,1,0,0,176 RANDALL ST,6655030,BP APPROVED,2014-02-11
N201305156961,2,1,0,0,546 34TH AV,1511034,CONSTRUCTION,2015-04-06
N201204238894,24,1,0,0,621 STOCKTON ST,256003,PL APPROVED,2012-05-10
N200703307744,3,3,0,0,1225 DOLORES ST,6534029,BP ISSUED,2015-04-03
N200908124639,19,18,15,15,1741 POWELL ST,101004,BP ISSUED,2015-02-24
N200910209344,2,2,0,0,200 BROAD ST,7106058,BP ISSUED,2012-06-14
N200809091137,4,4,0,0,285 OCEAN AV,6951021,PL APPROVED,2009-11-18
N201302150317,3,3,0,0,1470 MCALLISTER ST,776035,CONSTRUCTION,2015-05-22
N201109144613,16,16,0,0,940 GROVE ST,798010,BP APPROVED,2012-06-14
N201107261089,3,3,0,0,70 GOLD MINE DR,7520033,BP FILED,2011-07-26
N201301298999,3,2,0,0,471 24TH AV,1456013,BP REINSTATED,2013-02-20
N201307262866,2,2,0,0,721 KIRKHAM ST,1857036,CONSTRUCTION,2015-05-29
N201303122049,15,15,0,0,248 - 252 09TH ST,3518006,CONSTRUCTION,2015-02-09
N201009271690,8,4,0,0,1338 FILBERT ST,524031,BP ISSUED,2011-01-31
N200712140534,13,13,0,0,1 Stanyan Street,1084001B,BP FILED,2007-12-14
N200607186852,6,6,0,0,270 OCEAN AV,3211010A,CONSTRUCTION,2015-04-09
N201303041387,4,4,0,0,270 CAPITOL AV,7113022,CONSTRUCTION,2015-04-03
N200711148137,2,1,0,0,577 29TH ST,6630031,CONSTRUCTION,2011-05-05
N201306068876,1,1,0,0,1769 11TH AV,2038A013,BP ISSUED,2014-10-07
N201101118224,2,1,0,0,4324 ANZA ST,1510022,CONSTRUCTION,2012-11-09
N201209200274,4,4,0,0,685 FLORIDA ST,4022022,CONSTRUCTION,2014-10-27
N201105256770,10,10,0,0,140 09TH ST,3509005,CONSTRUCTION,2015-01-29
N200904065665,6,6,0,0,1701 09TH AV,2040001,CONSTRUCTION,2013-01-08
N200704128664,8,6,0,0,95 LELAND AV,6250037,BP REINSTATED,2010-03-05
N201303071701,6,4,0,0,327 BALBOA ST,1640051,CONSTRUCTION,2015-02-26
N201211023396,3,3,0,0,946 RHODE ISLAND ST,4094024,CONSTRUCTION,2015-05-28
N201003248891,3,2,0,0,3249 17TH ST,3575063,BP ISSUED,2014-03-17
N201307303152,2,2,0,0,3305 BRODERICK ST,926008,CONSTRUCTION,2015-06-02
N201310250236,2,2,0,0,5670 MISSION ST,7099009,CONSTRUCTION,2015-06-04
N201202295144,9,9,0,0,420 INNES AV,4591C070,CONSTRUCTION,2015-04-30
N201306038460,5,5,0,0,135 WETMORE ST,212031,BP REINSTATED,2013-06-20
N200810013092,2,2,0,0,1794 SAN JOSE AV,6793011,BP FILED,2008-10-01
N201009241586,2,1,0,0,2317 15TH ST,2613020,BP FILED,2010-09-24
N200607106046,1,1,0,0,162 BREWSTER ST,5556019,CONSTRUCTION,2014-05-21
N201501286899,2,1,0,0,2514 BALBOA ST,1569015,BP REINSTATED,2015-02-04
N201307292931,3,1,0,0,3932 23RD ST,3625011A,BP APPROVED,2015-06-01
N201408073330,2,1,0,0,1659 42ND AV,1901012,BP ISSUED,2015-06-04
N201402249163,1,1,0,0,3 NAPLES ST,5948026A,CONSTRUCTION,2015-05-20
N200608290916,8,8,0,0,382 RANDOLPH ST,7088051,BP APPROVED,2011-11-28
N200705010119,2,2,0,0,1036 MISSISSIPPI ST,4224018,BP APPROVED,2009-12-01
N201209109355,1,1,0,0,1014 GILMAN AV,4937018,BP ISSUED,2013-10-22
N200701292823,4,2,0,0,2374 FOLSOM ST,3594009,CONSTRUCTION,2012-05-10
N201006073967,3,2,0,0,1067 TENNESSEE ST,4108010,BP REINSTATED,2010-09-08
N201009080449,4,4,0,0,136 PIXLEY ST,516028A,CONSTRUCTION,2013-01-29
N200602073988,2,1,0,0,230 DUNCAN ST,6593006,CONSTRUCTION,2008-02-05
N200609152421,2,1,0,0,440 29TH ST,6620014,CONSTRUCTION,2014-04-01
N201205220992,2,1,0,0,526 UTAH ST,4013007,BP ISSUED,2013-11-19
N201003037492,4,1,0,0,1122 PAGE ST,1219008,BP ISSUED,2011-05-31
N200907072084,1,1,0,0,1123 GIRARD ST,6173005,BP REINSTATED,2014-01-14
N201011305795,9,9,0,-1,80 JULIAN AV,3547027,BP ISSUED,2011-10-27
N201305036140,6,6,0,0,5 HALLAM ST,3755096,BP ISSUED,2015-01-09
N201211093910,6,6,0,0,3038 CLEMENT ST,1402023,BP ISSUED,2014-10-27
N200908255545,5,5,0,0,70 CRESTLINE DR,2845005,BP ISSUED,2013-05-15
N200706255058,7,4,0,0,1662-1664 Union St.,528008,BP FILED,2007-06-25
N201311041047,4,4,0,0,1631 MCALLISTER ST,1179024A,CONSTRUCTION,2015-05-07
N200609253191,3,3,0,0,195 BREWSTER ST,5577009,BP ISSUED,2014-09-04
N200712120285,4,3,0,0,353 SAN JOSE AV,6531022,CONSTRUCTION,2015-05-15
N200605111391,2,2,0,0,1208 15TH AV,1736033,CONSTRUCTION,2014-06-06
N200611036818,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-11-23
N200804028581,2,1,0,0,564 CHENERY ST,6727016,BP FILED,2008-04-02
N201304184893,1,1,0,0,2451 19TH AV,2406037,CONSTRUCTION,2014-11-18
N201111078462,3,3,0,0,827 NORTH POINT ST,26030,CONSTRUCTION,2014-06-03
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30
N200712120290,3,3,0,0,3534 TARAVAL ST,2374019,BP APPROVED,2009-02-26
N201010253666,3,3,0,0,2034 CLEMENT ST,1412019,CONSTRUCTION,2014-04-10
N201101208732,1,1,0,0,3501 ALEMANY BL,7135048,CONSTRUCTION,2015-05-27
N201206293848,2,2,0,0,188 MUSEUM WY,2620119,CONSTRUCTION,2014-11-17
N200608290811,2,2,0,0,2350 SAN BRUNO AV,5880023,CONSTRUCTION,2013-03-20
N201108263406,2,2,0,0,560 ROOSEVELT WY,2628026,CONSTRUCTION,2015-05-26
N201302210648,3,3,0,0,39 SAN CARLOS ST,3576018,CONSTRUCTION,2015-03-05
N201502128193,5,1,0,0,534 - 536 NATOMA ST,3726063,BP FILED,2015-02-12
N200702204428,3,3,0,0,12 SHERMAN ST,3754042,BP ISSUED,2012-11-26
N200503298688,2,1,0,0,948 HAMPSHIRE ST,4143008,BP ISSUED,2009-03-12
N201206112282,2,2,0,0,930 SHOTWELL ST,3641076,CONSTRUCTION,2015-04-24
N200908033985,1,1,0,0,194 SWEENY ST,5858024,BP ISSUED,2015-03-09
N200912243842,17,1,0,0,693 SUTTER ST,297009,CONSTRUCTION,2013-01-03
N200904025465,1,1,0,0,1235 40TH AV,1710006,CONSTRUCTION,2014-12-29
N201203025301,1,1,0,0,1636 BUSH ST,665012,BP FILED,2012-03-02
N201104083761,1,1,0,0,3650 WASHINGTON ST,987033,BP ISSUED,2012-02-22
N201502269409,2,0,0,0,148 NOE ST,3540006,BP ISSUED,2015-05-28
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31
N201303122050,2,2,0,0,910 CAROLINA ST,4160003,BP ISSUED,2015-03-20
N200910209343,2,2,0,0,202 BROAD ST,7106059,BP ISSUED,2014-08-20
N201306129341,2,2,0,0,333 PENNSYLVANIA AV,4040025,BP REINSTATED,2013-06-24
N200711289065,2,1,0,0,874 30TH AV,1672018,BP ISSUED,2009-01-26
N201404173519,2,1,0,0,690 MONTEREY BLVD,3094055,BP ISSUED,2015-05-14
N201306280702,2,1,0,0,807 BOSWORTH ST,6758032,BP ISSUED,2015-05-15
N201211154328,2,1,0,0,383 FAIR OAKS ST,6512016,CONSTRUCTION,2014-09-29
N201208298556,2,1,0,0,31 URANUS TR,2654031,BP ISSUED,2014-01-06
N201408184086,2,1,0,0,645 FAXON AV,3191004,BP ISSUED,2015-05-20
N201203146037,2,2,0,0,906 CORTLAND AV,5683012,BP APPROVED,2015-05-14
N200609182560,3,2,0,0,470 08TH AV,1537027,BP FILED,2006-09-18
N201201242773,2,2,0,0,103 WALBRIDGE ST,6428007,BP REINSTATED,2012-01-30
N201012025978,2,2,0,0,551 22ND AV,1565006A,CONSTRUCTION,2014-10-03
N201307222456,2,2,0,0,715 KIRKHAM ST,1857037,CONSTRUCTION,2015-05-29
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,BP ISSUED,2014-12-23
N201307313252,3,2,0,0,1681 Fulton St,1185026,CONSTRUCTION,2015-04-22
N201303222896,4,2,0,0,1022 PIERCE ST,754012,CONSTRUCTION,2015-05-22
N200904106077,2,2,0,0,1966 GREAT HY,2086007A,BP FILED,2009-04-10
N201401317585,1,1,0,0,74 BLAKE ST,1068004,CONSTRUCTION,2015-04-16
N200506074411,2,2,0,0,746 CAROLINA ST,4096005,CONSTRUCTION,2010-03-22
N201012307679,2,2,0,0,857 ALABAMA ST,4085026,CONSTRUCTION,2012-11-02
N201301258793,3,2,0,0,748 TREAT AV,3612055,CONSTRUCTION,2015-03-26
N200712170659,2,2,0,0,377 BAY ST,41039,BP FILED,2007-12-17
N200606295405,3,2,0,0,322 22ND AV,1453039,PL APPROVED,2011-03-03
N200706265226,2,2,0,0,104 BACHE ST,5826002,CONSTRUCTION,2014-10-03
N200611036809,1,1,0,0,67 BISHOP ST,6168013,BP ISSUED,2009-12-31
N200701101441,1,1,0,0,497 VALLEY ST,6621030,CONSTRUCTION,2015-02-03
N200606073385,2,1,0,0,389 27TH ST,6592034,CONSTRUCTION,2007-10-29
N201305157021,1,1,0,0,175 BREWSTER ST,5577012,BP ISSUED,2015-02-05
N201009271661,2,2,0,0,3020 LAGUNA ST,519029,CONSTRUCTION,2013-02-27
N200507137493,2,2,0,0,1665 PALOU AV,5327038,CONSTRUCTION,2014-12-11
N200812319407,3,2,0,0,30 EDITH ST,77004,BP REINSTATED,2014-06-06
N200312243005,2,2,0,0,395 ATHENS ST,6022014,CONSTRUCTION,2014-06-11
N200807176988,2,2,0,0,165 - 167 BRUSSELS ST,5926021,CONSTRUCTION,2014-10-03
N201206253387,2,1,0,0,4546 19TH ST,2700012,CONSTRUCTION,2014-11-14
N200902041380,3,1,0,0,161 SAN CARLOS ST,3589026,BP ISSUED,2009-11-23
N201410239774,3,1,0,0,144 LEXINGTON ST,3589091,BP FILED,2014-10-23
N200904065668,3,1,0,0,355 CAPP ST,3590056,BP FILED,2009-04-06
N200906261414,2,1,0,0,279 MONTEREY BL,6771032,CONSTRUCTION,2015-01-16
N200909146733,1,1,0,0,854 FOLSOM ST,3733020A,BP ISSUED,2010-06-14
N200603025881,2,2,0,0,790 ANDOVER ST,5825008,CONSTRUCTION,2015-03-19
N201106027305,7,2,0,0,2882 -  2890 GEARY BLVD,1069045,BP ISSUED,2014-02-05
N201009241614,1,1,0,0,287 11TH AV,1422016,BP ISSUED,2011-07-18
N200712201032,2,1,0,0,168 CLIPPER ST,6549021,CONSTRUCTION,2014-09-12
N201002035833,3,1,0,0,990 GUERRERO ST,3618071,CONSTRUCTION,2012-03-07
N200901150303,3,1,0,0,338 CARL ST,1265009,CONSTRUCTION,2011-06-30
N201308093998,1,1,0,0,49 MOSS ST,3731119,CONSTRUCTION,2015-05-20
N200712200979,2,1,0,0,7 SEYMOUR ST,1154023,CONSTRUCTION,2010-10-12
N201104113839,2,1,0,0,1322 47TH AV,1801040,BP ISSUED,2014-05-07
N201208207720,1,1,0,0,69 GARCIA AV,2936A001D,BP FILED,2012-08-20
N201310159297,2,1,0,0,1756 REVERE AV,5338018,CONSTRUCTION,2015-06-01
N201112160822,2,1,0,0,4141 23RD ST,2804041,CONSTRUCTION,2013-12-05
N200701121612,2,2,0,0,3119 HARRISON ST,5504001H,CONSTRUCTION,2011-05-03
N201405307098,1,1,0,0,4126 17TH ST,2623028,BP ISSUED,2015-01-26
N201407302510,1,1,0,0,302 UNIVERSITY ST,5991002,BP REINSTATED,2014-08-06
N201212045418,4,2,0,0,2881 MISSION ST,6517022,BP FILED,2012-12-04
N200905047636,2,2,0,0,311 EUREKA ST,2750035,CONSTRUCTION,2014-08-06
N201306210141,3,2,0,0,363 21ST AV,1453013,BP ISSUED,2015-03-24
N200709193092,2,2,0,0,1076-1078 Hampshire St,4152016,CONSTRUCTION,2012-02-21
N201009070276,1,1,0,0,717 PARIS ST,6349021,CONSTRUCTION,2015-04-22
N201409166416,2,1,0,0,333 RALSTON ST,7003014,BP ISSUED,2015-06-01
N201007015845,2,1,0,0,500 CAPP ST,3610032,CONSTRUCTION,2015-05-27
N200711198515,2,1,0,0,658 03RD AV,1642036,CONSTRUCTION,2015-05-11
N200603035946,2,1,0,0,70 DOUGLASS ST,2625007A,CONSTRUCTION,2008-02-22
N200911231869,2,1,0,0,446 33RD AV,1464014,CONSTRUCTION,2014-12-04
N201409247167,2,1,0,0,1172 PLYMOUTH AV,6943040,BP ISSUED,2015-02-06
N200801112324,2,1,0,0,4847 MISSION ST,6272018,CONSTRUCTION,2009-02-25
N200812228987,2,1,0,0,239 Valley Street,6619022,CONSTRUCTION,2012-12-21
N201210091512,2,1,0,0,2207 25TH ST,4282A023,CONSTRUCTION,2013-03-12
N201006023692,3,1,0,0,81 NOE ST,3538036,BP APPROVED,2012-10-01
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,BP ISSUED,2015-03-19
N201402249169,1,1,0,0,5 NAPLES ST,5948026B,CONSTRUCTION,2015-05-28
N201012176969,2,2,0,0,4103 CESAR CHAVEZ ST,6581060,BP ISSUED,2014-06-13
N201303111903,2,1,0,0,456 27th Street,6580018,BP REINSTATED,2015-02-04
N201207104487,2,1,0,0,605 KEARNY ST,226007,CONSTRUCTION,2012-08-17
N200611036814,2,1,0,0,71 BISHOP ST,6168012,BP ISSUED,2009-12-31
N201006225046,1,1,0,0,62 SCHWERIN ST,6255006,CONSTRUCTION,2011-08-19
N201009140824,1,1,0,0,1510 25TH ST,4224027,BP ISSUED,2011-08-19
N200311240936,1,1,0,0,652 LAKEVIEW AV,7016023,CONSTRUCTION,2013-06-24
N200803106731,2,1,0,0,474 11TH AV,1534026,BP FILED,2008-03-10
N200609253192,1,1,0,0,193 BREWSTER ST,5577010,BP ISSUED,2014-09-04
N201404173481,1,1,0,0,60 SANTA BARBARA AV,7173011,BP ISSUED,2015-05-04
N201408063205,2,1,0,0,824 BRAZIL AV,6075001B,BP ISSUED,2015-04-17
N201106037362,2,1,0,0,18 VALLEY ST,6616010,BP ISSUED,2013-04-03
N201004069730,3,1,0,0,2724 SAN BRUNO AV,6048002,BP ISSUED,2014-02-19
N200608179803,2,1,0,0,536 40TH AV,1505027,CONSTRUCTION,2014-02-04
N200709072126,2,1,0,0,836 48TH AV,1690032,BP REINSTATED,2011-11-08
N200712200952,2,1,0,0,6524 FULTON ST,1684002I,CONSTRUCTION,2011-06-03
N200710155355,2,1,0,0,1196 HAMPSHIRE ST,4210013,CONSTRUCTION,2013-07-03
