PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N201302119939,2,2,0,0,1914 20TH ST,4071014,PL FILED,2013-10-25
N201206293848,2,2,0,0,188 MUSEUM WY,2620119,CONSTRUCTION,2014-11-17
N200810013092,2,2,0,0,1794 SAN JOSE AV,6793011,BP FILED,2008-10-01
N201302140247,2,2,0,0,1750 OAKDALE AV,5312014,BP FILED,2013-02-14
N200507137493,2,2,0,0,1665 PALOU AV,5327038,CONSTRUCTION,2014-12-11
N201408133730,2,2,0,0,160 BERNARD ST,156036,BP FILED,2014-08-13
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP FILED,2013-08-28
N201203125903,2,2,0,0,149 29TH ST,6634026,CONSTRUCTION,2014-12-18
N200905047636,2,2,0,0,311 EUREKA ST,2750035,CONSTRUCTION,2014-08-06
N201312315375,2,2,0,0,1212 EGBERT AV,4909003,BP FILED,2013-12-31
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07
N200803288288,2,2,0,0,1169 STANYAN ST,2630018,BP ISSUED,2013-09-25
N201207064206,2,2,0,0,1069 CAPP ST,6527019,BP ISSUED,2013-05-08
N200704279893,2,2,0,0,106 BACHE ST,5826003,BP FILED,2007-04-27
N201407090778,2,2,0,0,1513 YORK ST,5513012,BP FILED,2014-07-09
N200706265226,2,2,0,0,104 BACHE ST,5826002,CONSTRUCTION,2014-10-03
N201201242773,2,2,0,0,103 WALBRIDGE ST,6428007,BP REINSTATED,2012-01-30
N200608290811,2,2,0,0,2350 SAN BRUNO AV,5880023,CONSTRUCTION,2013-03-20
N201307303152,2,2,0,0,3305 BRODERICK ST,926008,CONSTRUCTION,2014-10-22
N200711077587,80,77,10,10,268 MADISON ST,5943008,CONSTRUCTION,2014-01-08
N201310169408,2,2,0,0,1271 19TH AV,1731015,PL FILED,2014-08-15
N200805142097,2,1,0,0,1331 FLORIDA ST,4273018,BP FILED,2008-05-14
N201407231943,2,1,0,0,108 ORSI CR,5428D037,BP FILED,2014-07-23
N200712170659,2,2,0,0,377 BAY ST,41039,BP FILED,2007-12-17
N201312164322,2,2,0,0,3516 FOLSOM ST,5626013,BP FILED,2013-12-16
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28
N200806275518,2,2,0,0,339 18TH AV,1450007,BP FILED,2008-06-27
N201407221872,2,2,0,0,3198 MARKET ST,2659052,BP FILED,2014-07-22
N201407302522,2,2,0,0,3123 FOLSOM ST,5503018,BP FILED,2014-07-30
N200701121612,2,2,0,0,3119 HARRISON ST,5504001H,CONSTRUCTION,2011-05-03
N201407090780,2,2,0,0,1513 YORK ST,5513011,BP FILED,2014-07-09
N201009271661,2,2,0,0,3020 LAGUNA ST,519029,CONSTRUCTION,2013-02-27
N201403181032,2,2,0,0,2506 MCALLISTER ST,1144020,BP FILED,2014-03-18
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31
N201301087514,2,1,0,0,1325 OCEAN AV,6942054,BP FILED,2013-01-08
N201104113839,2,1,0,0,1322 47TH AV,1801040,BP ISSUED,2014-05-07
N201409186681,2,1,0,0,1321 19TH AV,1774006,BP FILED,2014-09-18
N201407312605,2,1,0,0,1318 HAMPSHIRE ST,4275001A,BP APPROVED,2015-01-12
N201408295126,2,1,0,0,1267 NOE ST,6553024,BP FILED,2014-08-29
N201304295719,2,1,0,0,1259 21ST AV,1729012,CONSTRUCTION,2015-03-27
N201410068221,2,1,0,0,1248 SILVER AV,5918001,BP REINSTATED,2014-10-10
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31
N200910209343,2,2,0,0,202 BROAD ST,7106059,BP ISSUED,2014-08-20
N200312243005,2,2,0,0,395 ATHENS ST,6022014,CONSTRUCTION,2014-06-11
N201410300350,2,1,0,0,231 JULES AV,6940012,BP FILED,2014-10-30
N201206253387,2,1,0,0,4546 19TH ST,2700012,CONSTRUCTION,2014-11-14
N200905289263,2,1,0,0,473 11TH AV,1533017,BP FILED,2009-05-28
N200703025289,2,1,0,0,469 RAYMOND AV,6244036,BP REINSTATED,2012-02-29
N201407171522,2,1,0,0,466 VERNON ST,6994039,BP FILED,2014-07-17
N201309126610,2,1,2,1,1474 48TH AV,1806019A,BP ISSUED,2015-03-12
N201303111903,2,1,0,0,456 27TH STREET,6580018,BP REINSTATED,2015-02-04
N201007015845,2,1,0,0,500 CAPP ST,3610032,CONSTRUCTION,2015-04-01
N200911231869,2,1,0,0,446 33RD AV,1464014,CONSTRUCTION,2014-12-04
N200908034026,2,1,0,0,445 WALLER ST,867033,BP FILED,2009-08-03
N200609152421,2,1,0,0,440 29TH ST,6620014,CONSTRUCTION,2014-04-01
N201112120494,2,1,0,0,4372 25TH ST,6540021,CONSTRUCTION,2014-08-04
N201008279734,2,1,0,0,4335 LINCOLN WY,1706045,PL FILED,2011-05-06
N200906160568,2,1,0,0,60 FOUNTAIN ST,6501010,BP FILED,2009-06-16
N201109215213,2,1,0,0,1115 POTRERO AV,4212011,BP APPROVED,2012-03-05
N200608179803,2,1,0,0,536 40TH AV,1505027,CONSTRUCTION,2014-02-04
N201408284948,2,1,0,0,2474 45TH AV,2381027A,BP APPROVED,2015-03-09
N201305298089,2,1,0,0,571 21ST AV,1564013,BP FILED,2013-05-29
N200804028581,2,1,0,0,564 CHENERY ST,6727016,BP FILED,2008-04-02
N200810295438,2,1,0,0,563 34TH AV,1510013,BP ISSUED,2010-07-01
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-01-14
N201407171519,2,1,0,0,547 VICTORIA ST,6992012,BP FILED,2014-07-17
N200803106731,2,1,0,0,474 11TH AV,1534026,BP FILED,2008-03-10
N201407252175,2,1,0,0,54 NAPLES ST,5949008,BP ISSUED,2015-03-26
N200801112324,2,1,0,0,4847 MISSION ST,6272018,CONSTRUCTION,2009-02-25
N201305096539,2,1,0,0,53 MANZANITA AV,1043009,BP ISSUED,2014-08-21
N201205220992,2,1,0,0,526 UTAH ST,4013007,BP ISSUED,2013-11-19
N201310310802,2,1,0,0,522 08TH AV,1550045,BP ISSUED,2015-03-12
N201307303164,2,1,0,0,5000 MISSION ST,6968008,BP FILED,2013-07-30
N200807035945,2,1,0,0,427 MORAGA ST,2039044,BP FILED,2008-07-03
N201305156961,2,1,0,0,546 34TH AV,1511034,BP ISSUED,2014-09-18
N201309247562,2,1,0,0,2755 MCALLISTER ST,1168040,BP ISSUED,2014-08-08
N201409267403,2,1,0,0,300 FOERSTER ST,3116023,BP FILED,2014-09-26
N201404234009,2,1,0,0,30 BLAKE ST,1068014,BP APPROVED,2014-10-08
N201306250395,2,1,0,0,2938 23RD ST,4149019,CONSTRUCTION,2015-04-01
N201205251254,2,1,0,0,2851 FILBERT ST,948018,PL FILED,2010-08-23
N201101118224,2,1,0,0,4324 ANZA ST,1510022,CONSTRUCTION,2012-11-09
N200906261414,2,1,0,0,279 MONTEREY BL,6771032,CONSTRUCTION,2015-01-16
N200803066478,2,1,0,0,3301 FOLSOM ST,5524045,BP FILED,2008-03-06
N200908144854,2,1,0,0,2727 GOUGH ST,529002,BP FILED,2009-08-14
N201408284951,2,1,0,0,2695 45TH AV,2451002D,BP APPROVED,2015-03-23
N200809262740,2,1,0,0,2626 LARKIN ST,69011,CONSTRUCTION,2014-12-15
N201307161993,2,1,0,0,261 10TH AV,1423015,BP ISSUED,2014-07-15
N201402259241,2,1,0,0,259 ROOSEVELT WY,2614048,BP FILED,2014-02-25
N201402219049,2,1,0,0,281 FREDERICK ST,1269087,BP FILED,2014-02-21
N201107119929,2,1,0,0,4267 23RD ST,2805036,BP FILED,2011-07-11
N200902061524,2,1,0,0,421 ALVARADO ST,3625040,BP FILED,2009-02-06
N201308124073,2,1,0,0,42 HOMESTEAD ST,6503006,BP FILED,2013-08-12
N201112160822,2,1,0,0,4141 23RD ST,2804041,CONSTRUCTION,2013-12-05
N201401176600,2,1,0,0,413 SHRADER ST,1227003,BP ISSUED,2014-11-12
N201408214409,2,1,0,0,352 WALLER ST,859013,CONSTRUCTION,2015-03-06
N201208298556,2,1,0,0,31 URANUS TR,2654031,BP ISSUED,2014-01-06
N201307292973,2,1,0,0,349 CORBETT AV,2659054,BP ISSUED,2014-09-16
N201106238762,2,1,0,0,322 29TH AV,1405045,CONSTRUCTION,2013-05-10
N201408063130,2,1,0,0,336 HANOVER ST,6489035,BP FILED,2014-08-06
N201408053038,2,1,0,0,335 RALSTON ST,7003013,BP APPROVED,2015-03-06
N201407211747,2,1,0,0,3339 ANZA ST,1567032,BP FILED,2014-07-21
N201409166416,2,1,0,0,333 RALSTON ST,7003014,BP FILED,2014-09-16
N201408063132,2,1,0,0,331 CAPISTRANO AV,3146021,BP FILED,2014-08-06
N201207104487,2,1,0,0,605 KEARNY ST,226007,CONSTRUCTION,2012-08-17
N201303293381,2,1,0,0,349 RICHLAND AV,5721077,BP FILED,2013-03-29
N201410159002,2,1,0,0,1560 DOLORES ST,6618003,BP FILED,2014-10-15
N201412224319,2,1,0,0,2433 SANTIAGO ST,2364047,BP FILED,2014-12-22
N201411212273,2,1,0,0,2308 21ST AV,2349038,BP FILED,2014-11-21
N201410088357,2,1,0,0,2227 33RD AV,2316001F,BP FILED,2014-10-08
N201411121245,2,1,0,0,1752 QUESADA AV,5327019,BP ISSUED,2015-01-12
N201410290258,2,1,0,0,1019 KANSAS ST,4158060,BP FILED,2014-10-29
N201412123685,2,1,0,0,161 UNIVERSITY ST,5934026,BP FILED,2014-12-12
N201411060898,2,1,0,0,3125 LINCOLN WY,1718046,BP FILED,2014-11-06
N201411212191,2,1,0,0,1477 26TH AV,1827013A,BP FILED,2014-11-21
N201411252498,2,1,0,0,1458 43RD AV,1811031,BP FILED,2014-11-25
N201412234446,2,1,0,0,135 MIRAMAR AV,6984011,BP FILED,2014-12-23
N201411212188,2,1,0,0,1246 38TH AV,1713036,BP FILED,2014-11-21
N201410280026,2,1,0,0,1167 PALOU AV,4757047,BP FILED,2014-10-28
N200711148137,2,1,0,0,577 29TH ST,6630031,CONSTRUCTION,2011-05-05
N201410219535,2,1,0,0,167 HARVARD ST,5909023,BP FILED,2014-10-21
N201410068187,2,1,0,0,371 STAPLES AV,3158033,BP FILED,2014-10-06
N201410249874,2,1,0,0,938 SANTIAGO ST,2329008,BP FILED,2014-10-24
N201410027943,2,1,0,0,80 OLIVER ST,6472075,BP FILED,2014-10-02
N201411040618,2,1,0,0,718 17TH AV,1659041,BP FILED,2014-11-04
N201411171684,2,1,0,0,66 COOK ST,1067028,BP FILED,2014-11-17
N201410068159,2,1,0,0,601 29TH ST,7537001,BP FILED,2014-10-06
N201411040625,2,1,0,0,508 GARFIELD ST,6994020,BP FILED,2014-11-04
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04
N201412083275,2,1,0,0,4400 25TH ST,6504017,BP FILED,2014-12-08
N201412304734,2,1,0,0,2670 21ST AV,2476034,BP FILED,2014-12-30
N201410027946,2,1,0,0,371 12TH AV,1444015,BP FILED,2014-10-02
N201412123652,2,1,0,0,37 BLAKE ST,1067009,BP FILED,2014-12-12
N201412304716,2,1,0,0,350 15TH AV,1446038,BP FILED,2014-12-30
N201410108695,2,1,0,0,331 COLLINGWOOD ST,2752024,BP FILED,2014-10-10
N201411050758,2,1,0,0,326 NAPLES ST,6019002,BP FILED,2014-11-05
N201412194158,2,2,0,0,531 33RD AV,1511005,BP FILED,2014-12-19
N201412294552,2,1,0,0,497 CAMPBELL AV,6208027,BP FILED,2014-12-29
N200712200952,2,1,0,0,6524 FULTON ST,1684002I,CONSTRUCTION,2011-06-03
N201312103821,2,1,0,0,750 27TH STREET,6583010,CONSTRUCTION,2014-12-19
N201310189655,2,1,0,0,75 MARS ST,2653016,BP ISSUED,2014-04-23
N200712200979,2,1,0,0,7 SEYMOUR ST,1154023,CONSTRUCTION,2010-10-12
N201404173519,2,1,0,0,690 MONTEREY BLVD,3094055,BP FILED,2014-04-17
N201303071745,2,1,0,0,680 SPRUCE ST,1066030,BP FILED,2013-03-07
N201412123641,2,1,0,0,1076 RHODE ISLAND ST,4158011,BP FILED,2014-12-12
N200711198515,2,1,0,0,658 03RD AV,1642036,CONSTRUCTION,2015-01-22
N201302079711,2,1,0,0,774 33RD AV,1612017N,BP FILED,2013-02-07
N201408184086,2,1,0,0,645 FAXON AV,3191004,BP FILED,2014-08-18
N201301117743,2,1,0,0,645 20TH AV,1624005B,BP FILED,2013-01-11
N201404304602,2,1,0,0,6423 CALIFORNIA ST,1407046,BP FILED,2014-04-30
N200707066144,2,1,0,0,623 40TH AV,1583006,BP FILED,2007-07-06
N201309126618,2,1,0,0,618 17TH AV,1628028,BP FILED,2013-09-12
N201106279018,2,1,0,0,609 26TH AV,1569002,CONSTRUCTION,2014-05-27
N201405135633,2,1,0,0,668 23RD AV,1622025,BP FILED,2014-05-13
N200805232798,2,1,0,0,838 KANSAS ST,4093007,CONSTRUCTION,2014-12-23
N201412184051,2,2,0,0,460 31ST AV,1462031,BP FILED,2014-12-18
N201412163794,2,2,0,0,2774 SAN BRUNO AV,6048010,BP FILED,2014-12-16
N201410229565,2,2,0,0,162 GRAND VIEW AV,2754052,BP FILED,2014-10-22
N201103232716,2,1,0,0,977 NORTH POINT ST,453011,BP FILED,2011-03-23
N201311222623,2,1,0,0,961 CHURCH ST,3619039,CONSTRUCTION,2014-10-21
N201402118267,2,1,0,0,891 CAROLINA ST,4097027,BP FILED,2014-02-11
N201409267378,2,1,0,0,76 BRUCE AV,6946019,BP FILED,2014-09-26
N201404183603,2,1,0,0,852 GREEN ST,119017,BP FILED,2014-04-18
N200809040762,2,1,0,0,762 37TH AV,1608012,BP FILED,2008-09-04
N200709072126,2,1,0,0,836 48TH AV,1690032,BP REINSTATED,2011-11-08
N201409095796,2,1,0,0,827 34TH AV,1677004,BP FILED,2014-09-09
N201408063205,2,1,0,0,824 BRAZIL AV,6075001B,BP FILED,2014-08-06
N201304225124,2,1,0,0,81 GLOVER ST,151029,BP FILED,2013-04-22
N201306280702,2,1,0,0,807 BOSWORTH ST,6758032,BP APPROVED,2015-03-16
N201303212727,2,1,2,1,4616 03RD ST,5306025,BP ISSUED,2014-10-14
N201408012759,2,1,0,0,88 LE CONTE CR,4991264,BP FILED,2014-08-01
N200712261296,2,1,0,0,176 RANDALL ST,6655030,BP APPROVED,2014-02-11
N201409237096,2,1,0,0,1763 33RD AV,2016016,BP FILED,2014-09-23
N201001074297,2,1,0,0,1766 OAKDALE AV,5312018,CONSTRUCTION,2014-12-08
N201305207414,2,1,0,0,1781 QUESADA AV,5338032,BP FILED,2013-05-20
N201106037362,2,1,0,0,18 VALLEY ST,6616010,BP ISSUED,2013-04-03
N201409307715,2,1,0,0,1822 22ND AV,2058009J,BP FILED,2014-09-30
N201103182398,2,1,0,0,1877 CHURCH ST,6656029,BP ISSUED,2012-04-30
N201205039740,2,1,0,0,188 BROAD ST,7107023,CONSTRUCTION,2013-07-01
N201409116103,2,1,0,0,1901 17TH AV,2117001,BP FILED,2014-09-11
N200811196948,2,1,0,0,2104 CASTRO ST,6611003,BP FILED,2008-11-19
N201311010933,2,1,0,0,1936 FOLSOM ST,3552008,BP APPROVED,2014-06-06
N201312305300,2,1,0,0,1749 DOLORES ST,6659006,CONSTRUCTION,2015-03-27
N201407292392,2,1,0,0,2014 10TH AV,2129001C,BP FILED,2014-07-29
N201408194209,2,1,0,0,379 LISBON ST,6080027,BP ISSUED,2015-02-27
N201211154328,2,1,0,0,383 FAIR OAKS ST,6512016,CONSTRUCTION,2014-09-29
N200805192371,2,1,0,0,4035 18TH ST,3583082,CONSTRUCTION,2014-10-17
N201302130179,2,1,0,0,4072 18TH ST,3582054,BP FILED,2013-02-13
N200804159772,2,1,0,0,411 28TH AV,1460024,BP FILED,2008-04-15
N201307021054,2,1,0,0,203 RUSSIA AV,6086012C,BP ISSUED,2015-03-25
N201408295044,2,1,0,0,2050 43RD AV,2162031,BP FILED,2014-08-29
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP FILED,2013-04-09
N201407242031,2,1,0,0,1911 SAN JOSE AV,3202032,BP FILED,2014-07-24
N201301288928,2,1,0,0,1443 12TH AV,1841007,BP FILED,2013-01-28
N201407292390,2,1,0,0,112 12TH AV,1371039,BP FILED,2014-07-29
N201402208929,2,1,0,0,1123 CAROLINA ST,4219043,BP FILED,2014-02-20
N201409247167,2,1,0,0,1172 PLYMOUTH AV,6943040,BP ISSUED,2015-02-06
N200806114219,2,1,0,0,1173 PLYMOUTH AV,6942004,BP FILED,2008-06-11
N200710155355,2,1,0,0,1196 HAMPSHIRE ST,4210013,CONSTRUCTION,2013-07-03
N201404163343,2,1,0,0,1239 21ST AV,1729007,BP FILED,2014-04-16
N201312134188,2,1,0,0,1340 ALABAMA ST,4271008,CONSTRUCTION,2014-03-12
N201206041789,2,1,0,0,1411 CHURCH ST,6566027,BP FILED,2012-06-04
N201407010196,2,1,0,0,1419 FUNSTON AV,1840002,BP FILED,2014-07-01
N201408143818,2,1,0,0,1758 36TH AV,2014004F,BP FILED,2014-08-14
N201309197251,2,1,0,0,1433 48TH AV,1805006,BP FILED,2013-09-19
N201310159297,2,1,0,0,1756 REVERE AV,5338018,BP ISSUED,2014-08-28
N201004029551,2,1,0,0,1491 FUNSTON AV,1840015,BP FILED,2010-04-02
N201409196840,2,1,0,0,1510 YORK ST,5514002,BP FILED,2014-09-19
N201408073330,2,1,0,0,1659 42ND AV,1901012,BP FILED,2014-08-07
N201407070555,2,1,0,0,167 ALLISON ST,6466015,BP ISSUED,2014-12-22
N200712201032,2,1,0,0,168 CLIPPER ST,6549021,CONSTRUCTION,2014-09-12
N201004261017,2,1,0,0,1710 OAKDALE AV,5312049,BP FILED,2010-04-26
N201009241613,2,1,0,0,1734 NEWCOMB AV,5305010,BP FILED,2010-09-24
N201306250390,2,1,0,0,1748 OAKDALE AV,5312013,BP FILED,2013-06-25
N201110146866,2,1,0,0,166 WINFIELD ST,5617014,CONSTRUCTION,2015-03-04
N201311010862,2,1,0,0,1424 10TH AV,1844040,BP ISSUED,2014-03-25
N200903174286,2,1,0,0,212 23RD AV,1411022,CONSTRUCTION,2011-12-21
N201310219830,2,1,0,0,24 ORD CT,2619066,BP FILED,2013-10-21
N201312093701,2,1,0,0,22 FAIRMOUNT ST,6662007,CONSTRUCTION,2015-03-23
N200602073988,2,1,0,0,230 DUNCAN ST,6593006,CONSTRUCTION,2008-02-05
N201403261777,2,1,0,0,225 17TH AV,1416003,BP FILED,2014-03-26
N201405085281,2,1,0,0,2237 UNION ST,539031,BP FILED,2014-05-08
N200707025741,2,1,0,0,2237 POLK ST,550004,BP FILED,2007-07-02
N201406259421,2,1,0,0,2224 SACRAMENTO ST,627006,BP FILED,2014-06-25
N201310219817,2,1,0,0,22 ORD CT,2619067,BP FILED,2013-10-21
N200902122009,2,1,0,0,227 NORIEGA ST,2046040A,BP FILED,2009-02-12
N201210091512,2,1,0,0,2207 25TH ST,4282A023,CONSTRUCTION,2013-03-12
N201009241586,2,1,0,0,2317 15TH ST,2613020,BP FILED,2010-09-24
N201312315426,2,1,0,0,2337 TARAVAL ST,2392037,BP FILED,2013-12-31
N200812228987,2,1,0,0,239 VALLEY STREET,6619022,CONSTRUCTION,2012-12-21
N201408063186,2,1,0,0,2355 31ST AV,2360006,BP ISSUED,2015-01-27
N201101208732,1,1,0,0,3501 ALEMANY BL,7135048,BP ISSUED,2014-09-03
N201307313282,1,1,0,0,1055 ASHBURY ST,1269167,BP ISSUED,2015-02-17
N201312305280,1,1,0,0,1525 SHOTWELL ST,5545019,BP FILED,2013-12-30
N200903254880,1,1,0,0,230 SWEENY ST,5859040,CONSTRUCTION,2014-12-22
N201411040616,1,1,0,0,831 CHENERY ST,6738020,BP FILED,2014-11-04
N201401307462,1,1,0,0,1117 HOWARD ST,3730118,BP FILED,2014-01-30
N200701101393,1,1,0,0,107 24TH AV,1334040,CONSTRUCTION,2013-02-27
N201003107932,1,1,0,0,890 GROVE ST,797019,CONSTRUCTION,2014-05-27
N200807176993,1,1,0,0,165 BRUSSELS ST,5926022,CONSTRUCTION,2014-10-16
N200909146733,1,1,0,0,854 FOLSOM ST,3733020A,BP ISSUED,2010-06-14
N200805051348,1,1,0,0,98 NORWICH ST,5525018,BP FILED,2008-05-05
N201312134211,1,1,0,0,830 EL CAMINO DEL MAR *,1312022,BP FILED,2013-12-13
N201310048576,1,1,0,0,2855 FILBERT ST,948029,BP FILED,2013-10-04
N200807176988,2,2,0,0,167 BRUSSELS ST,5926021,CONSTRUCTION,2014-10-03
N201312265039,1,1,0,0,23 CANYON DR,6435012,BP FILED,2013-12-26
N201409196883,1,1,0,0,799 CASTRO STREET,3603024,BP FILED,2014-09-19
N201304184893,1,1,0,0,2451 19TH AV,2406037,CONSTRUCTION,2014-11-18
N200401063464,1,1,0,0,23 SPARTA ST,6176011,BP ISSUED,2010-06-04
N201308083897,1,1,0,0,1535 OAK ST,1222043,CONSTRUCTION,2014-07-17
N201203025301,1,1,0,0,1636 BUSH ST,665012,BP FILED,2012-03-02
N201308235158,1,1,0,0,89 BELGRAVE AV,2688072,BP APPROVED,2015-02-23
N200607106046,1,1,0,0,162 BREWSTER ST,5556019,CONSTRUCTION,2014-05-21
N200810315629,1,1,0,0,160 SAN MARCOS AV,2861011,CONSTRUCTION,2014-01-23
N201312305292,1,1,0,0,1551 SHOTWELL ST,5545017,BP FILED,2013-12-30
N201410038023,1,1,0,0,410 HEARST AV,3116006A,BP FILED,2014-10-03
N200407027962,1,1,0,0,870 INGERSON AV,4964019,BP REINSTATED,2014-05-23
N201405226523,1,1,0,0,2495 HARRISON ST,4084018,BP ISSUED,2015-02-26
N201405307105,1,1,0,0,88 MONTCALM ST,5529012,BP FILED,2014-05-30
N201404012185,1,1,0,0,457 WALLER ST,867031,BP FILED,2014-04-01
N200806194898,1,1,0,0,138 ALPHA ST,6208056,BP ISSUED,2013-04-25
N200907072084,1,1,0,0,1123 GIRARD ST,6173005,BP REINSTATED,2014-01-14
N200706154066,1,1,0,0,2395 DIAMOND ST,7551033,BP FILED,2007-06-15
N200810224853,1,1,0,0,1240 TWIN PEAKS BL,2821021,BP APPROVED,2010-05-26
N201411030494,1,1,0,0,2008 KEITH ST,5386002,BP FILED,2014-11-03
N201410158900,1,1,0,0,19 ARGUELLO BL,1355004,BP FILED,2014-10-15
N200711077585,1,1,0,0,262 MADISON ST,5943050,CONSTRUCTION,2014-01-08
N200504281137,1,1,0,0,136 SOUTH PARK,3775063,BP APPROVED,2011-02-08
N200810224855,1,1,0,0,1230 TWIN PEAKS BL,2821022,BP APPROVED,2010-05-26
N201408123679,1,1,0,0,1370 PACIFIC AV,155021,BP FILED,2014-08-12
N201309237536,1,1,0,0,122 ARCH ST,7119027,BP FILED,2013-09-23
N201212196559,1,1,0,0,262 UNIVERSITY ST,5972040,CONSTRUCTION,2015-02-03
N201308235140,1,1,0,0,1411 HUDSON AV,5258027,CONSTRUCTION,2015-03-16
N201412194190,1,1,0,0,127 23RD AV,1383004,BP FILED,2014-12-19
N201308235141,1,1,0,0,1415 HUDSON AV,5258026,CONSTRUCTION,2015-03-13
N200712241234,1,1,0,0,2626 FILBERT ST,943003B,CONSTRUCTION,2013-09-30
N201411191947,1,1,0,0,116 ELSIE ST,5618007,BP FILED,2014-11-19
N201407070583,1,1,0,0,1455 11TH AV,1842011,BP FILED,2014-07-07
N201408123674,1,1,0,0,1364 PACIFIC AV,155020,BP FILED,2014-08-12
N201410017778,1,1,0,0,339 CRESCENT AV,5744016,BP FILED,2014-10-01
N201209109355,1,1,0,0,1014 GILMAN AV,4937018,BP ISSUED,2013-10-22
N201401226857,1,1,0,0,2528 UNION ST,945012,BP FILED,2014-01-22
N201009241614,1,1,0,0,287 11TH AV,1422016,BP ISSUED,2011-07-18
N201203055412,1,1,0,0,10 APTOS AV,3261002,BP FILED,2012-03-05
N201302069581,1,1,0,0,287 CRESTA VISTA DR,2993088,BP ISSUED,2013-11-18
N200803288274,1,1,0,0,1167 STANYAN ST,2630017,BP ISSUED,2013-09-25
N200711077576,1,1,0,0,83 PANORAMA DR,2821010,CONSTRUCTION,2015-03-17
N200904025465,1,1,0,0,1235 40TH AV,1710006,CONSTRUCTION,2014-12-29
N201009140824,1,1,0,0,1510 25TH ST,4224027,BP ISSUED,2011-08-19
N201410169094,1,1,0,0,628 29TH ST,7536010,BP FILED,2014-10-16
N201209048832,1,1,0,0,2538 03RD ST,4172006,CONSTRUCTION,2015-04-01
N201404143170,1,1,0,0,2582 FILBERT ST,944030,BP FILED,2014-04-14
N201412224267,1,1,0,0,3252 19TH ST,3591025,BP FILED,2014-12-22
N201402067966,1,1,0,0,119 VERNON ST,7085017,BP FILED,2014-02-06
N200609253194,1,1,0,0,29 JOY ST,5577013,BP FILED,2006-09-25
N201412012693,1,1,0,0,2877 FOLSOM ST,6521025,BP FILED,2014-12-01
N201410280037,1,1,0,0,268 GRAND VIEW AV,2764010,BP FILED,2014-10-28
N200801172733,1,1,0,0,3342 STEINER ST,491020,BP FILED,2008-01-17
N200609061483,1,1,0,0,1325 PORTOLA DR,2987A036,CONSTRUCTION,2013-12-20
N201104083761,1,1,0,0,3650 WASHINGTON ST,987033,BP ISSUED,2012-02-22
N201108112225,1,1,0,0,457 TEHAMA ST,3732087,BP REINSTATED,2013-08-05
N201405296982,1,1,0,0,127 EDGEHILL WY,2933007,BP FILED,2014-05-29
N200909237457,1,1,0,0,128 ELSIE ST,5618011,BP APPROVED,2011-03-03
N201303212751,1,1,0,0,13 LUCKY ST,6521004,BP FILED,2013-03-21
N201301047264,1,1,0,0,1310 GENEVA AV,6415022,CONSTRUCTION,2013-12-17
N201312134205,1,1,0,0,3721 21ST ST,3621081,BP FILED,2013-12-13
N200407158977,1,1,0,0,1310 STANYAN ST,2706035,CONSTRUCTION,2012-07-05
N201003188484,1,1,0,0,3350 TARAVAL ST,2372024A,BP FILED,2010-03-18
N201302281136,1,1,0,0,477 EUCALYPTUS DR,7295018,BP FILED,2013-02-28
N201303202580,1,1,0,0,2 FLOOD AV,6774012,CONSTRUCTION,2015-02-02
N200701101441,1,1,0,0,497 VALLEY ST,6621030,CONSTRUCTION,2015-02-03
N201402249169,1,1,0,0,5 NAPLES ST,5948026B,BP ISSUED,2014-12-10
N200609071583,1,1,0,0,750 JAMESTOWN AV,4976019,CONSTRUCTION,2009-04-16
N200908033985,1,1,0,0,194 SWEENY ST,5858024,BP ISSUED,2015-03-09
N201209200264,1,1,0,0,526 HICKORY ST,829023,CONSTRUCTION,2015-01-21
N200703216875,1,1,0,0,345 LOUISBURG ST,7036012,BP FILED,2007-03-21
N201308093998,1,1,0,0,47 MOSS ST,3731119,CONSTRUCTION,2015-03-12
N201405166001,1,1,0,0,2077 BANCROFT AV,5426030,BP FILED,2014-05-16
N201312164318,1,1,0,0,3526 FOLSOM ST,5626014,BP FILED,2013-12-16
N201106289066,1,1,0,0,354 MULLEN AV,5535006,BP FILED,2011-06-28
N200611308862,1,1,0,0,3595 KEITH ST,5476014,BP ISSUED,2014-04-08
N201204138248,1,1,0,0,412 HEARST AV,3116007,BP FILED,2012-04-13
N201405307098,1,1,0,0,4126 17TH ST,2623028,BP ISSUED,2015-01-26
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,BP ISSUED,2013-05-21
N201305036095,1,1,0,0,126 27TH AV,1332049,CONSTRUCTION,2014-12-30
N201207205437,1,1,0,0,35 LA GRANDE AV,5963042,BP ISSUED,2013-06-07
