PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201502178455,3,1,0,0,978 - 980 GUERRERO ST,3618092,BP ISSUED,2017-03-31,"(37.755531311, -122.4235610962)"
N201405064989,7,1,0,0,987 DOLORES ST,3631017,CONSTRUCTION,2017-05-02,"(37.7536697388, -122.4249191284)"
N201002035833,3,1,0,0,990 GUERRERO ST,3618071,CONSTRUCTION,2017-03-10,"(37.7553634644, -122.4235458374)"
N201701177262,1,0,0,0,1333 TARAVAL ST,2402029,BP FILED,2017-01-17,"(37.7425880432, -122.4805831909)"
N201604255574,3,0,0,0,3820 24TH ST,7142016,PL APPROVED,2017-01-12,"(37.7094306946, -122.4531326294)"
N201608245833,11,8,0,0,981 - 987 VALENCIA ST,3609027,BP FILED,2016-08-24,"(37.7572250366, -122.4208526611)"
N201705015252,6,6,0,0,4200 18TH ST,2648052,BP Filed,2017-05-01,"(37.7610015869, -122.4363250732)"
N201611142504,7,7,0,0,645 - 647 VALENCIA ST,3576062,PL APPROVED,2017-02-13,"(37.7625007629, -122.42137146)"
N201607011432,7,7,0,0,1523 FRANKLIN ST,0665005,BP FILED,2016-07-01,"(37.7885856628, -122.4238967896)"
N201206203038,7,7,0,0,2255 TARAVAL ST,2393040,BP APPROVED,2015-11-17,"(37.7421531677, -122.4904556274)"
N201702139291,28,7,0,0,2690 GREAT HY,2449026,BP FILED,2017-02-13,"(37.7363471985, -122.5059585571)"
N201608296214,7,7,0,0,2799 24TH ST,4266035,PL FILED,2015-06-18,"(37.7526473999, -122.4080200195)"
N201612275923,7,7,0,0,4135 CALIFORNIA ST,1363020,BP FILED,2016-12-27,"(37.7851066589, -122.4621429443)"
N201612235814,48,7,0,0,555 OFARRELL ST,0323022,BP FILED,2016-12-23,"(37.7853927612, -122.4138946533)"
N201511031632,6,6,0,0,2346 LOMBARD ST,0489015,PL APPROVED,2015-11-03,"(37.7996444702, -122.4402160645)"
N201512185520,6,6,0,0,5118 - 5122 03RD ST,5358005A,PL APPROVED,2017-01-19,"(37.7320327759, -122.3919754028)"
N201510200295,6,6,0,0,1032 PACIFIC AV,0158010,CONSTRUCTION,2017-08-09,"(37.79637146, -122.4122619629)"
N201611142542,6,6,0,0,1713 YOSEMITE ST,5418010,BP FILED,2016-11-14,"(37.7278404236, -122.393951416)"
N201410179280,6,6,0,0,4334 GEARY BL,1439021,CONSTRUCTION,2017-06-08,"(37.7812957764, -122.4660186768)"
N201602220182,6,6,0,0,1800 BUCHANAN ST,0676033,BP ISSUED,2016-08-08,"(37.7867927551, -122.4303283691)"
N201701197470,6,6,0,0,189 MAGNOLIA ST,0493014,BP FILED,2017-01-19,"(37.8003845215, -122.4342041016)"
N201401065657,7,6,0,0,2146 03RD ST,4044003,BP ISSUED,2017-08-08,"(37.762424469, -122.3890304565)"
N201612286109,7,6,0,0,2214 CAYUGA AV,7146001,BP FILED,2016-12-28,"(37.7101707458, -122.454864502)"
N201607071765,38,6,0,0,240 CHATTANOOGA ST,3650050,BP FILED,2016-07-07,"(37.7526512146, -122.4268341064)"
N201503201418,9,6,0,0,271 UPPER TER,2628032,BP FILED,2015-03-20,"(37.7622299194, -122.4454345703)"
N201610140331,27,6,0,0,2975 VAN NESS AV,0479001,BP ISSUED,2017-09-13,"(37.8030128479, -122.4252929688)"
N201402198846,10,6,0,0,3324 19TH ST,3590014,BP ISSUED,2016-07-05,"(37.7605400085, -122.4176635742)"
N201612306305,27,6,0,0,3465 25TH ST,6530001A,BP FILED,2017-12-30,"(37.7503509521, -122.4197845459)"
N201612165173,20,6,0,0,3560 DIVISADERO ST,0921030,BP FILED,2016-12-16,"(37.8026504517, -122.4430847168)"
N201610059620,6,6,0,0,3620 BUCHANAN ST,0459003,BP FILED,2016-10-05,"(37.8039016724, -122.4330596924)"
N201412314770,6,6,0,0,3945 JUDAH ST,1809028,BP REINSTATED,2015-07-14,"(37.760307312, -122.5045623779)"
N201705257665,2,1,0,0,2335 ULLOA ST,2425029,BP Filed,2017-05-25,"(37.7407608032, -122.4815368652)"
N201610281418,6,6,0,0,556 27TH ST,6581080,BP FILED,2016-10-28,"(37.7467765808, -122.433013916)"
N201612225671,27,6,0,0,610 CLIPPER ST,6544020,BP FILED,2016-12-22,"(37.7488822937, -122.438583374)"
N201507020528,6,6,0,0,6335 03RD ST,4968036,BP FILED,2015-07-02,"(37.7202911377, -122.3962249756)"
N201612225672,30,6,0,0,660 CLIPPER ST,6544021,BP FILED,2016-12-22,"(37.7488670349, -122.4390640259)"
N200809262781,6,6,0,0,700 36TH AV,1609021F,CONSTRUCTION,2017-09-26,"(37.7755393982, -122.4960098267)"
N201602038696,10,6,0,0,727 - 731 NATOMA ST,3728032,BP FILED,2016-02-03,"(37.7761535645, -122.4125213623)"
N201703131307,6,6,0,0,875 SANSOME ST,0164001,BP FILED,2017-03-13,"(37.7982177734, -122.4024581909)"
N201702239937,6,6,6,6,915 - 935 MINNA ST,3510058,BP FILED,2016-02-23,"(37.7742881775, -122.415802002)"
N201410108646,6,6,0,0,949 NATOMA ST,3510028,CONSTRUCTION,2017-08-15,"(37.7739067078, -122.4153594971)"
N201612225670,17,5,0,0,1064 DOLORES ST,3649007,BP FILED,2016-12-22,"(37.7523727417, -122.4256134033)"
N201605207974,7,5,0,0,124 - 126 HAIGHT ST,0852044,BP FILED,2016-05-20,"(37.7731246948, -122.4244918823)"
N201306038460,5,5,0,0,135 WETMORE ST,0212031,BP ISSUED,2015-11-19,"(37.7942008972, -122.4106445312)"
N201609288977,47,5,0,0,1700 CALIFORNIA ST,0642036,BP ISSUED,2017-07-26,"(37.7904968262, -122.4230270386)"
N201310088785,5,5,0,0,34 LANGTON ST,3730096,BP REINSTATED,2017-03-21,"(37.7769470215, -122.4094467163)"
N201602119391,25,5,0,0,3659 20TH ST,3608060,BP FILED,2016-02-11,"(37.7581672668, -122.4227218628)"
N201706260381,5,5,0,0,3678 MARKET ST,2755028,BP Filed,2017-06-26,"(37.7550239563, -122.4418716431)"
N201402219037,5,5,0,0,3822 24TH ST,3651018,BP ISSUED,2016-09-20,"(37.7518997192, -122.4280776978)"
N201404254156,5,5,0,0,590 LELAND AV,6243019,BP FILED,2014-04-25,"(37.7151374817, -122.4153366089)"
N201501085203,9,5,0,0,657 CAPP ST,3615047,CONSTRUCTION,2017-05-22,"(37.7562484741, -122.4174499512)"
N201609066888,32,5,0,0,851 OFARRELL ST,0717016,BP Filed,2016-09-02,"(37.7848129272, -122.4186782837)"
N201502138349,6,5,0,0,854 CAPP ST,3642041,CONSTRUCTION,2017-09-25,"(37.7530059814, -122.4177322388)"
N201412163783,5,5,0,0,888 NORTH POINT ST,0025024,BP ISSUED,2016-02-11,"(37.8057441711, -122.4218139648)"
N201605167516,63,5,0,0,952 SUTTER ST,0280011,BP FILED,2016-05-16,"(37.7885475159, -122.4161605835)"
N201507091099,4,4,0,0,1234 GRANT AV,0145044,PL APPROVED,2016-12-12,"(37.7986488342, -122.4070053101)"
N201507091102,4,4,0,0,905 GENEVA AV,6410010,PL APPROVED,2017-03-24,"(37.7164649963, -122.4406585693)"
N200611036823,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-05-19,"(37.7124023438, -122.400970459)"
N201512175322,4,4,0,0,1010 STANYAN ST,1273017,BP FILED,2015-12-17,"(37.7652320862, -122.4524230957)"
N201612165168,5,4,0,0,1056 POTRERO AV,4153008,BP FILED,2016-12-16,"(37.7551994324, -122.4068908691)"
N201611152705,9,4,0,0,123 RIPLEY ST,5524032,BP FILED,2016-11-15,"(37.7444190979, -122.4124679565)"
N201208076803,4,4,0,0,127 BUCHANAN ST,0869007,BP ISSUED,2016-10-14,"(37.7709846497, -122.4272079468)"
N201611162922,10,4,0,0,1418 RHODE ISLAND ST,4281A004,BP FILED,2016-11-16,"(37.7516593933, -122.4016265869)"
N201508174387,4,4,0,0,150 EUREKA ST,2692007,BP FILED,2015-08-17,"(37.7598991394, -122.4385070801)"
N201608044167,4,4,0,0,159 & 161 CHARTER OAK AV,5377070,PL FILED,2016-03-15,"(37.7352142334, -122.4041824341)"
N201504224286,4,4,0,0,2829 25TH ST,4276028,BP FILED,2015-04-22,"(37.7510566711, -122.4067077637)"
N201507060742,4,4,0,0,1695 FOLSOM ST,3522074,BP FILED,2015-07-06,"(37.7697639465, -122.4152526855)"
N201405216382,4,4,0,0,965 POWHATTAN AV,5640010,CONSTRUCTION,2017-08-31,"(37.7415084839, -122.4103469849)"
N201606170282,5,4,0,0,1790 SAN JOSE AV,6793009,BP FILED,2016-06-17,"(37.7292671204, -122.4399642944)"
N201409106023,26,4,0,0,208 PENNSYLVANIA AV,4000053,BP ISSUED,2016-12-29,"(37.7634620667, -122.3940124512)"
N201610251069,6,4,0,0,2150 UNION ST,0533014,BP FILED,2016-10-25,"(37.7974739075, -122.4347076416)"
N201612286107,4,4,0,0,2214 CAYUGA AV,7146001,BP FILED,2016-12-28,"(37.7101707458, -122.454864502)"
N201601086676,16,4,0,0,312 BAKER ST,1205021,BP FILED,2016-01-08,"(37.7739753723, -122.4406433105)"
N201407181625,4,4,0,0,315 SOUTH VAN NESS AV,3549041,BP APPROVED,2017-08-21,"(37.768119812, -122.4174575806)"
N201604124497,4,4,0,0,3490 20TH ST,3595021,BP FILED,2016-04-12,"(37.7587814331, -122.418762207)"
N201603253145,5,4,0,0,4152 24TH ST,2831013,BP FILED,2016-03-25,"(37.7514686584, -122.4353103638)"
N201410169154,5,4,0,0,4171 24TH ST,6506032,CONSTRUCTION,2017-09-26,"(37.7509651184, -122.4355392456)"
N201603041252,30,3,0,0,1372 PINE ST,0250008,PL APPROVED,2016-09-20,"(37.7901763916, -122.4183959961)"
N201701177299,7,4,0,0,4500 MISSION ST,3147001,BP FILED,2017-01-17,"(37.7257728577, -122.4343414307)"
N201602109261,8,4,0,0,500 BARTLETT ST,6569018,PL FILED,2016-12-22,"(37.7487678528, -122.4193878174)"
N201603172366,4,4,0,0,5617 GEARY BL,1524039,BP FILED,2016-03-17,"(37.7800064087, -122.4797973633)"
N201703010446,34,4,0,0,655 KANSAS ST,4030031,BP FILED,2017-03-01,"(37.761505127, -122.402557373)"
N201510230626,4,4,0,0,657 VALENCIA ST,3576061,BP FILED,2015-10-23,"(37.7624168396, -122.4213638306)"
N201704194329,4,4,0,0,668 OAK ST,0828014,BP Filed,2017-04-19,"(37.7743148804, -122.4303741455)"
N201209200274,4,4,0,0,685 FLORIDA ST,4022022,CONSTRUCTION,2017-05-24,"(37.7607078552, -122.4106750488)"
N201607253286,7,4,0,0,726 PRESIDIO AV,1055013,BP FILED,2016-07-25,"(37.784992218, -122.445930481)"
N201611041986,4,4,0,0,744 HARRISON ST,3751028,BP FILED,2016-11-07,"(37.781879425, -122.3986282349)"
N201506239703,14,4,0,0,750 14TH ST,3537025,CONSTRUCTION,2017-09-11,"(37.7678756714, -122.4302902222)"
N201612215540,51,4,0,0,750 OFARRELL ST,0320011,BP Filed,2016-12-21,"(37.7855415344, -122.4172515869)"
N201506290158,4,4,0,0,79 - 81 LELAND AV,6250030,BP FILED,2015-06-29,"(37.7116241455, -122.4054641724)"
N201607283688,10,4,0,0,859 VALLEJO ST,0148022,BP ISSUED,2017-02-14,"(37.7980880737, -122.4113082886)"
N201606240826,5,3,0,0,18 SHOTWELL ST,3549051,PL APPROVED,2017-02-28,"(37.7680549622, -122.4169769287)"
N200808139077,6,3,0,0,3927 19TH ST,3601071,BP FILED,2008-08-13,"(37.7592658997, -122.4312057495)"
N200808139078,6,3,0,0,3927-3931 19TH ST,3601071,BP FILED,2008-08-13,"(37.7592658997, -122.4312057495)"
N201702078811,3,3,0,0,1065 INNES AV,4652014,BP FILED,2017-02-07,"(37.7334403992, -122.3788299561)"
N201503161018,3,3,0,0,1100 POTRERO AV,4211001,BP FILED,2015-03-17,"(37.75440979, -122.4068145752)"
N201505227051,3,3,0,0,115 TELEGRAPH HILL BL,0105065,CONSTRUCTION,2017-09-22,"(37.8016014099, -122.40574646)"
N201502047491,18,3,0,0,1160 PINE ST,0252011,BP FILED,2015-02-04,"(37.7906150818, -122.4149475098)"
N201607011423,15,3,0,0,122 - 144 TIFFANY AV,6597007S,BP FILED,2016-07-01,"(37.7449951172, -122.4216384888)"
N200703307744,3,3,0,0,1225 DOLORES ST,6534029,CONSTRUCTION,2017-08-25,"(37.749835968, -122.4245376587)"
N201512144945,3,3,0,0,1244 LARKIN ST,0278010,BP ISSUED,2017-07-26,"(37.7895507812, -122.418548584)"
N201704204504,9,3,0,0,1251 HYDE ST,0218003,BP FILED,,"(37.7924690247, -122.4180145264)"
N201503171056,3,3,0,0,1522 BUSH ST,0666006,BP APPROVED,2016-01-13,"(37.7886619568, -122.4226379395)"
N201412012693,1,1,0,0,2877 FOLSOM ST,6521025,CONSTRUCTION,2017-02-14,"(37.7512969971, -122.4136276245)"
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30,"(37.7246589661, -122.4587097168)"
N201608044162,3,3,0,0,159 CHARTER OAK AV,5377071,BP FILED,2016-08-04,"(37.7353248596, -122.4042510986)"
N201601116781,3,3,0,0,1670 ARMSTRONG AV,5419023,BP FILED,2016-01-11,"(37.7272720337, -122.3937072754)"
N201304053893,3,3,0,0,1888 CLEMENT ST,1414061,BP ISSUED,2017-02-15,"(37.7825202942, -122.4792556763)"
N201612094573,3,3,0,0,228 FILLMORE ST,0859022,BP FILED,2016-12-09,"(37.7716407776, -122.4300842285)"
N201504234455,3,3,0,0,2755 MCALLISTER ST,1168040,CONSTRUCTION,2017-09-29,"(37.7750740051, -122.4574508667)"
N201407090811,3,3,0,0,2815 POLK ST,0478003,BP ISSUED,2017-06-29,"(37.8027496338, -122.4234085083)"
N201611042021,13,3,0,0,3180 SAN BRUNO AV,6156027,BP FILED,2016-11-04,"(37.7218284607, -122.4015350342)"
N201611042024,13,3,0,0,3190 SAN BRUNO AV,6156028,BP FILED,2016-11-04,"(37.7216949463, -122.4014816284)"
N201507101133,7,3,0,0,33 DEARBORN ST,3577053,BP APPROVED,2017-04-19,"(37.7626991272, -122.4227752686)"
N200712120290,3,3,0,0,3534 TARAVAL ST,2374019,CONSTRUCTION,2017-07-31,"(37.7420425415, -122.5041885376)"
N201604296193,3,3,0,0,371 SOUTH VAN NESS AV,3549032,BP FILED,2016-04-29,"(37.7673377991, -122.4173355103)"
N201505297566,3,3,0,0,3902 24TH ST,3654040,CONSTRUCTION,2017-07-24,"(37.751750946, -122.429901123)"
N201702149397,3,3,0,0,40 CLEVELAND ST,3754039,BP FILED,2017-02-14,"(37.7769622803, -122.4071426392)"
N201603293285,4,3,0,0,4064 24TH ST,3656019,BP FILED,2016-03-29,"(37.7515869141, -122.433303833)"
N201410108600,3,3,0,0,44 WOODWARD ST,3532048,CONSTRUCTION,2017-07-18,"(37.7691421509, -122.4210510254)"
N201603081451,3,3,0,0,630 NATOMA ST,3727049,CONSTRUCTION,2017-07-31,"(37.7779350281, -122.4108123779)"
N201607273471,15,3,0,0,65 BUENA VISTA AV,1241009B,BP FILED,2016-07-27,"(37.7704048157, -122.4391784668)"
N201607212978,15,3,0,0,651 SCOTT ST,1202001A,BP FILED,2016-07-21,"(37.7757873535, -122.4365463257)"
N201603182471,3,3,0,0,668 GUERRERO ST,3587011,BP ISSUED,2017-08-17,"(37.7604484558, -122.4240036011)"
N201406067695,3,3,0,0,701 TARAVAL ST,2408001,BP ISSUED,2017-05-10,"(37.7428894043, -122.4737167358)"
N201612286113,3,3,0,0,758 JAMESTOWN AV,4974008,BP FILED,2016-12-28,"(37.7158851624, -122.3894424438)"
N201505297474,5,3,0,0,767 TEHAMA ST,3729063,BP ISSUED,2016-12-09,"(37.7749061584, -122.4119186401)"
N201310310847,3,3,0,0,777 VALENCIA ST,3589108,BP ISSUED,2015-12-08,"(37.7605628967, -122.4211883545)"
N201109144613,3,3,0,0,802 - 808 STEINER ST,0798057,BP APPROVED,2017-08-16,"(37.7768821716, -122.4327545166)"
N201109144615,3,3,0,0,802 - 808 STEINER ST,0798056,BP APPROVED,2017-08-22,"(37.7769584656, -122.4327697754)"
N201605036396,3,3,0,0,818 INNES AV,4645002B,BP FILED,2016-05-03,"(37.7313270569, -122.3740463257)"
N201412113579,3,3,0,0,835 SOUTH VAN NESS AV,3594023,BP APPROVED,2016-10-20,"(37.759803772, -122.4166183472)"
N201706290708,3,3,0,0,858 STANYAN ST,1262021,BP Filed,2017-06-29,"(37.766544342, -122.4526748657)"
N201612054150,3,3,0,0,878 RHODE ISLAND ST,4094014,BP FILED,2016-12-05,"(37.7586402893, -122.4022979736)"
N201503130811,3,3,0,0,974 GENEVA AV,6411034,BP ISSUED,2017-06-26,"(37.7156600952, -122.4401092529)"
N201612165233,3,2,0,0,142 CORTLAND AV,5675006,PL APPROVED,2017-03-30,"(37.7397193909, -122.4202346802)"
N201703080963,2,2,0,0,1782 QUESADA AV,5327027,PL APPROVED,2017-04-03,"(37.7344245911, -122.3928222656)"
N201608104715,3,2,0,0,22 DOWNEY ST,1254005,PL APPROVED,2017-04-06,"(37.7685317993, -122.4470825195)"
N201505075705,3,2,0,0,813 LYON ST,1150005,PL APPROVED,2017-03-16,"(37.7785835266, -122.4439239502)"
N200904106077,2,2,0,0,1966 GREAT HY,2086007A,BP FILED,2009-04-10,"(37.7497749329, -122.5077896118)"
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31,"(37.7286911011, -122.3903121948)"
N201607122140,2,2,0,0,1000 - 1020 BROADWAY,0150054,BP FILED,2016-07-12,"(37.7972183228, -122.41381073)"
N200706265226,2,2,0,0,104 BACHE ST,5826002,CONSTRUCTION,2017-06-21,"(37.7337913513, -122.4177856445)"
N201512316217,2,2,0,0,1058 MISSISSIPPI ST,4224022,BP FILED,2015-12-31,"(37.7530021667, -122.3939819336)"
N201407252206,4,2,0,0,115 - 117 PLYMOUTH AV,7138056,BP ISSUED,2016-08-26,"(37.711971283, -122.4562301636)"
N201502249220,3,2,0,0,1152 POTRERO AV,4211011,CONSTRUCTION,2017-07-06,"(37.7537078857, -122.4067459106)"
N200803288288,2,2,0,0,1169 STANYAN ST,2630018,CONSTRUCTION,2017-08-02,"(37.7628746033, -122.4525527954)"
N200605111391,2,2,0,0,1208 15TH AV,1736033,CONSTRUCTION,2014-06-06,"(37.7652511597, -122.4725418091)"
N201608094585,5,2,0,0,1210 UTAH ST,4212002,BP ISSUED,2016-09-02,"(37.7539215088, -122.4057235718)"
N201312315375,2,2,0,0,1212 EGBERT AV,4909003,BP FILED,2013-12-31,"(37.720916748, -122.3890075684)"
N201402078043,3,2,0,0,1236 19TH AV,1732037,CONSTRUCTION,2017-08-25,"(37.7646827698, -122.4768753052)"
N201405236581,3,2,0,0,1236 ARGUELLO BL,1265019,CONSTRUCTION,2017-08-28,"(37.7652664185, -122.4573440552)"
N201510099392,2,2,0,0,1238 45TH AV,1706037,BP FILED,2015-10-09,"(37.7634506226, -122.504737854)"
N201512235842,7,2,0,0,126 LAGUNA ST,0856013,CONSTRUCTION,2017-08-30,"(37.7722511292, -122.4251327515)"
N201310169408,2,2,0,0,1271 19TH AV,1731015,BP ISSUED,2016-02-01,"(37.7641067505, -122.4775543213)"
N200804038738,3,2,0,0,1321 DE HARO ST,4218036,CONSTRUCTION,2016-12-09,"(37.7531356812, -122.4001693726)"
N201612225719,3,2,0,0,1346 HAIGHT ST,1233015,BP FILED,2016-12-22,"(37.7706108093, -122.444442749)"
N201609278934,30,2,0,0,1350 PINE ST,0250006,BP FILED,2016-09-27,"(37.7902069092, -122.4181213379)"
N201612225720,4,2,0,0,1352 HAIGHT ST,1233016,BP FILED,2016-12-22,"(37.7706031799, -122.4445266724)"
N201606018887,3,2,0,0,137 CLAYTON ST,1194006,BP FILED,2016-06-01,"(37.7738876343, -122.4497146606)"
N201511233357,2,2,0,0,1380 REVERE AV,4761039,BP APPROVED,2017-08-22,"(37.7295150757, -122.3858337402)"
N201612155108,2,2,0,0,1440 DE HARO ST,4282A001C,BP FILED,2016-12-15,"(37.7514533997, -122.4006271362)"
N201604285888,4,2,0,0,1450 UNION ST,0526014,BP FILED,2016-04-28,"(37.7989349365, -122.4232406616)"
N201411262632,3,2,0,0,151 BERNARD ST,0156015A,CONSTRUCTION,2017-09-06,"(37.7960929871, -122.4159240723)"
N201407090780,2,2,0,0,1513 YORK ST,5513011,BP FILED,2014-07-09,"(37.7481269836, -122.406867981)"
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP REINSTATED,2017-04-11,"(37.7642211914, -122.3983154297)"
N201512094574,2,2,0,0,1545 CLEMENT ST,1448038,BP ISSUED,2017-09-13,"(37.782207489, -122.4760131836)"
N201601116825,5,2,0,0,1551  FRANKLIN ST,0665002,BP ISSUED,2017-09-11,"(37.7889671326, -122.4239883423)"
N201408133730,2,2,0,0,160 BERNARD ST,0156036,CONSTRUCTION,2017-08-01,"(37.7963294983, -122.4160614014)"
N201612225774,14,2,0,0,160 CONNECTICUT ST,3983008,PL FILED,2017-02-03,"(37.7642745972, -122.3979721069)"
N201612306273,2,2,0,0,1615 INDIANA ST,4353008,BP FILED,2016-12-30,"(37.7498321533, -122.3894424438)"
N201410229565,2,2,0,0,162 GRAND VIEW AV,2754052,BP REINSTATED,2016-06-01,"(37.7555046082, -122.440612793)"
N200807176988,2,2,0,0,165 - 167 BRUSSELS ST,5926021,CONSTRUCTION,2016-01-05,"(37.7300338745, -122.406463623)"
N201302140247,2,2,0,0,1750 OAKDALE AV,5312014,BP FILED,2013-02-14,"(37.7364120483, -122.3929977417)"
N201505277278,4,2,0,0,1794 SAN JOSE AV,6793011,BP ISSUED,2017-03-03,"(37.7291984558, -122.4400939941)"
N201606079274,4,2,0,0,1818 LOMBARD ST,0494007,BP FILED,2016-06-07,"(37.8007049561, -122.4317169189)"
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,CONSTRUCTION,2016-09-28,"(37.7785797119, -122.4415283203)"
N201302119939,2,2,0,0,1914 20TH ST,4071014,BP ISSUED,2015-08-18,"(37.7599983215, -122.4005126953)"
N201505136184,3,2,0,0,202 TEDDY AV,6209052,BP FILED,2015-05-13,"(37.7148284912, -122.4065551758)"
N201502188607,4,2,0,0,195 BROAD ST,7113063,BP ISSUED,2017-08-16,"(37.7129592896, -122.4588317871)"
N201611183096,1,1,0,0,10 RESTANI WY,7029A014,BP FILED,2016-11-18,"(37.7177047729, -122.4429779053)"
N201507091034,1,1,0,0,10 TINGLEY ST,6800004,BP FILED,2015-07-09,"(37.7285652161, -122.4321060181)"
N201505186604,3,1,0,0,258 24TH AV,1383031,PL APPROVED,2016-11-22,"(37.7847061157, -122.4836654663)"
N201703292713,2,1,0,0,2999 HARRISON ST,4271018,PL APPROVED,2017-03-30,"(37.7495765686, -122.4112930298)"
N201510028709,2,1,0,0,210 FREDERICK ST,1254019,CONSTRUCTION,2016-12-15,"(37.7673988342, -122.4469528198)"
N201705257671,2,1,0,0,2110 28TH AV,2190008,BP Filed,2017-05-25,"(37.7479515076, -122.4854431152)"
N201604064141,8,1,0,0,3110 CLAY ST,0999008,PL APPROVED,2016-10-13,"(37.7896575928, -122.444442749)"
N201705257641,2,1,0,0,101 KENWOOD WY,3282001,BP Filed,2017-05-25,"(37.7284545898, -122.4607772827)"
N201705237369,2,1,0,0,101 URBANO DR,6921001,BP Filed,2017-05-23,"(37.7250747681, -122.4645385742)"
N201209109355,1,1,0,0,1014 GILMAN AV,4937018,CONSTRUCTION,2017-03-20,"(37.7185401917, -122.3882293701)"
N201701066676,2,1,0,0,1015 BRUSSELS ST,6171035,BP FILED,2017-01-06,"(37.719745636, -122.4022445679)"
N201504093248,2,1,0,0,2031 20TH AV,2140004B,BP ISSUED,2017-05-04,"(37.7498245239, -122.4775695801)"
N201609026783,2,1,0,0,2039 43RD AV,2163010,BP FILED,2016-09-02,"(37.7486000061, -122.502204895)"
N201601086723,3,1,0,0,206 SAN JOSE AV,6513053,CONSTRUCTION,2017-09-26,"(37.75182724, -122.4218444824)"
N201505085788,2,1,0,0,2062 12TH AV,2131A026,BP FILED,2015-05-08,"(37.7496376038, -122.4680557251)"
N201505196638,1,1,0,0,2065 QUESADA AV,5335034,BP FILED,2015-05-19,"(37.736995697, -122.3984375)"
N201505085793,2,1,0,0,2066 32ND AV,2151037,BP FILED,2015-05-08,"(37.7486686707, -122.4897232056)"
N201704264920,2,1,0,0,208 FLOOD AV,3120009,CONSTRUCTION,2017-08-01,"(37.7300262451, -122.4445266724)"
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP REINSTATED,2017-07-07,"(37.7293968201, -122.4057540894)"
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,CONSTRUCTION,2017-03-21,"(37.7399940491, -122.411895752)"
N201604043819,1,1,0,0,21 LAIDLEY ST,6651014,BP FILED,2016-04-04,"(37.7413330078, -122.4314041138)"
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,CONSTRUCTION,2017-04-12,"(37.7579689026, -122.4487762451)"
N201510159839,2,1,0,0,2123 30TH AV,2187001E,CONSTRUCTION,2017-06-02,"(37.7476272583, -122.4881591797)"
N201610049469,3,1,0,0,2124 22ND ST,4094035,BP FILED,2016-10-04,"(37.7573204041, -122.402381897)"
N201609278931,3,1,0,0,2127 TAYLOR ST,0073003,BP ISSUED,2017-05-05,"(37.802066803, -122.4149246216)"
N201506199483,2,1,0,0,2130 SANTIAGO ST,2317016G,CONSTRUCTION,2016-01-27,"(37.7445220947, -122.4903945923)"
N201504083155,6,1,0,0,2138 JONES ST,0092027,BP FILED,2015-04-08,"(37.8012123108, -122.4158477783)"
N201701066678,2,1,0,0,353 TOCOLOMA AV,5081011,BP FILED,2017-01-06,"(37.7105903625, -122.398223877)"
N201602028578,2,1,0,0,354 HEAD ST,7116035,BP FILED,2016-02-02,"(37.7135238647, -122.4641189575)"
N201106289066,1,1,0,0,354 MULLEN AV,5535006,BP FILED,2011-06-28,"(37.7459335327, -122.4061660767)"
N201703302829,3,1,0,0,3546 22ND ST,3619026,BP FILED,2017-03-30,"(37.755153656, -122.4265060425)"
N201606069227,2,1,0,0,355 PENNSYLVANIA AV,4040024,BP FILED,2016-06-06,"(37.7620315552, -122.3932113647)"
N201506259933,3,1,0,0,3551 PIERCE ST,0441B007,CONSTRUCTION,2017-09-29,"(37.8033218384, -122.4403305054)"
N201605066788,2,1,0,0,359 TOCOLOMA AV,5081010,BP FILED,2016-05-06,"(37.7105102539, -122.3982543945)"
N201406037375,1,1,0,0,36 KNOLLVIEW WAY,2823A016,CONSTRUCTION,2016-04-11,"(37.7498397827, -122.4507217407)"
N201509237851,3,1,0,0,363 BOCANA ST,5709016,BP FILED,2015-09-23,"(37.7383384705, -122.4188842773)"
N201604154912,3,1,0,0,3646 16TH ST,3561023,CONSTRUCTION,2017-07-26,"(37.7644386292, -122.434211731)"
N201104083761,1,1,0,0,3650 WASHINGTON ST,0987033,BP ISSUED,2012-02-22,"(37.7894363403, -122.4534378052)"
N201705166655,2,1,0,0,366 SUSSEX ST,7555009,BP Filed,2017-05-16,"(37.737323761, -122.4389038086)"
N201602189872,3,1,0,0,3669 - 3671 23RD ST,3648033,CONSTRUCTION,2017-09-11,"(37.7533035278, -122.4245758057)"
N201506108657,2,1,0,0,369 DUNCAN ST,6601032,BP FILED,2015-06-10,"(37.7457695007, -122.4282836914)"
N201412123658,2,1,0,0,37 BLAKE ST,1067009,BP ISSUED,2016-06-03,"(37.7830581665, -122.4516525269)"
N201412123652,2,1,0,0,37 BLAKE ST,1067009,CONSTRUCTION,2017-09-28,"(37.7830581665, -122.4516525269)"
