PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201509258131,24,24,0,0,1228 FOLSOM ST / 723 - 725 CLEMENTINA,3729011,PL APPROVED,2017-01-25,"(37.77473164950, -122.41080813900)"
N201611152705,9,4,0,0,123 RIPLEY ST,5524032,BP FILED,2016-11-15,"(37.74441927000, -122.41246919400)"
N201507313053,2,1,0,0,1230 21ST AV,1730037,BP ISSUED,2016-12-21,"(37.76472512190, -122.47904354600)"
N200810224855,1,1,0,0,1230 TWIN PEAKS BL,2821022,BP APPROVED,2010-05-26,"(37.74643619780, -122.45048851100)"
N201409186681,2,1,0,0,1321 19TH AV,1774006,BP FILED,2014-09-18,"(37.76306107040, -122.47746598800)"
N200804038738,3,2,0,0,1321 DE HARO ST,4218036,CONSTRUCTION,2016-12-09,"(37.75313631570, -122.40017151300)"
N201612215597,14,14,0,0,1326 POWELL ST,0160014A,BP FILED,2016-12-21,"(37.79688414110, -122.40987718600)"
N201605177611,1,1,0,0,1327 COLUMBUS AV,0024020,BP FILED,2016-05-17,"(37.80634753450, -122.41932571800)"
N201504012491,2,1,0,0,1330 HAMPSHIRE ST,4275003,CONSTRUCTION,2017-03-01,"(37.75085708740, -122.40737384100)"
N201507131253,2,1,0,0,1331 SAN BRUNO AV,4262020A,CONSTRUCTION,2017-03-24,"(37.75267377310, -122.40400842200)"
N201606149938,2,1,0,0,1379 KANSAS ST,4260014,BP FILED,2016-06-14,"(37.75223822540, -122.40207109800)"
N201610200807,3,1,0,0,138 LOWER TR,2618018,BP FILED,2016-10-20,"(37.76346441720, -122.44219086300)"
N201511233357,2,2,0,0,1380 REVERE AV,4761039,BP FILED,2015-11-23,"(37.72951334450, -122.38583144700)"
N201703232223,3,1,0,0,1389 21ST AV,1776009R,BP FILED,2017-03-23,"(37.76184741270, -122.47939141400)"
N201504224361,2,1,0,0,139 SWEENY ST,5879040,BP FILED,2015-04-22,"(37.73271354480, -122.40809803400)"
N201508194769,68,68,0,0,1394 HARRISON ST,3519017,BP FILED,2015-08-19,"(37.77190640860, -122.41129830400)"
N201512145054,256,256,0,0,1395 22ND ST,4167011,BP FILED,2015-12-14,"(37.75620342330, -122.39359366900)"
N201511203191,2,1,0,0,1395 SHAFTER AV,4791025,BP FILED,2015-11-20,"(37.72863673460, -122.38702273100)"
N201611213188,2,1,0,0,140 SADOWA ST,7113014,BP FILED,2016-11-21,"(37.71255875660, -122.45733748700)"
N201508174387,4,4,0,0,150 EUREKA ST,2692007,BP FILED,2015-08-17,"(37.75990016490, -122.43850604100)"
N201406138394,431,431,50,50,150 VAN NESS AV,0814001,CONSTRUCTION,2017-03-27,"(37.77730065810, -122.41829544500)"
N201606200387,540,540,110,110,1500 - 1580 MISSION ST,3506002,BP FILED,2016-06-20,"(37.77433484370, -122.41800098600)"
N201601076586,3,1,0,0,1500 INNES AV,5259034,BP FILED,2016-01-07,"(37.73863575520, -122.38691458000)"
N201612094535,300,300,0,0,1500 MARKET ST,0836002,BP FILED,2016-03-17,"(37.77521496080, -122.41960726000)"
N201407090780,2,2,0,0,1513 YORK ST,5513011,BP FILED,2014-07-09,"(37.74812528570, -122.40686730500)"
N201504305084,3,1,0,0,1518 19TH AV,1864001N,BP FILED,2015-04-30,"(37.75943502530, -122.47645672000)"
N201607011432,7,7,0,0,1523 FRANKLIN ST,0665005,BP FILED,2016-07-01,"(37.78858686770, -122.42389833900)"
N201506037942,2,1,0,0,2142 34TH AV,2184034,CONSTRUCTION,2016-03-28,"(37.74712311460, -122.49176967200)"
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30,"(37.72465720500, -122.45870690600)"
N201312305280,1,1,0,0,1525 SHOTWELL ST,5545019,BP ISSUED,2017-01-31,"(37.74473515030, -122.41465452400)"
N201504305082,2,1,0,0,1526 22ND AV,1867036,BP FILED,2015-04-30,"(37.75914994450, -122.47970869400)"
N201603222793,5,1,0,0,1528 15TH ST,3548021,CONSTRUCTION,2016-12-15,"(37.76696489740, -122.41831657700)"
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP ISSUED,2017-01-17,"(37.76422112240, -122.39831338000)"
N201511203266,2,1,0,0,1738 FILBERT ST,0520008,CONSTRUCTION,2016-11-03,"(37.79930289790, -122.42815997800)"
N201610210918,100,100,12,12,1740 MARKET ST,0855010,BP FILED,2016-10-21,"(37.77254417780, -122.42310202800)"
N201610200847,3,1,0,0,1744 NORTH POINT ST,0436E013,BP FILED,2016-10-20,"(37.80400482390, -122.43599761500)"
N201306250390,2,1,0,0,1748 OAKDALE AV,5312013,BP FILED,2013-06-25,"(37.73637340060, -122.39292999900)"
N201312305300,2,1,0,0,1749 DOLORES ST,6659006,CONSTRUCTION,2015-10-05,"(37.74162046810, -122.42384630600)"
N201305157021,1,1,0,0,175 BREWSTER ST,5577012,CONSTRUCTION,2016-06-24,"(37.74367828020, -122.40714723400)"
N201509227704,2,1,0,0,1780 REVERE AV,5338025,CONSTRUCTION,2017-02-08,"(37.73371849020, -122.39324593800)"
N201703080963,2,2,0,0,1782 QUESADA AV,5327027,PL APPROVED,2017-04-03,"(37.73442321290, -122.39282253100)"
N201210242702,8,8,0,0,1785 15TH ST,3555036,CONSTRUCTION,2016-10-31,"(37.76620632310, -122.42380624800)"
N201510069009,1,1,0,0,1789 45TH AV,2004022,PL FILED,2017-03-23,"(37.75322675410, -122.50451380300)"
N201606170282,5,4,0,0,1790 SAN JOSE AV,6793009,BP FILED,2016-06-17,"(37.72926656290, -122.43996637500)"
N201512225679,2,1,0,0,1634 ALABAMA ST,5526005,BP APPROVED,2017-02-15,"(37.74627100890, -122.41089103500)"
N201609077009,2,1,0,0,1640 ALABAMA ST,5526006,BP FILED,2016-09-07,"(37.74620255010, -122.41088444100)"
N201510068917,1,1,0,0,1642 GREAT HY,1895034,BP FILED,2015-10-06,"(37.75576577250, -122.50849253300)"
N201504022622,3,1,0,0,1649 10TH AV,1933008,BP FILED,2015-04-02,"(37.75755975520, -122.46726311400)"
N201510260778,1,1,0,0,1649 TREAT AV,5543009,BP FILED,2015-10-26,"(37.74443225600, -122.41225365700)"
N200807176988,2,2,0,0,165 - 167 BRUSSELS ST,5926021,CONSTRUCTION,2016-01-05,"(37.73003306600, -122.40646287300)"
N201606109695,3,1,0,0,1658 10TH AV,1934029,BP FILED,2016-06-10,"(37.75731445560, -122.46658681900)"
N201508275422,2,1,0,0,166 PALO ALTO AV,2721075,BP APPROVED,2016-12-01,"(37.75700476060, -122.44980670400)"
N201703211976,3,1,0,0,1664 NEWCOMB AV,5306008,BP FILED,2017-03-21,"(37.73617931170, -122.39092037000)"
N201410219535,2,1,0,0,167 HARVARD ST,5909023,BP ISSUED,2017-03-17,"(37.72756082300, -122.42072438600)"
N201610281429,1,1,0,0,167 SAGAMORE ST,7147040,BP FILED,2016-10-28,"(37.71094760650, -122.45800305500)"
N201506199483,2,1,0,0,2130 SANTIAGO ST,2317016G,CONSTRUCTION,2016-01-27,"(37.74452347560, -122.49039459900)"
N201504083155,6,1,0,0,2138 JONES ST,0092027,BP FILED,2015-04-08,"(37.80121125380, -122.41584897900)"
N201401065657,7,6,0,0,2146 03RD ST,4044003,BP APPROVED,2016-10-24,"(37.76242451550, -122.38903310000)"
N201604124614,2,2,0,0,235 CAPITOL AV,7114002,BP FILED,2016-04-12,"(37.71285695540, -122.45927117800)"
N201605036381,3,1,0,0,235 CLINTON PK,3534043,BP FILED,2016-05-03,"(37.76891253490, -122.42533674000)"
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11,"(37.74403844630, -122.47536814400)"
N201504072959,2,1,0,0,2355 28TH AV,2357003A,BP APPROVED,2017-03-29,"(37.74344103310, -122.48572161600)"
N201602129535,3,1,0,0,236 JERSEY ST,6508011,BP FILED,2016-02-12,"(37.75095181630, -122.43048980000)"
N201511122441,3,2,0,0,2740 MCALLISTER ST,1167010,BP FILED,2015-11-12,"(37.77567797880, -122.45719297700)"
N201504234455,3,3,0,0,2755 MCALLISTER ST,1168040,CONSTRUCTION,2017-02-28,"(37.77507525560, -122.45745082300)"
N201601207494,1,1,0,0,276 RIPLEY ST,5550040,BP FILED,2016-01-20,"(37.74406962290, -122.40913488900)"
N201607051512,3,1,0,0,278 11TH AV,1423025,BP APPROVED,2017-03-23,"(37.78313526530, -122.46947230500)"
N201405206278,10,4,0,0,2782 FOLSOM ST,3641010C,BP FILED,2014-05-20,"(37.75272206610, -122.41445354800)"
N201604134699,1,1,0,0,2783 DIAMOND ST,6742027A,BP FILED,2016-04-13,"(37.73497903860, -122.43356504800)"
N200906261414,2,1,0,0,279 MONTEREY BL,6771032,CONSTRUCTION,2015-10-07,"(37.73128156060, -122.44152752400)"
N201608296214,7,7,0,0,2799 24TH ST,4266035,PL FILED,2015-06-18,"(37.75264806360, -122.40802205900)"
N201402047761,56,56,7,7,2800 SLOAT BL,2515001,CONSTRUCTION,2017-03-13,"(37.73585377390, -122.50473733200)"
N201411181835,3,2,0,0,2806 VAN NESS AV,0499004,BP FILED,2014-11-18,"(37.80162557060, -122.42418820700)"
N201701066630,5,1,0,0,2810 22ND ST,4146016,BP FILED,2017-01-06,"(37.75615231900, -122.41071863000)"
N201410038023,1,1,0,0,400 HEARST AV,3116006,CONSTRUCTION,2016-11-09,"(37.73082877010, -122.44681065700)"
N201602190078,2,1,0,0,4023 PACHECO ST,2164030,BP FILED,2016-02-19,"(37.74906289550, -122.50340611400)"
N201405206229,4,2,0,0,4024 24TH ST,3656010,CONSTRUCTION,2017-03-29,"(37.75163296820, -122.43252693700)"
N201701318275,2,1,0,0,4025 BALBOA ST,1603049,BP FILED,2017-01-31,"(37.77525946370, -122.50200817500)"
N201512215657,2,2,0,0,4043 CESAR CHAVEZ ST,6580035,BP FILED,2015-12-21,"(37.74726120990, -122.43022579900)"
N201605258323,3,1,0,0,406 29TH ST,6620008B,BP FILED,2016-05-25,"(37.74369232750, -122.42933657300)"
N201603020949,3,1,0,0,406 CHENERY ST,6717008,CONSTRUCTION,2017-03-06,"(37.73632361370, -122.42927238200)"
N201505277278,4,2,0,0,1794 SAN JOSE AV,6793011,BP ISSUED,2017-03-03,"(37.72919658540, -122.44009136500)"
N201701278105,2,1,0,0,18 DARTMOUTH ST,5875004,BP FILED,2017-01-27,"(37.73088887440, -122.41382125500)"
N201606240826,5,3,0,0,18 SHOTWELL ST,3549051,PL APPROVED,2017-02-28,"(37.76805595230, -122.41697956100)"
N201610281361,6,6,0,0,18 TURK MURPHY LN,0147022,BP FILED,2016-10-28,"(37.79794864170, -122.40964729600)"
N201602220182,6,6,0,0,1800 BUCHANAN ST,0676033,BP ISSUED,2016-08-08,"(37.78679390170, -122.43032499200)"
N201310038419,54,54,0,0,1801 AND 1863 MISSION ST,3548033,BP FILED,2013-10-03,"(37.76726568530, -122.41946186800)"
N201311222590,1,1,0,0,1801 SCOTT ST,1050007,CONSTRUCTION,2017-02-22,"(37.78649086200, -122.43860173300)"
N201610119931,3,1,0,0,1803 JONES ST,0126007,BP FILED,2016-10-11,"(37.79785177700, -122.41564936500)"
N201703292632,2,1,0,0,1826 FILBERT ST,0519012,BP FILED,2017-03-29,"(37.79901702080, -122.42969345000)"
N201606099522,3,1,0,0,181 CORBETT AV,2656049,BP FILED,2016-06-09,"(37.76152506830, -122.44237582200)"
N201305015894,74,74,0,0,181 FREMONT ST,3719010,CONSTRUCTION,2017-03-31,"(37.78964244020, -122.39522078800)"
N200608230323,37,37,4,4,181 TURK ST / 180 JONES ST,0343014,BP ISSUED,2015-09-09,"(37.78282592120, -122.41215509300)"
N200709193055,3,1,0,0,1812 TAYLOR ST,0119025,BP ISSUED,2011-07-13,"(37.79917199720, -122.41375246300)"
N201612286082,6,1,0,0,1813 15TH ST,3556048,BP FILED,2016-12-28,"(37.76617817620, -122.42468997200)"
N201606079274,4,2,0,0,1818 LOMBARD ST,0494007,BP FILED,2016-06-07,"(37.80070331250, -122.43171513900)"
N201508214923,3,1,0,0,1824 15TH ST,3545097,CONSTRUCTION,2017-01-23,"(37.76659294570, -122.42489796400)"
N201511092165,2,1,0,0,1824 JENNINGS ST,4790005,BP FILED,2015-11-09,"(37.72868956130, -122.38748754100)"
N201501054868,3,1,0,0,1837 LARKIN ST,0596004,BP FILED,2015-01-05,"(37.79485545710, -122.42017282600)"
N201603162161,2,1,0,0,184 LONDON ST,6013009,CONSTRUCTION,2017-03-17,"(37.72632798830, -122.43285180600)"
N201612013928,2,1,0,0,1840 24TH AV,2060036,BP FILED,2016-12-01,"(37.75319199480, -122.48144621800)"
N201503312342,2,1,0,0,1855 30TH AV,2067002O,BP APPROVED,2016-12-16,"(37.75267378830, -122.48851037100)"
N201507030637,7,1,0,0,1855 OAK ST,1225032,PL FILED,2016-12-27,"(37.77125801640, -122.44986870200)"
N201701056574,2,1,0,0,1856 28TH AV,2064012,BP FILED,2017-01-05,"(37.75272857820, -122.48571325700)"
N200602215057,35,35,0,0,1860 VAN NESS AV,0619012,CONSTRUCTION,2017-01-19,"(37.79291125620, -122.42241383300)"
N201505015151,9,9,0,0,1870 MARKET ST,0871004,BP FILED,2015-05-01,"(37.77126139230, -122.42467252000)"
N201103182398,2,1,0,0,1877 CHURCH ST,6656029,BP ISSUED,2012-04-30,"(37.74033215240, -122.42637393500)"
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,CONSTRUCTION,2016-09-28,"(37.77857936330, -122.44152801100)"
N201304053893,3,3,0,0,1888 CLEMENT ST,1414061,BP ISSUED,2017-02-15,"(37.78252111030, -122.47925666700)"
N201701197470,6,6,0,0,189 MAGNOLIA ST,0493014,BP FILED,2017-01-19,"(37.80038501980, -122.43420692800)"
N201307222452,1,1,0,0,1893 OAKDALE AV,5320015,BP FILED,2013-07-22,"(37.73747661240, -122.39592648200)"
N201410158900,1,1,0,0,19 ARGUELLO BL,1355004,CONSTRUCTION,2017-03-29,"(37.78912888830, -122.45982181700)"
N201611183166,2,1,0,0,19 MIZPAH ST,6710029,BP FILED,2016-11-18,"(37.73681623530, -122.43862836700)"
N200908033985,1,1,0,0,194 SWEENY ST,5858024,CONSTRUCTION,2016-12-20,"(37.73272662890, -122.40935334700)"
N201602058975,1,1,0,0,190 HOLLADAY AV,5532007,BP FILED,2016-02-05,"(37.74673885550, -122.40538523000)"
N201507080963,9,9,0,0,1900 MISSION ST,3554001,BP FILED,2015-07-08,"(37.76653563630, -122.42010870100)"
N200701171881,1,1,0,0,1911 QUESADA AV,5336048,PL FILED,2013-08-08,"(37.73539301820, -122.39559042200)"
N201302119939,2,2,0,0,1914 20TH ST,4071014,BP ISSUED,2015-08-18,"(37.75999810190, -122.40051374800)"
N200701171858,1,1,0,0,1915 QUESADA AV,5336048,PL FILED,2013-08-08,"(37.73539301820, -122.39559042200)"
N201605238117,13,13,0,0,1924 MISSION ST,3554003A,BP FILED,2016-05-23,"(37.76629884440, -122.42012072200)"
N201012106469,1,1,0,0,1927 ALEMANY BL,6959030,CONSTRUCTION,2017-02-21,"(37.72094897470, -122.43868077600)"
N201311010933,2,1,0,0,1936 FOLSOM ST,3552008,BP APPROVED,2014-06-06,"(37.76631341840, -122.41575877600)"
N201608256030,2,1,0,0,1946 QUESADA AV,5329009,BP FILED,2016-08-25,"(37.73617937220, -122.39592189500)"
N201405125450,2,2,0,0,1947 OAKDALE AV,5319037,CONSTRUCTION,2016-09-19,"(37.73808910580, -122.39702986100)"
N201604114413,2,1,0,0,1948 & 1948A QUESADA AV,5329011,BP FILED,2016-04-11,"(37.73625912350, -122.39606265200)"
N201502188607,4,2,0,0,195 BROAD ST,7113063,BP FILED,2015-02-18,"(37.71296045840, -122.45883184900)"
N201609218371,157,157,157,157,1950 MISSION ST,3554005,BP FILED,2016-09-26,"(37.76584624550, -122.42020777400)"
N201609198063,2,2,0,0,1961 OAKDALE AV,5319035,BP FILED,2016-09-19,"(37.73817874490, -122.39718807800)"
N200904106077,2,2,0,0,1966 GREAT HY,2086007A,BP FILED,2009-04-10,"(37.74977581800, -122.50778843100)"
N201504153723,3,1,0,0,1967 HAYES ST,1210031,CONSTRUCTION,2016-09-07,"(37.77331283080, -122.44875461400)"
N201507171855,2,2,0,0,1973 GREENWICH ST,0518029,BP FILED,2015-07-17,"(37.79905963050, -122.43202434100)"
N201312174382,331,331,40,40,1979 MISSION ST,3553052,BP FILED,2013-12-17,"(37.76558137550, -122.41912306800)"
N201408053094,28,28,0,0,198 VALENCIA ST,3502108,BP FILED,2014-08-05,"(37.77009628440, -122.42268628500)"
N201509308468,2,1,0,0,1988 21ST AV,2114022,BP FILED,2015-09-30,"(37.75064360270, -122.47810815600)"
N201701137197,2,1,0,0,2 ANKENY ST,6169017,BP FILED,2017-01-13,"(37.71857646080, -122.40356011700)"
N201505126084,1,1,0,0,2 BONVIEW ST,5613064,BP ISSUED,2017-02-08,"(37.74498168580, -122.41584089200)"
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL APPROVED,2015-09-30,"(37.70987546800, -122.44359072800)"
N201605238139,1,1,0,0,2 LUPINE AV,1069039,BP FILED,2016-05-23,"(37.78399330670, -122.44970527800)"
N201211295086,67,67,67,67,200 - 214 06TH ST,3731001,CONSTRUCTION,2016-08-23,"(37.77937939100, -122.40710157300)"
N200910209344,2,2,0,0,200 BROAD ST,7106058,CONSTRUCTION,2016-01-22,"(37.71337698420, -122.45918317100)"
N201406239109,194,194,3,3,2000 - 2070 BRYANT ST,4022001,PL APPROVED,2016-06-02,"(37.76149953700, -122.41058132900)"
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07,"(37.76368149440, -122.39631921400)"
N201407292392,2,1,0,0,2014 10TH AV,2129001C,BP ISSUED,2015-08-26,"(37.75060081170, -122.46618066400)"
N201502047444,1,1,0,0,2018 19TH ST,4030014,BP FILED,2015-02-04,"(37.76115128250, -122.40266531400)"
N200910209343,2,2,0,0,202 BROAD ST,7106059,CONSTRUCTION,2016-01-22,"(37.71337641230, -122.45928750200)"
N201505136184,3,2,0,0,202 TEDDY AV,6209052,BP FILED,2015-05-13,"(37.71482758710, -122.40655166200)"
N201307021054,2,1,0,0,203 RUSSIA AV,6086012C,CONSTRUCTION,2016-09-09,"(37.72091886050, -122.43532369800)"
N201504093248,2,1,0,0,2031 20TH AV,2140004B,BP FILED,2015-04-09,"(37.74982459010, -122.47756795600)"
N201609026783,2,1,0,0,2039 43RD AV,2163010,BP FILED,2016-09-02,"(37.74859889790, -122.50220321500)"
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,CONSTRUCTION,2017-03-21,"(37.73999312030, -122.41189308600)"
N201406279814,93,93,12,12,2051 03RD ST,3994001B,CONSTRUCTION,2017-03-29,"(37.76363908430, -122.38836077400)"
N201601086723,3,1,0,0,206 SAN JOSE AV,6513053,BP ISSUED,2016-11-14,"(37.75182848350, -122.42184191400)"
N201505085788,2,1,0,0,2062 12TH AV,2131A026,BP FILED,2015-05-08,"(37.74963725700, -122.46805711900)"
N201505196638,1,1,0,0,2065 QUESADA AV,5335034,BP FILED,2015-05-19,"(37.73699595230, -122.39843495400)"
N201505085793,2,1,0,0,2066 32ND AV,2151037,BP FILED,2015-05-08,"(37.74866895760, -122.48972420200)"
N201608054294,127,127,127,127,2070 FOLSOM ST,3571031,PL FILED,2015-12-09,"(37.76427126380, -122.41574256900)"
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP FILED,2013-04-09,"(37.72939632580, -122.40575595700)"
N201409106023,26,4,0,0,208 PENNSYLVANIA AV,4000053,BP ISSUED,2016-12-29,"(37.76346297380, -122.39401294700)"
N201507171867,18,18,0,0,2092 03RD ST / 600 18TH ST,3995007,PL FILED,2015-11-10,"(37.76318810330, -122.38908917900)"
N201604043819,1,1,0,0,21 LAIDLEY ST,6651014,BP FILED,2016-04-04,"(37.74133229260, -122.43140147300)"
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,CONSTRUCTION,2017-01-24,"(37.75796720280, -122.44877612300)"
N201702139269,3,2,0,0,21 ROSEMONT PL,3534020,BP ISSUED,2017-03-31,"(37.76876056570, -122.42540361700)"
N201510028709,2,1,0,0,210 FREDERICK ST,1254019,CONSTRUCTION,2016-12-15,"(37.76739912650, -122.44695354600)"
N201607192730,60,60,7,7,2100 MARKET ST,3542041,BP ISSUED,2016-12-29,"(37.76750942610, -122.42943198600)"
N201406239172,29,29,0,0,2100 MISSION ST,3576001,PL FILED,2016-03-25,"(37.76322791600, -122.41979502100)"
N201610059614,9,9,0,0,2101 LOMBARD ST,0510001,BP FILED,2016-10-05,"(37.79958444040, -122.43627766800)"
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31,"(37.74222190010, -122.48889290500)"
N201510159839,2,1,0,0,2123 30TH AV,2187001E,BP ISSUED,2016-06-20,"(37.74762647170, -122.48816035900)"
N201610049469,3,1,0,0,2124 22ND ST,4094035,BP FILED,2016-10-04,"(37.75732177960, -122.40238465100)"
N201609278931,3,1,0,0,2127 TAYLOR ST,0073003,BP FILED,2016-09-27,"(37.80206796140, -122.41492806400)"
N201610251069,6,4,0,0,2150 UNION ST,0533014,BP FILED,2016-10-25,"(37.79747506450, -122.43471091300)"
N201504103322,2,1,0,0,2158 22ND AV,2196034,BP FILED,2015-04-10,"(37.74741677490, -122.47889123600)"
N201609147667,3,2,0,0,216 RAMSELL ST,7088052,BP FILED,2016-09-14,"(37.71463234540, -122.46592620200)"
N201702068752,2,2,0,0,217 VIRGINIA AV,5617019,BP FILED,2017-02-06,"(37.74231670620, -122.41887564200)"
N201306210213,109,109,17,17,2171 03RD ST,4045003,BP FILED,2013-06-21,"(37.76234051140, -122.38825521800)"
N200611036823,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-05-19,"(37.71240175200, -122.40096823200)"
N201601066485,1,1,0,0,2175 QUESADA AV,5334031,BP FILED,2016-01-06,"(37.73817872640, -122.40051173400)"
N201601137024,1,1,0,0,2179 QUESADA AV,5334030,BP FILED,2016-01-13,"(37.73821860020, -122.40058211800)"
N201607051548,3,2,0,0,218 27TH AV,1386038,BP FILED,2016-07-05,"(37.78524563590, -122.48692778100)"
N201503191328,1,1,0,0,2181 09TH AV,2860004,BP FILED,2015-03-19,"(37.74824793540, -122.46529565900)"
N201403261777,2,1,0,0,225 17TH AV,1416003,CONSTRUCTION,2017-03-22,"(37.78378307080, -122.47673397700)"
N201505136194,2,1,0,0,219 MAYNARD ST,5890013A,BP FILED,2015-05-13,"(37.72964231930, -122.42556803800)"
N201312134180,87,87,10,10,2198 MARKET ST,3542039,CONSTRUCTION,2017-02-24,"(37.76652671130, -122.43076850000)"
N201612306298,4,2,0,0,22 CHURCH ST,0874009,BP FILED,2016-12-30,"(37.76995891290, -122.42946999000)"
N201608104715,3,2,0,0,22 DOWNEY ST,1254005,BP FILED,2016-08-10,"(37.76853306770, -122.44708249500)"
N201504093240,35,35,0,0,22 FRANKLIN ST,0836011,CONSTRUCTION,2017-03-29,"(37.77472679970, -122.42060368400)"
N201703060766,2,2,0,0,220 BATTERY ST,0237013,BP FILED,2017-03-06,"(37.79365157280, -122.39979317100)"
N201605248214,2,1,0,0,220 LOBOS ST,7092014,BP FILED,2016-05-24,"(37.71515621800, -122.45986151200)"
N201012076279,1,1,0,0,220 WILLIAMS AV,5406016,BP ISSUED,2016-08-10,"(37.73023705790, -122.39760882600)"
N201410078312,9,9,2,2,2201 MARKET ST,3559001,PL APPROVED,2016-07-27,"(37.76536025850, -122.43119406300)"
N201612286109,7,6,0,0,2214 CAYUGA AV,7146001,BP FILED,2016-12-28,"(37.71017131620, -122.45486227900)"
N201612286107,4,4,0,0,2214 CAYUGA AV,7146001,BP FILED,2016-12-28,"(37.71017131620, -122.45486227900)"
N201605036401,23,23,0,0,222 DORE ST,3525083,PL FILED,2015-12-04,"(37.77158360510, -122.41039483600)"
N201611213210,16,16,0,0,2224 CLEMENT ST,1410021,BP FILED,2016-11-21,"(37.78233459050, -122.48341730000)"
N201410088357,2,1,0,0,2227 33RD AV,2316001F,BP FILED,2014-10-08,"(37.74552948860, -122.49124491300)"
N201505136197,2,1,0,0,2342 31ST AV,2359002J,BP FILED,2015-05-13,"(37.74353425960, -122.48829148300)"
N201703302804,2,1,0,0,2235 19TH AV,2330005C,BP FILED,2017-03-30,"(37.74606532840, -122.47623273600)"
N201405085281,2,1,0,0,2237 UNION ST,0539031,CONSTRUCTION,2016-10-31,"(37.79671531780, -122.43617247900)"
N201703312940,44,41,5,5,2238 - 2254 MARKET ST,3559008,PL APPROVED,2016-02-11,"(37.76453931070, -122.43121464200)"
N201601157251,2,1,0,0,2238 KIRKHAM ST,1827019,BP FILED,2016-01-15,"(37.75972046230, -122.48509113000)"
N201606200383,5,1,0,0,2238 VICENTE ST,2434022,BP FILED,2016-06-20,"(37.73887919330, -122.49115735000)"
N201612195288,2,1,0,0,224 BRAZIL AV,6081046,BP FILED,2016-12-19,"(37.72353821160, -122.43293498900)"
N201512316246,9,9,0,0,225 SHIPLEY ST,3753099,BP FILED,2015-12-31,"(37.77927668360, -122.40326443000)"
N201609238682,3,1,0,0,2251 BROADWAY,0581015A,BP FILED,2016-09-13,"(37.79407443600, -122.43406787400)"
N201312204680,1,1,0,0,2251 GREENWICH ST,0515031,BP REINSTATED,2015-07-08,"(37.79858184920, -122.43672029000)"
N201206203038,7,7,0,0,2255 TARAVAL ST,2393040,BP APPROVED,2015-11-17,"(37.74215315010, -122.49045470300)"
N201406279890,2,1,0,0,2261 FILBERT ST,0534030,BP FILED,2014-06-27,"(37.79761240820, -122.43663622500)"
N201702280349,2,1,0,0,2263 41ST AV,2308010,BP FILED,2017-02-28,"(37.74455684020, -122.49977012700)"
N201505085800,2,1,0,0,2277 46TH AV,2303016,BP FILED,2015-05-08,"(37.74406387080, -122.50511171100)"
N201612094573,3,3,0,0,228 FILLMORE ST,0859022,BP FILED,2016-12-09,"(37.77163988600, -122.43008085800)"
N201309257711,71,71,0,0,2290 03RD ST,4059009,BP ISSUED,2016-07-29,"(37.76079824980, -122.38890195800)"
N201508103804,17,17,0,0,2293 POWELL ST,0041001,PL APPROVED,2015-11-20,"(37.80561720190, -122.41219978900)"
N201511031632,6,6,0,0,2346 LOMBARD ST,0489015,PL APPROVED,2015-11-03,"(37.79964371270, -122.44021853000)"
N201606270934,3,1,0,0,2349 NORTH POINT ST,0923034,BP FILED,2016-06-27,"(37.80217752630, -122.44584771000)"
N201606170322,2,1,0,0,236 SADOWA ST,7114017,BP ISSUED,2016-12-02,"(37.71254108970, -122.46039085500)"
N201608296304,2,1,0,0,236 SANTOS ST,6323005,BP FILED,2016-08-29,"(37.70947220210, -122.41985632400)"
N201609228561,3,1,0,0,2386 34TH AV,2362022A,BP FILED,2016-09-22,"(37.74263401990, -122.49154323400)"
N201501125418,2,1,0,0,239 14TH AV,1419007,CONSTRUCTION,2017-03-17,"(37.78358022600, -122.47340613500)"
N201605258264,2,2,0,0,239 ORDWAY ST,6170037,BP FILED,2016-05-25,"(37.71955878990, -122.40308869500)"
N201508134190,33,33,0,0,240 - 290 PACIFIC AV,0166003,BP ISSUED,2016-07-13,"(37.79786972610, -122.40045152300)"
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04,"(37.78332808840, -122.47494852600)"
N201607071765,38,6,0,0,240 CHATTANOOGA ST,3650050,BP FILED,2016-07-07,"(37.75265176420, -122.42683497100)"
N201504153735,2,1,0,0,240 CHENERY ST,6685006A,BP FILED,2015-04-15,"(37.73833989370, -122.42656623700)"
