PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201504305084,3,1,0,0,1518 19TH AV,1864001N,BP FILED,2015-04-30,"(37.7594350262, -122.476457)"
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30,"(37.7246572059, -122.458707)"
N201312305280,1,1,0,0,1525 SHOTWELL ST,5545019,BP FILED,2013-12-30,"(37.7447351512, -122.414655)"
N201504305082,2,1,0,0,1526 22ND AV,1867036,BP FILED,2015-04-30,"(37.7591499445, -122.479709)"
N201307222452,1,1,0,0,1893 OAKDALE AV,5320015,BP FILED,2013-07-22,"(37.7374766133, -122.395926)"
N201603222793,5,1,0,0,1528 15TH ST,3548021,BP FILED,2016-03-22,"(37.7669648983, -122.418317)"
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP FILED,2013-08-28,"(37.7642211224, -122.398313)"
N201509086337,2,1,0,0,1531 44TH AV,1890005,BP FILED,2015-09-08,"(37.7580100231, -122.503938)"
N201405307085,15,15,0,0,1532 HOWARD ST,3511015,BP FILED,2014-05-30,"(37.7728176261, -122.416284)"
N201409106031,9,8,0,0,1532 OCEAN AV,3196028,BP FILED,2014-09-10,"(37.7246970411, -122.458779)"
N201512094574,2,2,0,0,1545 CLEMENT ST,1448038,BP FILED,2015-12-09,"(37.7822093470, -122.476015)"
N201312033256,107,107,12,12,1545 PINE ST,0667016,BP ISSUED,2015-12-30,"(37.7892721056, -122.421211)"
N201311222657,110,110,13,13,1546 - 1564 MARKET ST,0836007,BP FILED,2013-11-22,"(37.7749804242, -122.420196)"
N201106228677,4,1,0,0,1551  FRANKLIN ST,0665002,BP ISSUED,2014-06-30,"(37.7889652649, -122.423985)"
N201312305292,1,1,0,0,1551 SHOTWELL ST,5545017,BP FILED,2013-12-30,"(37.7445982341, -122.414641)"
N201505146319,2,1,0,0,1555 23RD AV,1869011,BP FILED,2015-05-14,"(37.7585938445, -122.481403)"
N201506199431,3,1,0,0,1555 FRANCISCO ST,0482030,BP ISSUED,2016-02-03,"(37.8022039889, -122.430598)"
N201410159002,2,1,0,0,1560 DOLORES ST,6618003,BP ISSUED,2016-03-08,"(37.7443508669, -122.424816)"
N201502249184,3,1,0,0,1594 GOLDEN GATE AV,0753010,CONSTRUCTION,2016-03-23,"(37.7792126119, -122.436768)"
N201512235830,28,28,0,0,1598 BAY ST,0459007,PL FILED,2015-12-17,"(37.8033706707, -122.433052)"
N201602220209,3,1,0,0,1599 DOLORES ST,6617018,BP Filed,2016-02-22,"(37.7439845860, -122.424018)"
N201408133730,2,2,0,0,160 BERNARD ST,0156036,BP FILED,2014-08-13,"(37.7963282140, -122.416060)"
N200810315629,1,1,0,0,160 SAN MARCOS AV,2861011,CONSTRUCTION,2014-01-23,"(37.7470932081, -122.465115)"
N201603031058,145,145,0,0,1601 - 1677 MARIPOSA STREET / 485 CAROLINA (BLDG 1 OF 2),4006006,BP FILED,2016-03-03,"(37.7632362408, -122.399761)"
N201311041047,4,4,0,0,1631 MCALLISTER ST,1179024A,CONSTRUCTION,2015-12-24,"(37.7774168533, -122.439079)"
N201603010904,154,154,0,0,1601 - 1677 MARIPOSA STREET / 485 CAROLINA (BLDG 2 OF 2),4005001B,BP FILED,2016-03-01,"(37.7629330742, -122.398992)"
N200412171712,27,27,0,0,1601 LARKIN ST,0620006,CONSTRUCTION,2016-03-22,"(37.7927787308, -122.419763)"
N200902041380,3,1,0,0,161 SAN CARLOS ST,3589026,BP ISSUED,2009-11-23,"(37.7608311328, -122.419828)"
N201412123685,2,1,0,0,161 UNIVERSITY ST,5934026,BP FILED,2014-12-12,"(37.7279663657, -122.414352)"
N201603071401,3,1,0,0,1615 OAKDALE AV,5322047,BP Filed,2016-03-07,"(37.7348327166, -122.391283)"
N200607106046,1,1,0,0,162 BREWSTER ST,5556019,CONSTRUCTION,2014-05-21,"(37.7441034870, -122.407400)"
N201410229565,2,2,0,0,162 GRAND VIEW AV,2754052,BP ISSUED,2016-03-15,"(37.7555053505, -122.440615)"
N201508134169,2,1,0,0,1625 CLEMENT ST,1449040,BP FILED,2015-08-13,"(37.7821737670, -122.476787)"
N201502239095,1,1,0,0,1625 OAK ST,1223003,CONSTRUCTION,2015-08-26,"(37.7714457289, -122.445927)"
N201510169944,2,2,0,0,1631 OAKDALE AV,5322032,BP FILED,2015-10-16,"(37.7349523518, -122.391494)"
N201312184508,260,260,31,31,1634 - 1690 PINE ST,0647007,CONSTRUCTION,2016-03-29,"(37.7895929744, -122.422951)"
N201203025301,1,1,0,0,1636 BUSH ST,0665012,BP FILED,2012-03-02,"(37.7883725262, -122.424292)"
N201510068917,1,1,0,0,1642 GREAT HY,1895034,BP FILED,2015-10-06,"(37.7557657734, -122.508493)"
N201504022622,3,1,0,0,1649 10TH AV,1933008,BP FILED,2015-04-02,"(37.7575597570, -122.467263)"
N201510260778,1,1,0,0,1649 TREAT AV,5543009,BP FILED,2015-10-26,"(37.7444322569, -122.412254)"
N200807176988,2,2,0,0,165 - 167 BRUSSELS ST,5926021,CONSTRUCTION,2016-01-05,"(37.7300330660, -122.406463)"
N201203055396,34,34,0,0,1650 BROADWAY *,0570011,CONSTRUCTION,2016-03-21,"(37.7959125169, -122.424471)"
N201409237117,4,4,0,0,1656 POST ST,0686040,CONSTRUCTION,2016-03-22,"(37.7859040324, -122.429080)"
N201508275422,2,1,0,0,166 PALO ALTO AV,2721075,BP FILED,2015-08-27,"(37.7570047607, -122.449807)"
N201110146866,2,1,0,0,166 WINFIELD ST,5617014,CONSTRUCTION,2015-09-23,"(37.7426069240, -122.418731)"
N200706255058,7,4,0,0,1662 - 1664 UNION ST,0528008,BP FILED,2007-06-25,"(37.7984930446, -122.426705)"
N201302140247,2,2,0,0,1750 OAKDALE AV,5312014,BP FILED,2013-02-14,"(37.7364132781, -122.393000)"
N201410219535,2,1,0,0,167 HARVARD ST,5909023,BP FILED,2014-10-21,"(37.7275608239, -122.420724)"
N201601116781,3,3,0,0,1670 ARMSTRONG AV,5419023,BP Filed,2016-01-11,"(37.7272726095, -122.393707)"
N201602179822,113,113,0,0,168 - 186 EDDY ST,0331011,BP Filed,2016-02-17,"(37.7846584593, -122.410696)"
N201507060742,4,4,0,0,1695 FOLSOM ST,3522074,BP FILED,2015-07-06,"(37.7697621435, -122.415255)"
N200612018971,2,1,0,0,1698 10TH AV,1934023,BP FILED,2006-12-01,"(37.7567248430, -122.466662)"
N201406108024,160,160,0,0,1699 MARKET ST,3504030,BP FILED,2014-06-10,"(37.7723347315, -122.421943)"
N201601126879,13,13,0,0,17 GRACE ST,3509026,BP REINSTATED,2016-01-19,"(37.7751571754, -122.414565)"
N201601076555,2,1,0,0,17 OTTAWA AV,7044A018,BP Filed,2016-01-07,"(37.7138227243, -122.444312)"
N201604074244,42,42,5,5,1700 MARKET ST,0855016,BP FILED,2016-04-07,"(37.7729534144, -122.422447)"
N200904065665,6,6,0,0,1701 09TH AV,2040001,CONSTRUCTION,2013-01-08,"(37.7563826347, -122.466062)"
N201004261017,2,1,0,0,1710 OAKDALE AV,5312049,BP FILED,2010-04-26,"(37.7360344384, -122.392332)"
N201503191302,2,1,0,0,1715 26TH AV,2023004,BP FILED,2015-03-19,"(37.7554179313, -122.484343)"
N201301238540,14,14,0,0,1727 LOMBARD ST,0506036,BP FILED,2013-01-23,"(37.8003213900, -122.430031)"
N200908124639,19,18,0,0,1731 - 1741 POWELL ST,0101004,BP ISSUED,2015-02-24,"(37.8006826227, -122.411288)"
N201009241613,2,1,0,0,1734 NEWCOMB AV,5305010,BP FILED,2010-09-24,"(37.7368796118, -122.392156)"
N201511203266,2,1,0,0,1738 FILBERT ST,0520008,BP FILED,2015-10-20,"(37.7993028970, -122.428160)"
N201306250390,2,1,0,0,1748 OAKDALE AV,5312013,BP FILED,2013-06-25,"(37.7363734006, -122.392930)"
N201312305300,2,1,0,0,1749 DOLORES ST,6659006,CONSTRUCTION,2015-10-05,"(37.7416204681, -122.423846)"
N201305157021,1,1,0,0,175 BREWSTER ST,5577012,BP ISSUED,2015-11-24,"(37.7436782801, -122.407147)"
N201505287372,2,1,0,0,175 MAYNARD ST,5891004A,BP ISSUED,2016-01-22,"(37.7295896209, -122.426603)"
N201310159297,2,1,0,0,1756 REVERE AV,5338018,CONSTRUCTION,2015-06-01,"(37.7334393463, -122.392753)"
N201305298094,1,1,0,0,1758 12TH AV,2038A019,CONSTRUCTION,2015-12-08,"(37.7553555415, -122.468599)"
N200712261296,2,1,0,0,176 RANDALL ST,6655030,BP APPROVED,2014-02-11,"(37.7399317865, -122.427288)"
N201307151824,1,1,0,0,1762 12TH AV,2038A018,CONSTRUCTION,2016-02-18,"(37.7552869869, -122.468594)"
N201501307147,3,1,0,0,1767 BEACH ST,0443A017,BP FILED,2015-01-30,"(37.8040033973, -122.438357)"
N201306068876,1,1,0,0,1769 11TH AV,2038A013,BP ISSUED,2014-10-07,"(37.7552366931, -122.468174)"
N201403211380,1,1,0,0,177 SAGAMORE ST,7147050,BP APPROVED,2016-03-10,"(37.7111229830, -122.458290)"
N201601278103,1,1,0,0,1776 VALLEJO ST,0552031,BP Filed,2016-01-27,"(37.7965988450, -122.426678)"
N201509227704,2,1,0,0,1780 REVERE AV,5338025,BP FILED,2015-09-22,"(37.7337184902, -122.393246)"
N201305207414,2,1,0,0,1781 QUESADA AV,5338032,BP FILED,2013-05-20,"(37.7339815727, -122.393115)"
N201210242702,8,8,0,0,1785 15TH ST,3555036,CONSTRUCTION,2016-03-29,"(37.7662063240, -122.423806)"
N201508275396,2,1,0,0,1788 SILVER AV,5396001D,BP FILED,2015-08-27,"(37.7338047546, -122.402861)"
N201505277278,4,2,0,0,1794 SAN JOSE AV,6793011,BP FILED,2015-05-27,"(37.7291965863, -122.440091)"
N201310038419,54,54,0,0,1801 AND 1863 MISSION ST,3548033,BP FILED,2013-10-03,"(37.7672656861, -122.419462)"
N201311222590,1,1,0,0,1801 SCOTT ST,1050007,BP ISSUED,2014-12-11,"(37.7864908612, -122.438602)"
N201305015894,74,74,0,0,181 FREMONT ST,3719010,CONSTRUCTION,2016-03-28,"(37.7896424383, -122.395221)"
N200709193055,3,1,0,0,1812 TAYLOR ST,0119025,BP ISSUED,2011-07-13,"(37.7991719963, -122.413752)"
N201409307715,2,1,0,0,1822 22ND AV,2058009J,BP ISSUED,2016-02-01,"(37.7536270279, -122.479325)"
N201310119178,7,7,0,0,1823 TURK ST,1153020,CONSTRUCTION,2016-03-22,"(37.7792856504, -122.439381)"
N201508214923,3,1,0,0,1824 15TH ST,3545097,BP FILED,2015-08-21,"(37.7665929457, -122.424898)"
N201511092165,2,1,0,0,1824 JENNINGS ST,4790005,BP FILED,2015-11-09,"(37.7286895621, -122.387488)"
N201501054868,3,1,0,0,1837 LARKIN ST,0596004,BP FILED,2015-01-05,"(37.7948554571, -122.420173)"
N201603162161,2,1,0,0,184 LONDON ST,6013009,BP Filed,2016-03-16,"(37.7263279883, -122.432852)"
N201503312342,2,1,0,0,1855 30TH AV,2067002O,BP FILED,2015-03-31,"(37.7526737902, -122.488510)"
N200602215057,35,35,0,0,1860 VAN NESS AV,0619012,CONSTRUCTION,2016-03-21,"(37.7929112553, -122.422414)"
N201505015151,9,9,0,0,1870 MARKET ST,0871004,BP FILED,2015-05-01,"(37.7712613923, -122.424673)"
N201103182398,2,1,0,0,1877 CHURCH ST,6656029,BP ISSUED,2012-04-30,"(37.7403321532, -122.426374)"
N201205039740,2,1,0,0,188 BROAD ST,7107023,CONSTRUCTION,2013-07-01,"(37.7134244541, -122.458623)"
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,CONSTRUCTION,2016-02-10,"(37.7785793624, -122.441528)"
N201304053893,3,3,0,0,1888 CLEMENT ST,1414061,BP FILED,2013-04-05,"(37.7825211094, -122.479257)"
N201501135623,2,1,0,0,189 COUNTRY CLUB DR,7277044,BP ISSUED,2016-01-28,"(37.7314199081, -122.496791)"
N201410158900,1,1,0,0,19 ARGUELLO BL,1355004,BP FILED,2014-10-15,"(37.7891288866, -122.459822)"
N201602058975,1,1,0,0,190 HOLLADAY AV,5532007,BP Filed,2016-02-05,"(37.7467388563, -122.405385)"
N201307021054,2,1,0,0,203 RUSSIA AV,6086012C,CONSTRUCTION,2016-03-11,"(37.7209188605, -122.435324)"
N201507080963,9,9,0,0,1900 MISSION ST,3554001,BP FILED,2015-07-08,"(37.7665356372, -122.420109)"
N200609253193,1,1,0,0,191 BREWSTER ST,5577011,CONSTRUCTION,2016-02-08,"(37.7436075773, -122.407175)"
N201302119939,2,2,0,0,1914 20TH ST,4071014,BP ISSUED,2015-08-18,"(37.7599981028, -122.400514)"
N201511132572,64,64,0,0,199 VIDAL DR,7308001,BP FILED,2015-11-13,"(37.7205047819, -122.483875)"
N201505126084,1,1,0,0,2 BONVIEW ST,5613064,BP FILED,2015-05-12,"(37.7449816858, -122.415841)"
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL APPROVED,2015-09-30,"(37.7098754698, -122.443591)"
N201509237900,2,1,0,0,2 VESTA ST,5403001,BP FILED,2015-09-23,"(37.7312411623, -122.400370)"
N201504093248,2,1,0,0,2031 20TH AV,2140004B,BP FILED,2015-04-09,"(37.7498245911, -122.477568)"
N201211295086,67,67,67,67,200 - 214 06TH ST,3731001,CONSTRUCTION,2016-03-10,"(37.7793793901, -122.407102)"
N200910209344,2,2,0,0,200 BROAD ST,7106058,CONSTRUCTION,2016-01-22,"(37.7133769843, -122.459183)"
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31,"(37.7286919043, -122.390310)"
N201411030494,1,1,0,0,2008 KEITH ST,5386002,BP ISSUED,2016-02-01,"(37.7285801736, -122.390410)"
N201207124717,285,285,0,0,201 FOLSOM ST,3746001,CONSTRUCTION,2016-03-17,"(37.7884130260, -122.391516)"
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07,"(37.7636814953, -122.396319)"
N201407292392,2,1,0,0,2014 10TH AV,2129001C,BP ISSUED,2015-08-26,"(37.7506008118, -122.466181)"
N201502047444,1,1,0,0,2018 19TH ST,4030014,BP FILED,2015-02-04,"(37.7611512834, -122.402665)"
N200910209343,2,2,0,0,202 BROAD ST,7106059,CONSTRUCTION,2016-01-22,"(37.7133764123, -122.459288)"
N201505136191,3,2,0,0,202 TEDDY AV (AKA 468 - 488 RUTLAND),6209052,BP FILED,2015-05-13,"(37.7148275880, -122.406552)"
N201010253666,3,3,0,0,2034 CLEMENT ST,1412019,CONSTRUCTION,2014-04-10,"(37.7825240147, -122.481284)"
N201406279814,97,97,12,12,2051 03RD ST,3994001B,CONSTRUCTION,2015-08-26,"(37.7636390852, -122.388361)"
N201601086723,3,1,0,0,206 SAN JOSE AV,6513053,BP Filed,2016-01-08,"(37.7518284853, -122.421842)"
N201505085788,2,1,0,0,2062 12TH AV,2131A026,BP FILED,2015-05-08,"(37.7496372570, -122.468057)"
N201505196638,1,1,0,0,2065 QUESADA AV,5335034,BP FILED,2015-05-19,"(37.7369959532, -122.398435)"
N201505085793,2,1,0,0,2066 32ND AV,2151037,BP FILED,2015-05-08,"(37.7486689585, -122.489724)"
N201506037942,2,1,0,0,2142 34TH AV,2184034,CONSTRUCTION,2016-03-28,"(37.7471231155, -122.491770)"
N201406239109,274,271,0,0,2070 BRYANT ST,4022001,PL FILED,2014-06-12,"(37.7614995370, -122.410581)"
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP FILED,2013-04-09,"(37.7293963267, -122.405756)"
N201506249835,2,1,0,0,2082 BANCROFT AV,5403035,CONSTRUCTION,2015-11-05,"(37.7309081444, -122.401626)"
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,BP ISSUED,2015-03-19,"(37.7399931212, -122.411893)"
N201507171867,18,18,0,0,2092 03RD ST / 600 18TH ST,3995007,BP FILED,2014-09-30,"(37.7631881042, -122.389089)"
N201506229594,1,1,0,0,21 JOY ST,5577006,BP FILED,2015-06-22,"(37.7436552140, -122.406986)"
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,BP ISSUED,2013-05-21,"(37.7579672037, -122.448776)"
N201510028709,2,1,0,0,210 FREDERICK ST,1254019,BP APPROVED,2016-03-23,"(37.7673991274, -122.446954)"
N201412163794,2,2,0,0,2774 SAN BRUNO AV,6048010,BP FILED,2014-12-16,"(37.7266782192, -122.403469)"
N201406239172,29,29,0,0,2100 MISSION ST,3576001,BP FILED,2014-06-23,"(37.7632279169, -122.419795)"
N201311222660,76,76,0,0,2101 & 2155 WEBSTER ST,0629037,CONSTRUCTION,2016-04-01,"(37.7902960472, -122.432772)"
N200811196948,2,1,0,0,2104 CASTRO ST,6611003,BP FILED,2008-11-19,"(37.7446165902, -122.433766)"
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31,"(37.7422219010, -122.488893)"
N201510159839,2,1,0,0,2123 30TH AV,2187001E,BP FILED,2015-10-15,"(37.7476264735, -122.488160)"
N201306068799,1,1,0,0,2127 CASTRO ST,6612026,CONSTRUCTION,2015-10-01,"(37.7444471024, -122.433100)"
N201506199483,2,1,0,0,2130 SANTIAGO ST,2317016G,CONSTRUCTION,2016-01-27,"(37.7445234765, -122.490395)"
N201102180558,1,1,0,0,2138 FOLSOM ST,3574008,BP FILED,2011-02-18,"(37.7630742862, -122.415444)"
N201504083155,6,1,0,0,2138 JONES ST,0092027,BP FILED,2015-04-08,"(37.8012112529, -122.415849)"
N201401065657,7,6,0,0,2146 3RD ST,4044003,BP FILED,2014-01-06,"(37.7624245164, -122.389033)"
N201504103322,2,1,0,0,2158 22ND AV,2196034,BP FILED,2015-04-10,"(37.7474167767, -122.478891)"
N201012076279,1,1,0,0,220 WILLIAMS AV,5406016,BP FILED,2010-12-07,"(37.7302370597, -122.397609)"
N201306210213,109,109,0,0,2171 03RD ST,4045003,BP FILED,2013-06-21,"(37.7623405123, -122.388255)"
N200611036818,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-11-23,"(37.7124017529, -122.400968)"
N201111189212,3,3,0,0,2175 HAYES ST,1212022,BP FILED,2011-11-18,"(37.7728934315, -122.452060)"
N201601066485,1,1,0,0,2175 QUESADA AV,5334031,BP FILED,2016-01-06,"(37.7381787273, -122.400512)"
N201601137024,1,1,0,0,2179 QUESADA AV,5334030,BP Filed,2016-01-13,"(37.7382186011, -122.400582)"
N201503191328,1,1,0,0,2181 09TH AV,2860004,BP FILED,2015-03-19,"(37.7482479363, -122.465296)"
N201505136194,2,1,0,0,219 MAYNARD ST,5890013A,BP FILED,2015-05-13,"(37.7296423202, -122.425568)"
N201312134180,87,87,10,10,2198 MARKET ST,3542039,CONSTRUCTION,2016-03-31,"(37.7665267113, -122.430769)"
N201504093240,28,28,0,0,22 FRANKLIN ST,0836011,PL FILED,2014-01-02,"(37.7747267997, -122.420604)"
N201310219817,2,1,0,0,22 ORD CT,2619067,BP FILED,2013-10-21,"(37.7639077771, -122.440543)"
N201210091512,2,1,0,0,2207 25TH ST,4282A023,CONSTRUCTION,2013-03-12,"(37.7518232185, -122.400799)"
N201503090303,2,1,0,0,2219 31ST AV,2318005,BP FILED,2015-03-09,"(37.7457834966, -122.489108)"
N201509156951,2,1,0,0,2225 BAY ST,0927036,BP ISSUED,2016-01-06,"(37.8015453986, -122.443682)"
N201410088357,2,1,0,0,2227 33RD AV,2316001F,BP FILED,2014-10-08,"(37.7455294895, -122.491245)"
N201405085281,2,1,0,0,2237 UNION ST,0539031,BP ISSUED,2016-03-02,"(37.7967153169, -122.436172)"
N201601157251,2,1,0,0,2238 KIRKHAM ST,1827019,BP Filed,2016-01-15,"(37.7597204632, -122.485091)"
N201504284774,2,1,0,0,224 NUEVA AV,5081002,BP FILED,2015-04-28,"(37.7108855901, -122.397751)"
N201403261777,2,1,0,0,225 17TH AV,1416003,BP FILED,2014-03-26,"(37.7837830708, -122.476734)"
N201512316246,9,9,0,0,225 SHIPLEY ST,3753099,BP FILED,2015-12-31,"(37.7792766836, -122.403264)"
N201312204680,1,1,0,0,2251 GREENWICH ST,0515031,BP REINSTATED,2015-07-08,"(37.7985818483, -122.436720)"
N201206203038,7,7,0,0,2255 TARAVAL ST,2393040,BP APPROVED,2015-11-17,"(37.7421531510, -122.490455)"
N201105035210,4,1,0,0,226 - 228 HAIGHT ST,0851012,PL APPROVED,2011-09-23,"(37.7728589150, -122.426785)"
N200806164548,76,37,0,0,226 06TH ST,3731003,CONSTRUCTION,2014-10-20,"(37.7791590987, -122.406826)"
N200902122009,2,1,0,0,227 NORIEGA ST,2046040A,BP FILED,2009-02-12,"(37.7544455353, -122.466177)"
N201505085800,2,1,0,0,2277 46TH AV,2303016,BP FILED,2015-05-08,"(37.7440638717, -122.505112)"
N201309257711,69,69,0,0,2290 03RD ST,4059009,BP APPROVED,2014-12-26,"(37.7607982498, -122.388902)"
N201508103804,17,17,0,0,2293 POWELL ST,0041001,PL APPROVED,2015-11-20,"(37.8056172019, -122.412200)"
N201312265039,1,1,0,0,23 CANYON DR,6435012,BP ISSUED,2015-09-23,"(37.7084590995, -122.431923)"
N200903254880,1,1,0,0,230 SWEENY ST,5859040,CONSTRUCTION,2014-12-22,"(37.7324923506, -122.410121)"
N201510230698,1,1,0,0,2306 CASTRO ST,7537002,BP FILED,2015-10-23,"(37.7430845892, -122.433577)"
N201411212273,2,1,0,0,2308 21ST AV,2349038,BP ISSUED,2015-12-18,"(37.7446213833, -122.477640)"
N201410300350,2,1,0,0,231 JULES AV,6940012,BP ISSUED,2015-07-09,"(37.7224302166, -122.461562)"
N201009241586,2,1,0,0,2317 15TH ST,2613020,BP FILED,2010-09-24,"(37.7654562731, -122.436188)"
N201401247066,22,22,0,0,233 - 237 SHIPLEY ST,3753096,CONSTRUCTION,2016-02-01,"(37.7791316706, -122.403449)"
N201312315426,2,1,0,0,2337 TARAVAL ST,2392037,BP FILED,2013-12-31,"(37.7421120674, -122.491388)"
N201603152102,2,1,0,0,2339 41ST AV,2370054,BP Filed,2016-03-15,"(37.7430332673, -122.499663)"
N201510169995,1,1,0,0,234 TERESITA BL,2959007,BP FILED,2015-10-16,"(37.7423270877, -122.450924)"
N201505136197,2,1,0,0,2342 31ST AV,2359002J,BP FILED,2015-05-13,"(37.7435342605, -122.488291)"
N201511031632,6,6,0,0,2346 LOMBARD ST,0489015,PL APPROVED,2015-11-03,"(37.7996437118, -122.440219)"
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11,"(37.7440384472, -122.475368)"
N201401297354,21,21,0,0,2353 - 2347 LOMBARD ST,0512026,CONSTRUCTION,2016-03-31,"(37.7990754063, -122.439930)"
N201504072959,2,1,0,0,2355 28TH AV,2357003A,BP FILED,2015-04-07,"(37.7434410340, -122.485722)"
N201408063186,2,1,0,0,2355 31ST AV,2360006,BP ISSUED,2015-01-27,"(37.7432996720, -122.488934)"
N201311273026,3,1,0,0,2356 BRYANT ST,4145012,CONSTRUCTION,2016-03-28,"(37.7566452766, -122.409816)"
N201602129535,3,1,0,0,236 JERSEY ST,6508011,BP Filed,2016-02-12,"(37.7509518171, -122.430490)"
N200701292823,4,2,0,0,2374 FOLSOM ST,3594009,CONSTRUCTION,2012-05-10,"(37.7593457298, -122.415088)"
N201602260675,2,1,0,0,238 BEVERLY ST,6998033,BP Filed,2016-02-26,"(37.7203766801, -122.471383)"
N201310038371,3,1,0,0,238 MISSOURI ST,4003006,CONSTRUCTION,2016-03-18,"(37.7633660844, -122.396915)"
N201501125418,2,1,0,0,239 14TH AV,1419007,BP ISSUED,2016-03-31,"(37.7835802261, -122.473406)"
N201508214997,2,1,0,0,239 MAYNARD ST,5890010,BP ISSUED,2016-02-16,"(37.7296642748, -122.425137)"
N201504153735,2,1,0,0,240 CHENERY ST,6685006A,BP FILED,2015-04-15,"(37.7383398947, -122.426566)"
N201508134190,31,31,0,0,240 PACIFIC AV,0166003,PL APPROVED,2015-12-10,"(37.7978697261, -122.400452)"
N201507141490,1,1,0,0,240 WILLIAMS AV,5406018,BP FILED,2015-07-14,"(37.7302614928, -122.397779)"
N201503171144,1,1,0,0,2405 32ND AV,2393002,BP FILED,2015-03-17,"(37.7420029532, -122.489920)"
N201506159021,28,28,0,0,241 10TH ST,3518020,BP ISSUED,2016-03-10,"(37.7736498631, -122.413437)"
N201204138282,11,8,0,0,"2419, 2421 & 2435 LOMBARD ST",0937028,BP FILED,2012-04-13,"(37.7988614311, -122.441503)"
N201405085278,9,9,0,0,2420 03RD ST,4108003F,BP FILED,2014-05-08,"(37.7589406245, -122.388722)"
N201504103411,2,1,0,0,2427 23RD AV,2402002A,BP FILED,2015-04-09,"(37.7423585751, -122.480272)"
N201309066225,4,2,0,0,2429 CHESTNUT ST,0935024,BP APPROVED,2016-03-08,"(37.7996245021, -122.443381)"
N201512235882,2,1,0,0,2433 23RD AV,2402002C,BP FILED,2015-12-23,"(37.7422214677, -122.480263)"
N201412224319,2,1,0,0,2433 SANTIAGO ST,2364047,BP FILED,2014-12-22,"(37.7438903469, -122.493529)"
N201512316248,53,53,6,6,2435 - 2445 16TH ST,3965021,BP FILED,2015-12-31,"(37.7653208750, -122.411120)"
N201603041237,3,1,0,0,244 30TH ST,6637011,BP Filed,2016-03-04,"(37.7424133172, -122.425355)"
N201506158935,2,1,0,0,2446 19TH AV,2407021,BP ISSUED,2015-12-09,"(37.7421679102, -122.475259)"
N201412234418,603,603,0,0,245 01ST ST,3737012,BP ISSUED,2015-12-10,"(37.7879001120, -122.394594)"
N201511061953,2,1,0,0,247 MONTANA ST,7069030,BP FILED,2015-11-06,"(37.7163421062, -122.460794)"
N201512225698,3,1,0,0,2477 LOMBARD ST,0937022,BP FILED,2015-12-22,"(37.7988366995, -122.442111)"
N201404234011,3,1,0,0,2486 FULTON ST,1168025,BP REINSTATED,2016-03-22,"(37.7745607808, -122.458019)"
N201501236565,122,122,0,0,2500 ARELIOUS WALKER DR,4884025,BP ISSUED,2015-11-09,"(37.7193826402, -122.384934)"
N201403181032,2,2,0,0,2506 MCALLISTER ST,1144020,BP FILED,2014-03-18,"(37.7759351465, -122.453275)"
N201501286899,2,1,0,0,2514 BALBOA ST,1569015,BP REINSTATED,2015-02-04,"(37.7764810837, -122.485979)"
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04,"(37.7833280875, -122.474949)"
N201602240424,2,1,0,0,2526 16TH AV,2416013,BP Filed,2016-02-24,"(37.7407767469, -122.471969)"
N201401226857,1,1,0,0,2528 UNION ST,0945012,BP ISSUED,2016-02-18,"(37.7965885336, -122.441677)"
N201504214236,2,1,0,0,2536 PACHECO ST,2105030,BP FILED,2015-04-21,"(37.7502213295, -122.487605)"
N201503160933,1,1,0,0,255 28TH ST,6614035,BP FILED,2015-03-16,"(37.7449800758, -122.428037)"
N201505186604,3,1,0,0,258 24TH AV,1383031,BP FILED,2015-05-18,"(37.7847060368, -122.483668)"
N201404143170,1,1,0,0,2582 FILBERT ST,0944030,BP ISSUED,2015-07-01,"(37.7975295545, -122.441864)"
N201305167075,8,8,0,0,259 CLARA ST,3753042,BP ISSUED,2015-05-13,"(37.7783470760, -122.403506)"
N201402259241,2,1,0,0,259 ROOSEVELT WY,2614048,BP FILED,2014-02-25,"(37.7656720983, -122.440264)"
N201512306130,2,1,0,0,2600 38TH AV,2459051,BP FILED,2015-12-30,"(37.7382913197, -122.495516)"
N201401166470,93,93,93,93,2600 ARELIOUS WALKER DR,4884025,CONSTRUCTION,2016-03-29,"(37.7193826402, -122.384934)"
