PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201503039869,3,1,0,0,1274 HAMPSHIRE ST,4266012,BP FILED,2015-03-03,"(37.75181615260, -122.40746526500)"
N201503110498,2,1,0,0,824 FLORIDA ST,4085003,BP FILED,2015-03-11,"(37.75864086510, -122.41091001300)"
N201410300350,2,1,0,0,231 JULES AV,6940012,BP FILED,2014-10-30,"(37.72243021570, -122.46156177200)"
N201412123685,2,1,0,0,161 UNIVERSITY ST,5934026,BP FILED,2014-12-12,"(37.72796636480, -122.41435223800)"
N201412294552,2,1,0,0,497 CAMPBELL AV,6208027,BP FILED,2014-12-29,"(37.71501235480, -122.40615203400)"
N201410027943,2,1,0,0,80 OLIVER ST,6472075,BP FILED,2014-10-02,"(37.70848732580, -122.45023834400)"
N201412083275,2,1,0,0,4400 25TH ST,6504017,BP FILED,2014-12-08,"(37.74954216260, -122.43860888000)"
N201501307147,3,1,0,0,1767 BEACH ST,443A017,BP FILED,2015-01-30,"(37.80400339820, -122.43835651300)"
N201502047444,1,1,0,0,2018 19TH ST,4030014,BP FILED,2015-02-04,"(37.76115128250, -122.40266531400)"
N201412053178,3,1,0,0,322 COLERIDGE ST,5673003,BP FILED,2014-12-05,"(37.74158162180, -122.42134386500)"
N201410280029,3,1,0,0,33 LEO ST,6956014,BP FILED,2014-10-28,"(37.72255446120, -122.43725536100)"
N201412304716,2,1,0,0,350 15TH AV,1446038,BP FILED,2014-12-30,"(37.78155094590, -122.47370224700)"
N201410159002,2,1,0,0,1560 DOLORES ST,6618003,BP FILED,2014-10-15,"(37.74435086690, -122.42481604500)"
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04,"(37.78332808840, -122.47494852600)"
N201501216187,2,1,0,0,963 ALABAMA ST,4146025,BP FILED,2015-01-21,"(37.75652240020, -122.41105450400)"
N201501297021,1,1,0,0,524 HICKORY ST,829024,BP FILED,2015-01-29,"(37.77494923220, -122.42859253900)"
N201502239095,1,1,0,0,1625 OAK ST,1223003,BP FILED,2015-02-23,"(37.77144572980, -122.44592669000)"
N201410219535,2,1,0,0,167 HARVARD ST,5909023,BP FILED,2014-10-21,"(37.72756082300, -122.42072438600)"
N201411181853,3,1,0,0,5921 CALIFORNIA ST,1412030,BP FILED,2014-11-18,"(37.78382840930, -122.48110964100)"
N201409196883,1,1,0,0,799 Castro Street,3603024,BP FILED,2014-09-19,"(37.75623617770, -122.43423782700)"
N201410027946,2,1,0,0,371 12TH AV,1444015,BP FILED,2014-10-02,"(37.78132817800, -122.47107974900)"
N201411040618,2,1,0,0,718 17TH AV,1659041,BP FILED,2014-11-04,"(37.77442458060, -122.47539856000)"
N201307303167,37,1,0,0,720 YORK ST,4080015,BP FILED,2013-07-30,"(37.75982585100, -122.40920291500)"
N201411242420,3,1,0,0,1044 JACKSON ST,181013,BP FILED,2014-11-24,"(37.79545860930, -122.41228593100)"
N201411252470,3,1,0,0,102 BAKER ST,1219018,BP FILED,2014-11-25,"(37.77201728680, -122.44024946500)"
N201312134211,1,1,0,0,830 EL CAMINO DEL MAR *,1312022,BP FILED,2013-12-13,"(37.78729680170, -122.49264437600)"
N201312265039,1,1,0,0,23 CANYON DR,6435012,BP FILED,2013-12-26,"(37.70845909950, -122.43192305100)"
N201309126618,2,1,0,0,618 17TH AV,1628028,BP FILED,2013-09-12,"(37.77629064810, -122.47553392500)"
N201308225028,3,1,0,0,735 CLAYTON ST,1253009,BP FILED,2013-08-22,"(37.76813562360, -122.44857803200)"
N201404163343,2,1,0,0,1239 21ST AV,1729007,BP FILED,2014-04-16,"(37.76455979810, -122.47967199500)"
N201310048576,1,1,0,0,2855 FILBERT ST,948029,BP FILED,2013-10-04,"(37.79637997510, -122.44645778400)"
N201310219830,2,1,0,0,24 ORD CT,2619066,BP FILED,2013-10-21,"(37.76394436050, -122.44061640400)"
N201310219817,2,1,0,0,22 ORD CT,2619067,BP FILED,2013-10-21,"(37.76390777620, -122.44054322000)"
N201407171519,2,1,0,0,547 VICTORIA ST,6992012,BP FILED,2014-07-17,"(37.72055525250, -122.46564335700)"
N201405135633,2,1,0,0,668 23RD AV,1622025,BP FILED,2014-05-13,"(37.77517319830, -122.48190156300)"
N201409095796,2,1,0,0,827 34TH AV,1677004,BP FILED,2014-09-09,"(37.77342957590, -122.49425629000)"
N201501165971,2,1,0,0,607 34TH AV,1577001A,BP FILED,2015-01-16,"(37.77750055760, -122.49447443800)"
N201503312337,3,1,0,0,672 37TH AV,1579017,BP FILED,2015-03-31,"(37.77628631680, -122.49703278800)"
N201305207414,2,1,0,0,1781 QUESADA AV,5338032,BP FILED,2013-05-20,"(37.73398157080, -122.39311482900)"
N201308124073,2,1,0,0,42 HOMESTEAD ST,6503006,BP FILED,2013-08-12,"(37.75024561840, -122.43979859300)"
N201409196840,2,1,0,0,1510 YORK ST,5514002,BP FILED,2014-09-19,"(37.74786107310, -122.40784763300)"
N201409025180,3,1,0,0,763 05TH AV,1648012,BP FILED,2014-09-02,"(37.77441010740, -122.46306076500)"
N201404143170,1,1,0,0,2582 FILBERT ST,944030,BP FILED,2014-04-14,"(37.79752955540, -122.44186361600)"
N201404304602,2,1,0,0,6423 CALIFORNIA ST,1407046,BP FILED,2014-04-30,"(37.78356759400, -122.48651124500)"
N201503312346,2,1,0,0,4524 CABRILLO ST,1598020,BP FILED,2015-03-31,"(37.77361786140, -122.50732182800)"
N201502128257,2,1,0,0,575 ATHENS ST,6092018,BP FILED,2015-02-12,"(37.71880416690, -122.43022826300)"
N201409307715,2,1,0,0,1822 22ND AV,2058009J,BP FILED,2014-09-30,"(37.75362702790, -122.47932532400)"
N201304094098,2,1,0,0,208 GIRARD ST,5980003,BP FILED,2013-04-09,"(37.72939632580, -122.40575595700)"
N201306250390,2,1,0,0,1748 OAKDALE AV,5312013,BP FILED,2013-06-25,"(37.73637340060, -122.39292999900)"
N201312305292,1,1,0,0,1551 SHOTWELL ST,5545017,BP FILED,2013-12-30,"(37.74459823320, -122.41464132700)"
N201503029757,2,1,0,0,972 RUTLAND ST,6304014,BP FILED,2015-03-02,"(37.71036611970, -122.40872072800)"
N201503191302,2,1,0,0,1715 26TH AV,2023004,BP FILED,2015-03-19,"(37.75541793030, -122.48434316100)"
N201407211747,2,1,0,0,3339 ANZA ST,1567032,BP FILED,2014-07-21,"(37.77793277240, -122.48424144700)"
N201409186681,2,1,0,0,1321 19TH AV,1774006,BP FILED,2014-09-18,"(37.76306107040, -122.47746598800)"
N201407010196,2,1,0,0,1419 FUNSTON AV,1840002,BP FILED,2014-07-01,"(37.76155436780, -122.47076478500)"
N201503191389,2,1,0,0,550 07TH AV,1549034,BP FILED,2015-03-19,"(37.77809857950, -122.46481842300)"
N201501206148,1,1,0,0,418 SHRADER ST,1226019,BP FILED,2015-01-20,"(37.77076212810, -122.45184046800)"
N201408143818,2,1,0,0,1758 36TH AV,2014004,BP FILED,2014-08-14,"(37.75421433990, -122.49441624300)"
N201503100444,2,1,0,0,1341 17TH AV,1772004K,BP FILED,2015-03-10,"(37.76284198220, -122.47525659800)"
N201411060898,2,1,0,0,3125 LINCOLN WY,1718046,BP FILED,2014-11-06,"(37.76455872550, -122.49165419000)"
N201411212188,2,1,0,0,1246 38TH AV,1713036,BP FILED,2014-11-21,"(37.76364466380, -122.49722375800)"
N201407231943,2,1,0,0,108 ORSI CR,5428D037,BP FILED,2014-07-23,"(37.72821050420, -122.39821842700)"
N201410249874,2,1,0,0,938 SANTIAGO ST,2329008,BP FILED,2014-10-24,"(37.74508531630, -122.47761693000)"
N201501226464,2,1,0,0,579 MIRAMAR AV,3175003,BP FILED,2015-01-22,"(37.72719367930, -122.45851403100)"
N201408012759,2,1,0,0,88 LE CONTE CR,4991264,BP FILED,2014-08-01,"(37.71788671240, -122.39473026900)"
N201410290258,2,1,0,0,1019 KANSAS ST,4158060,BP FILED,2014-10-29,"(37.75675307630, -122.40246037700)"
N201411212191,2,1,0,0,1477 26TH AV,1827013A,BP FILED,2014-11-21,"(37.75991021670, -122.48472371700)"
N201412224267,1,1,0,0,3252 19TH ST,3591025,BP FILED,2014-12-22,"(37.76063873440, -122.41610933300)"
N201410088357,2,1,0,0,2227 33RD AV,2316001,BP FILED,2014-10-08,"(37.74552948860, -122.49124491300)"
N201410068187,2,1,0,0,371 STAPLES AV,3158033,BP FILED,2014-10-06,"(37.72883254770, -122.45046348200)"
N201412234434,3,1,0,0,53 DOUGLASS ST,2623039,BP FILED,2014-12-23,"(37.76287484040, -122.43919143700)"
N201412224319,2,1,0,0,2433 SANTIAGO ST,2364047,BP FILED,2014-12-22,"(37.74389034600, -122.49352881500)"
N201411212273,2,1,0,0,2308 21ST AV,2349038,BP FILED,2014-11-21,"(37.74462138240, -122.47764031500)"
N201412123641,2,1,0,0,1076 RHODE ISLAND ST,4158011,BP FILED,2014-12-12,"(37.75615776230, -122.40205617400)"
N201405307105,1,1,0,0,88 MONTCALM ST,5529012,BP FILED,2014-05-30,"(37.74686801600, -122.40652763300)"
N201503312342,2,1,0,0,1855 30TH AV,2067002O,BP FILED,2015-03-31,"(37.75267378830, -122.48851037100)"
N201309237536,1,1,0,0,122 ARCH ST,7119027,BP FILED,2013-09-23,"(37.71293772370, -122.46687711000)"
N201307222452,1,1,0,0,1893 OAKDALE AV,5320015,BP FILED,2013-07-22,"(37.73747661240, -122.39592648200)"
N201503090303,2,1,0,0,2219 31ST AV,2318005,BP FILED,2015-03-09,"(37.74578349660, -122.48910772200)"
N201409055540,3,1,0,0,500 19TH AV,1561038A,BP FILED,2014-09-05,"(37.77826022010, -122.47797299500)"
N201312164318,1,1,0,0,3526 FOLSOM ST,5626014,BP FILED,2013-12-16,"(37.74200736360, -122.41335323200)"
N201503039823,2,1,0,0,466 VICTORIA ST,7008038,BP FILED,2015-03-03,"(37.71912005940, -122.46507947500)"
N201408224556,3,1,0,0,969 OAK ST,845027,BP FILED,2014-08-22,"(37.77313137670, -122.43517381100)"
N201405296982,1,1,0,0,127 EDGEHILL WY,2933007,BP FILED,2014-05-29,"(37.74329978310, -122.46014819800)"
N201401226857,1,1,0,0,2528 UNION ST,945012,BP FILED,2014-01-22,"(37.79658853360, -122.44167718200)"
N201307151824,1,1,0,0,1762 12TH AV,2038A018,BP FILED,2013-07-15,"(37.75528698600, -122.46859396400)"
N201404012185,1,1,0,0,457 WALLER ST,867031,BP FILED,2014-04-01,"(37.77079797290, -122.43115891000)"
N201408063130,2,1,0,0,336 HANOVER ST,6489035,BP FILED,2014-08-06,"(37.70922647800, -122.44364988600)"
N201403211380,1,1,0,0,177 SAGAMORE ST,7147050,BP FILED,2014-03-21,"(37.71112298120, -122.45828956400)"
N201203055412,1,1,0,0,10 APTOS AV,3261002,BP FILED,2012-03-05,"(37.73160334450, -122.46634103000)"
N201204138248,1,1,0,0,412 HEARST AV,3116007,BP FILED,2012-04-13,"(37.73094788180, -122.44707358600)"
N201501135623,2,1,0,0,189 COUNTRY CLUB DR,7277044,BP FILED,2015-01-13,"(37.73141990800, -122.49679096800)"
N201407111091,3,1,0,0,55 DUNCAN ST,6597037,BP FILED,2014-07-11,"(37.74622058350, -122.42133353700)"
N201401307462,1,1,0,0,1117 HOWARD ST,3730118,BP FILED,2014-01-30,"(37.77748651020, -122.40955757600)"
N201306189882,3,1,0,0,3643 19TH ST,3598068,BP FILED,2013-06-18,"(37.75966014720, -122.42466361600)"
N201409267403,2,1,0,0,300 FOERSTER ST,3116023,BP FILED,2014-09-26,"(37.73082173450, -122.44858558000)"
N201312305280,1,1,0,0,1525 SHOTWELL ST,5545019,BP FILED,2013-12-30,"(37.74473515030, -122.41465452400)"
N201503039806,2,1,0,0,3303 FOLSOM ST,5524044,BP FILED,2015-03-03,"(37.74497145590, -122.41301841700)"
N201402067966,1,1,0,0,119 VERNON ST,7085017,BP FILED,2014-02-06,"(37.71468291870, -122.46827829900)"
N201403100278,3,1,0,0,1181 VALENCIA ST,3636027,BP FILED,2014-03-10,"(37.75406554320, -122.42048735400)"
N201409267378,2,1,0,0,76 BRUCE AV,6946019,BP FILED,2014-09-26,"(37.72236012840, -122.45252372600)"
N201011054435,1,1,0,0,216 HEAD ST,7135023,BP FILED,2010-11-05,"(37.71128270410, -122.46409175300)"
N201012076279,1,1,0,0,220 WILLIAMS AV,5406016,BP FILED,2010-12-07,"(37.73023705790, -122.39760882600)"
N201402208929,2,1,0,0,1123 CAROLINA ST,4219043,BP FILED,2014-02-20,"(37.75430694780, -122.39931684000)"
N201107119929,2,1,0,0,4267 23RD ST,2805036,BP FILED,2011-07-11,"(37.75242502860, -122.43793835200)"
N201501125418,2,1,0,0,239 14TH AV,1419007,BP FILED,2015-01-12,"(37.78358022600, -122.47340613500)"
N201502047488,2,1,0,0,4025 BALBOA ST,1603049,BP FILED,2015-02-04,"(37.77525946370, -122.50200817500)"
N201301228393,3,1,0,0,333 SAN CARLOS ST,3609109,BP FILED,2013-01-22,"(37.75801067220, -122.41958301900)"
N201303071745,2,1,0,0,680 SPRUCE ST,1066030,BP FILED,2013-03-07,"(37.78230562180, -122.45297159300)"
N201503160972,2,1,0,0,427 LISBON ST,6087025,BP FILED,2015-03-16,"(37.72142468730, -122.43369946600)"
N201301087514,2,1,0,0,1325 OCEAN AV,6942054,BP FILED,2013-01-08,"(37.72369602520, -122.45665818300)"
N201303263083,3,1,0,0,659 GUERRERO ST,3588056,BP FILED,2013-03-26,"(37.76064951860, -122.42340398000)"
N201302130179,2,1,0,0,4072 18TH ST,3582054,BP FILED,2013-02-13,"(37.76115609980, -122.43431680100)"
N201402219049,2,1,0,0,281 FREDERICK ST,1269087,BP FILED,2014-02-21,"(37.76680157160, -122.44771329000)"
N201301288928,2,1,0,0,1443 12TH AV,1841007,BP FILED,2013-01-28,"(37.76119008830, -122.46966471500)"
N201302079711,2,1,0,0,774 33RD AV,1612017N,BP FILED,2013-02-07,"(37.77454651640, -122.49260468200)"
N201303212751,1,1,0,0,13 LUCKY ST,6521004,BP FILED,2013-03-21,"(37.75222810270, -122.41338800100)"
N201304225124,2,1,0,0,81 GLOVER ST,151029,BP FILED,2013-04-22,"(37.79699716020, -122.41651415700)"
N201302281214,3,1,0,0,1052 OAK ST,1216005,BP FILED,2013-02-28,"(37.77343417410, -122.43672551000)"
N200505273609,1,1,0,0,346 22ND AV,1453033,CONSTRUCTION,2014-09-05,"(37.78128315620, -122.48126758800)"
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL FILED,2014-06-13,"(37.70987546800, -122.44359072800)"
N201404234011,3,1,0,0,2486 FULTON ST,1168025,BP FILED,2014-04-23,"(37.77456078170, -122.45801925200)"
N201408295044,2,1,0,0,2050 43RD AV,2162031,BP FILED,2014-08-29,"(37.74842233780, -122.50153196600)"
N201407242031,2,1,0,0,1911 SAN JOSE AV,3202032,BP FILED,2014-07-24,"(37.72650976050, -122.44136008300)"
N201404183603,2,1,0,0,852 GREEN ST,119017,BP FILED,2014-04-18,"(37.79927114250, -122.41320631800)"
N201303283273,3,1,0,0,751 WEBSTER ST,797003,BP FILED,2013-03-28,"(37.77762876230, -122.43013877600)"
N201405085281,2,1,0,0,2237 UNION ST,539031,BP FILED,2014-05-08,"(37.79671531780, -122.43617247900)"
N201409247165,2,1,0,0,1 HORACE ST,6525001A,BP FILED,2014-09-24,"(37.75072284580, -122.41439795200)"
N201503060214,2,1,0,0,611 39TH AV,1582001B,BP FILED,2015-03-06,"(37.77718627050, -122.49982028900)"
N201301117743,2,1,0,0,645 20TH AV,1624005B,BP FILED,2013-01-11,"(37.77567769670, -122.47937151200)"
N201403261777,2,1,0,0,225 17TH AV,1416003,BP FILED,2014-03-26,"(37.78378307080, -122.47673397700)"
N201408063132,2,1,0,0,331 CAPISTRANO AV,3146021,BP FILED,2014-08-06,"(37.72617474410, -122.43805825700)"
N201501125487,2,0,0,0,3159 MISSION ST,5518017,BP FILED,2015-01-12,"(37.74646331710, -122.41899660200)"
N201501226421,2,0,0,0,2887 BRYANT ST,4335003I,BP FILED,2015-01-22,"(37.74852670570, -122.40844176300)"
N200809252660,69,69,0,0,1450 FRANKLIN ST,671006,CONSTRUCTION,2015-04-14,"(37.78805629210, -122.42325307300)"
N201207124717,669,669,0,0,201 FOLSOM ST,3746001,CONSTRUCTION,2015-06-02,"(37.78868201650, -122.39185135300)"
N201306250394,560,560,0,0,1 HENRY ADAMS ST,3911001,CONSTRUCTION,2015-04-21,"(37.76920143220, -122.40347298500)"
N201309045886,557,557,0,0,801 BRANNAN ST,3783001,BP ISSUED,2014-09-26,"(37.77182385790, -122.40388263200)"
N201209069080,550,550,0,0,"TRINITY PLAZA, PHASE III",3702391,BP ISSUED,2013-10-31,"(37.77843876350, -122.41347975900)"
N201304023626,479,479,0,0,280 BEALE ST,3738004,CONSTRUCTION,2015-04-21,"(37.78870573880, -122.39360853700)"
N201307303137,408,408,0,0,350 08TH ST,3756003,CONSTRUCTION,2015-06-02,"(37.77369416660, -122.40965844000)"
N201212246822,263,263,0,0,718 LONG BRIDGE ST,8710007,CONSTRUCTION,2015-06-01,"(37.77142446960, -122.39436281500)"
N201312234917,259,259,0,0,1201-1225 TENNESSEE STREET,4172022,CONSTRUCTION,2015-06-04,"(37.75592797410, -122.38860297300)"
N201211284953,28,28,4,4,ONE CAPITOL AV,7148040,CONSTRUCTION,2014-11-14,"(37.71093100130, -122.46024013000)"
N200402267273,4,4,0,0,860 INNES AV,4645018,BP ISSUED,2013-06-24,"(37.73200929180, -122.37524542800)"
N200703025289,2,1,0,0,469 RAYMOND AV,6244036,BP REINSTATED,2012-02-29,"(37.71458189930, -122.41291046200)"
N201311222590,1,1,0,0,1801 SCOTT ST,1050007,BP ISSUED,2014-12-11,"(37.78649086200, -122.43860173300)"
N200609253190,3,3,0,0,384 HOLLADAY AV,5577002,PL APPROVED,2009-08-19,"(37.74359113240, -122.40666823400)"
N200708109444,3,3,0,0,85 BROSNAN ST,3533165,CONSTRUCTION,2015-04-16,"(37.76850074670, -122.42397945500)"
N201306280802,208,208,0,0,250 4TH ST,3733008,BP ISSUED,2014-09-12,"(37.78236013460, -122.40209599500)"
N201312265046,129,129,0,0,360 BERRY ST,8704004,BP ISSUED,2015-02-19,"(37.77303448120, -122.39726333100)"
N201401136108,27,27,0,0,600 SOUTH VAN NESS AV,3575070,PL APPROVED,2014-02-13,"(37.76331814570, -122.41761692900)"
N200708079019,10,10,0,0,2350 19TH AV,2347004G,BP ISSUED,2014-07-11,"(37.74403844630, -122.47536814400)"
N200808058406,9,9,0,0,436 OFARRELL ST,317005,BP FILED,2008-08-05,"(37.78610611590, -122.41199872700)"
N201202295145,9,9,0,0,470 INNES AV,4591C046,CONSTRUCTION,2015-01-28,"(37.72851859920, -122.36911339500)"
N200207171660,8,8,0,0,3150 GEARY BL,1066028,CONSTRUCTION,2007-09-17,"(37.78205381160, -122.45303777300)"
N200912304034,2,2,0,0,443 LINDEN ST,818049,CONSTRUCTION,2014-10-10,"(37.77599145770, -122.42523007200)"
N201312204747,185,185,0,0,706 MISSION ST,3706093,PL APPROVED,2013-07-31,"(37.78620609680, -122.40253249000)"
N200703126040,2,2,0,0,476 LINDEN ST,818020,CONSTRUCTION,2015-06-05,"(37.77626441900, -122.42576719800)"
N201209119428,182,182,0,0,800 Brotherhood Way,7331003,CONSTRUCTION,2012-09-11,"(37.71438561450, -122.47379182200)"
N201307051190,162,162,0,0,101 POLK ST,811002,CONSTRUCTION,2015-06-04,"(37.77774073530, -122.41831840500)"
N201301319232,160,160,10,10,1321 Mission Street,3509043,CONSTRUCTION,2015-03-31,"(37.77587441170, -122.41474609400)"
N201305036062,139,139,0,0,555 FULTON ST,794028,CONSTRUCTION,2015-05-28,"(37.77816804190, -122.42575227900)"
N201306280783,132,132,0,0,144 KING ST,3794024,CONSTRUCTION,2015-06-05,"(37.77932129610, -122.39094442500)"
N201312244989,111,111,0,0,630 INDIANA ST,4041009,BP ISSUED,2014-12-24,"(37.76214782950, -122.39186164300)"
N200903134091,113,113,0,0,429 BEALE ST,3767305,PL APPROVED,2009-05-14,"(37.78724763560, -122.39039559300)"
N201312093685,29,29,0,0,580 HAYES ST,807010,BP ISSUED,2015-03-31,"(37.77675667770, -122.42602925500)"
N201212216752,167,167,167,167,1420 MISSION ST,3507039,CONSTRUCTION,2015-03-03,"(37.77528266730, -122.41649002000)"
N200810315586,121,121,0,0,1415 MISSION ST,3510001,CONSTRUCTION,2015-05-19,"(37.77490763170, -122.41591982200)"
N201211073775,121,121,0,0,5800 03RD ST,5431A001,CONSTRUCTION,2015-06-05,"(37.72517312110, -122.39552004300)"
N201112070227,385,385,0,0,1000 16TH ST,3833001,CONSTRUCTION,2012-09-07,"(37.76710834060, -122.39659516800)"
N201209059006,450,450,160,160,55 Laguna Street,857001,CONSTRUCTION,2015-05-28,"(37.77234985560, -122.42627864400)"
N201207104447,98,98,98,98,1100 GOLDEN GATE AV,757025,CONSTRUCTION,2015-05-27,"(37.78025858770, -122.42948528300)"
N201401166470,93,93,0,0,2600 ARELIOUS WALKER DR,4884025,CONSTRUCTION,2015-06-01,"(37.71938264020, -122.38493438200)"
N200907223197,63,63,0,0,101 DONAHUE ST,4591C042,CONSTRUCTION,2015-06-08,"(37.72900148600, -122.36963923100)"
N200512281146,110,12,60,60,101 EXECUTIVE PARK BL,4991600,BP FILED,2010-10-25,"(37.71267575280, -122.39544665500)"
N201312033256,107,107,0,0,1545 PINE ST,667016,BP FILED,2013-12-03,"(37.78927210560, -122.42121122900)"
N201208036505,384,384,0,0,340 FREMONT ST,3748006,BP FILED,2012-08-03,"(37.78711960580, -122.39323121400)"
N201009140800,320,320,0,0,45 LANSING ST,3749059,CONSTRUCTION,2015-06-02,"(37.78587343080, -122.39374874100)"
N201001225204,3,1,0,0,430 03RD AV,1542039,BP ISSUED,2012-10-24,"(37.78049480110, -122.46069149200)"
N200605161774,452,452,0,0,399 FREMONT ST,3747320,CONSTRUCTION,2015-05-28,"(37.78732243330, -122.39222370700)"
N201210051462,182,182,0,0,PARCEL P - MARKET OCTAVIA,831023,CONSTRUCTION,2014-12-31,"(37.77496211090, -122.42511956400)"
N201312093691,94,94,0,0,645 TEXAS ST,4102026,BP ISSUED,2015-01-27,"(37.75796340920, -122.39457181300)"
N201312134180,87,87,0,0,2198 MARKET ST,3542039,CONSTRUCTION,2015-05-26,"(37.76652671130, -122.43076850000)"
N201010052342,84,84,0,0,490 SOUTH VAN NESS AV,3553008,BP ISSUED,2015-06-01,"(37.76547993700, -122.41782385200)"
N201303273113,69,69,0,0,344 - 388 FULTON ST,785029,CONSTRUCTION,2015-04-08,"(37.77907202680, -122.42287966200)"
N200912223671,35,35,0,0,401 INNES AV,4591C095,CONSTRUCTION,2015-05-29,"(37.72813472410, -122.36944214900)"
N200912032516,35,35,5,5,1 FRANKLIN ST,837003,CONSTRUCTION,2015-05-15,"(37.77442891770, -122.42111019100)"
N200602215057,35,35,0,0,1860 VAN NESS AV,619012,CONSTRUCTION,2015-04-29,"(37.79291125620, -122.42241383300)"
N201204168406,83,83,83,83,800 PRESIDIO AV,1073013,BP ISSUED,2014-06-20,"(37.78404516130, -122.44574326200)"
N200705010136,74,74,0,0,72 TOWNSEND ST,3789003,CONSTRUCTION,2015-05-05,"(37.78138809000, -122.39035259400)"
N201405054911,69,69,0,0,815 TENNESSEE STREET,4059001A,BP FILED,2014-05-05,"(37.76122837550, -122.38925074800)"
N201309257711,69,69,11,11,2298 03RD ST,4059009,BP APPROVED,2014-12-26,"(37.76079824980, -122.38890195800)"
N201204249018,2,2,0,0,896 DE HARO ST,4095018,BP ISSUED,2015-05-28,"(37.75835347050, -122.40125873300)"
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28,"(37.73515841810, -122.41773286600)"
N200912243860,1,1,0,0,721 CLEMENTINA ST,3729039,BP FILED,2009-12-24,"(37.77496944710, -122.41092032900)"
N200611308862,1,1,0,0,3595 KEITH ST,5476014,CONSTRUCTION,2015-06-05,"(37.71825529350, -122.39834008800)"
N200609071583,1,1,0,0,750 JAMESTOWN AV,4976019,CONSTRUCTION,2009-04-16,"(37.71561975880, -122.38916838700)"
N201211093966,81,81,0,0,2655 BUSH ST,1052024,CONSTRUCTION,2015-06-01,"(37.78582138150, -122.44076997800)"
N201010143017,67,67,0,0,527 STEVENSON ST,3703012,PL APPROVED,2014-01-10,"(37.78099803110, -122.41016812900)"
N201306260573,41,41,0,0,450 HAYES STREET,808039,CONSTRUCTION,2015-06-04,"(37.77703611220, -122.42387937500)"
N201406138386,27,27,0,0,832 SUTTER ST,281003,CONSTRUCTION,2014-03-20,"(37.78880085440, -122.41420385200)"
N200507208144,25,25,0,0,468 CLEMENTINA ST,3732071,CONSTRUCTION,2015-05-13,"(37.77988676340, -122.40569631200)"
N200907223200,25,25,0,0,201 DONAHUE ST,4591C093,CONSTRUCTION,2015-02-11,"(37.72838118430, -122.37019959900)"
N200810315636,13,13,0,0,1446 OCEAN AV,3197010,BP ISSUED,2015-03-19,"(37.72453300080, -122.45788196500)"
N200912223676,12,12,0,0,198 COLEMAN ST,4591C069,CONSTRUCTION,2015-04-22,"(37.72826883220, -122.36834995000)"
N200603025879,6,6,0,0,782-786 ANDOVER ST,5825007,CONSTRUCTION,2013-11-08,"(37.73326056720, -122.41711867700)"
N201305298094,1,1,0,0,1758 12TH AV,2038A019,BP ISSUED,2014-08-19,"(37.75535554060, -122.46859872200)"
N201306250465,77,77,0,0,480 POTRERO AV,3973002C,CONSTRUCTION,2015-05-20,"(37.76347766060, -122.40767136400)"
N201311222660,76,76,0,0,2101 & 2155 WEBSTER STREET,629037,CONSTRUCTION,2015-06-08,"(37.79029604900, -122.43277198300)"
N200705010141,28,28,0,0,1004 MISSISSIPPI ST,4224015,BP APPROVED,2009-01-16,"(37.75361946300, -122.39404182300)"
N201202295147,9,9,0,0,451 HUDSON AV,4591C045,CONSTRUCTION,2015-01-14,"(37.72876206440, -122.36889409800)"
N200201106632,3,3,0,0,950 CORBETT AV,2799013,CONSTRUCTION,2007-03-13,"(37.75183162050, -122.44373028500)"
N201203125903,2,2,0,0,149 29TH ST,6634026,CONSTRUCTION,2014-12-18,"(37.74365097060, -122.42342488200)"
N201311071427,2,2,0,0,851 CORBETT AV,2778013,CONSTRUCTION,2014-11-18,"(37.75308673230, -122.44328992300)"
N201305015894,74,74,0,0,181 FREMONT ST,3719010,CONSTRUCTION,2015-03-13,"(37.78964244020, -122.39522078800)"
N201311202405,72,72,0,0,346 POTRERO AVENUE,3962008,BP ISSUED,2015-02-18,"(37.76513959890, -122.40781645900)"
N200711077587,70,67,10,10,268 MADISON ST,5943008,CONSTRUCTION,2014-01-08,"(37.72572244580, -122.42280357400)"
N200602023710,47,47,0,0,570 JESSIE ST,3703086,BP ISSUED,2015-02-20,"(37.78077927600, -122.41031027400)"
N201203055396,34,34,0,0,1650 BROADWAY *,570011,CONSTRUCTION,2015-06-05,"(37.79591251780, -122.42447095500)"
N201305177243,24,24,0,0,376 CASTRO ST,2623006,BP FILED,2013-05-17,"(37.76292125260, -122.43550009100)"
N201210242702,8,8,0,0,1785 15TH ST,3555036,BP ISSUED,2013-12-18,"(37.76620632310, -122.42380624800)"
N201006104250,61,61,0,0,5050 MISSION ST,6969001,BP APPROVED,2014-03-13,"(37.71773276940, -122.44058783000)"
N201402047761,56,56,0,0,2800 SLOAT BL,2515001,BP ISSUED,2014-12-30,"(37.73585377390, -122.50473733200)"
N201211295086,67,44,67,44,200-214 06TH ST,3731001,BP ISSUED,2014-01-30,"(37.77937939100, -122.40710157300)"
