PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N200807116509,3,1,0,0,3933 24TH ST,6508035,BP APPROVED,2012-04-10,"(37.751465000000003, -122.4301)"
N201404173443,3,2,0,0,2621 HARRISON ST,4148027,BP FILED,2014-04-17,"(37.755583000000001, -122.41213999999999)"
N200703216793,3,1,0,0,1366 SAN BRUNO AV,4263007,BP FILED,2007-03-21,"(37.752305, -122.40444599999999)"
N201412234434,3,1,0,0,53 DOUGLASS ST,2623039,BP FILED,2014-12-23,"(37.762874840400002, -122.43919143700001)"
N201301298999,3,2,0,0,471 24TH AV,1456013,BP REINSTATED,2013-02-20,"(37.780745000000003, -122.484038)"
N201310119147,3,1,0,0,1302 YORK ST,4274001,BP ISSUED,2014-09-25,"(37.751196999999998, -122.408075)"
N201301258793,3,2,0,0,748 TREAT AV,3612055,CONSTRUCTION,2015-03-26,"(37.758108999999997, -122.41383500000001)"
N200706143970,3,2,0,0,520 28TH AV,1517030,CONSTRUCTION,2014-09-25,"(37.779428000000003, -122.487579)"
N200606295405,3,2,0,0,322 22ND AV,1453039,PL APPROVED,2011-03-03,"(37.781714800000003, -122.4815258)"
N200609253191,3,3,0,0,195 BREWSTER ST,5577009,BP ISSUED,2014-09-04,"(37.743127000000001, -122.40773799999999)"
N201003248891,3,2,0,0,3249 17TH ST,3575063,BP ISSUED,2014-03-17,"(37.763278999999997, -122.41826399999999)"
N201306210141,3,2,0,0,363 21ST AV,1453013,BP ISSUED,2015-03-24,"(37.781027999999999, -122.480834)"
N201302150317,3,3,0,0,1470 MCALLISTER ST,776035,BP ISSUED,2013-12-19,"(37.778091000000003, -122.43608999999999)"
N201301228393,3,1,0,0,333 SAN CARLOS ST,3609109,BP FILED,2013-01-22,"(37.758013699999999, -122.4195969)"
N201305026020,3,3,0,0,1100 POTRERO AV,4211001,BP FILED,2013-05-02,"(37.754407999999998, -122.406811)"
N200702204428,3,3,0,0,12 SHERMAN ST,3754042,BP ISSUED,2012-11-26,"(37.777211999999999, -122.406993)"
N201002035833,3,1,0,0,990 GUERRERO ST,3618071,CONSTRUCTION,2012-03-07,"(37.755364, -122.423547)"
N201408224556,3,1,0,0,969 OAK ST,845027,BP FILED,2014-08-22,"(37.773359999999997, -122.43516200000001)"
N201303263083,3,1,0,0,659 GUERRERO ST,3588056,BP FILED,2013-03-26,"(37.760649999999998, -122.423404)"
N201006023692,3,1,0,0,81 NOE ST,3538036,BP APPROVED,2012-10-01,"(37.767896, -122.43313000000001)"
N201307313198,3,1,0,0,967 SUTTER ST,300015,CONSTRUCTION,2014-11-21,"(37.788393999999997, -122.41622700000001)"
N201111158893,3,1,0,0,3436 SCOTT ST,465A022,BP FILED,2011-11-15,"(37.801657900000002, -122.4414589)"
N200804038738,3,2,0,0,1321 DE HARO ST,4218036,PL APPROVED,2009-07-16,"(37.753140000000002, -122.40013)"
N201010253666,3,3,0,0,2034 CLEMENT ST,1412019,CONSTRUCTION,2014-04-10,"(37.782524000000002, -122.48128199999999)"
N201306189882,3,1,0,0,3643 19TH ST,3598068,BP FILED,2013-06-18,"(37.759659900000003, -122.42466400000001)"
N201407090811,3,3,0,0,2815 POLK ST,478003,BP FILED,2014-07-09,"(37.802757, -122.42311100000001)"
N200902182284,3,1,0,0,835 LOMBARD ST,73020,BP FILED,2009-02-18,"(37.802404000000003, -122.41526399999999)"
N200703307744,3,3,0,0,1225 DOLORES ST,6534029,BP APPROVED,2013-07-24,"(37.749797000000001, -122.42471500000001)"
N201407111091,3,1,0,0,55 DUNCAN ST,6597037,BP FILED,2014-07-11,"(37.746460999999996, -122.42138199999999)"
N201411262632,3,2,0,0,151 BERNARD ST,156015A,BP FILED,2014-11-26,"(37.796093786500002, -122.41592354399999)"
N201409055540,3,1,0,0,500 19TH AV,1561038A,BP FILED,2014-09-05,"(37.778429000000003, -122.478182)"
N200911302251,3,1,0,0,483 35TH AV,1467020,BP FILED,2009-11-30,"(37.779997999999999, -122.495744)"
N201411181835,3,2,0,0,2806 VAN NESS AV,499004,BP FILED,2014-11-18,"(37.801625570600002, -122.424188207)"
N201412113579,3,3,0,0,835 SOUTH VAN NESS AV,3594023,BP FILED,2014-12-11,"(37.759804358399997, -122.416615131)"
N201410108600,3,3,0,0,44 WOODWARD ST,3532048,BP FILED,2014-10-10,"(37.769141079999997, -122.421048458)"
N201411242420,3,1,0,0,1044 JACKSON ST,181013,BP FILED,2014-11-24,"(37.795458609299999, -122.412285931)"
N201001225204,3,1,0,0,430 03RD AV,1542039,BP ISSUED,2012-10-24,"(37.780495000000002, -122.460691)"
N200901150303,3,1,0,0,338 CARL ST,1265009,CONSTRUCTION,2011-06-30,"(37.765247000000002, -122.455184)"
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30,"(37.724657205, -122.458706906)"
N201303283325,3,1,0,0,564 FELL ST,819011,BP ISSUED,2014-08-22,"(37.775413499999999, -122.42716160000001)"
N201404234011,3,1,0,0,2486 FULTON ST,1168025,BP FILED,2014-04-23,"(37.774436999999999, -122.45619600000001)"
N200904065668,3,1,0,0,355 CAPP ST,3590056,BP FILED,2009-04-06,"(37.761037000000002, -122.418013)"
N201202174465,3,1,0,0,35 LEXINGTON ST,3576039,CONSTRUCTION,2015-03-20,"(37.762200999999997, -122.421077)"
N201411252470,3,1,0,0,102 BAKER ST,1219018,BP FILED,2014-11-25,"(37.772017286800001, -122.44024946499999)"
N201111189212,3,3,0,0,2175 HAYES ST,1212022,BP FILED,2011-11-18,"(37.772893000000003, -122.45206)"
N201305207321,3,1,0,0,431 02ND AV,1542005,BP FILED,2013-05-20,"(37.780513900000003, -122.460277)"
N201107261089,3,3,0,0,70 GOLD MINE DR,7520033,BP FILED,2011-07-26,"(37.743960999999999, -122.437377)"
N201407141153,3,1,0,0,72 CASELLI AV,2691019,BP ISSUED,2015-03-20,"(37.759650999999998, -122.44079499999999)"
N201303283273,3,1,0,0,751 WEBSTER ST,797003,BP FILED,2013-03-28,"(37.777666799999999, -122.4300552)"
N201409025180,3,1,0,0,763 05TH AV,1648012,BP FILED,2014-09-02,"(37.774317000000003, -122.46255499999999)"
N201211023396,3,3,0,0,946 RHODE ISLAND ST,4094024,CONSTRUCTION,2014-12-23,"(37.757935799999998, -122.40208749999999)"
N201311051179,3,1,0,0,778 VALLEJO ST,130020,CONSTRUCTION,2015-03-27,"(37.798504000000001, -122.409766)"
N201308225028,3,1,0,0,735 CLAYTON ST,1253009,BP FILED,2013-08-22,"(37.768104999999998, -122.448043)"
N200708109444,3,3,0,0,85 BROSNAN ST,3533165,CONSTRUCTION,2015-03-24,"(37.768618699999998, -122.4240432)"
N201403170852,3,1,0,0,787 TREAT AV,3612017A,BP FILED,2014-03-17,"(37.757626000000002, -122.41341799999999)"
N201111078462,3,3,0,0,827 NORTH POINT ST,26030,CONSTRUCTION,2014-06-03,"(37.8055904, -122.4208909)"
N201208026449,3,1,0,0,80 SYCAMORE ST,3576076,BP FILED,2012-08-02,"(37.7626074, -122.4211348)"
N201409055492,3,3,0,0,6044 GEARY BLVD,1456023,BP FILED,2014-09-05,"(37.780084000000002, -122.484131)"
N200605091174,3,1,0,0,279 26TH AV,1386015,CONSTRUCTION,2014-02-24,"(37.784236, -122.48644299999999)"
N200703307666,3,3,0,0,42 LEESE ST,5719023,BP FILED,2007-03-30,"(37.736739, -122.42384800000001)"
N200806134390,3,3,0,0,3201 BALBOA ST,1611001,BP FILED,2008-06-13,"(37.7756118, -122.5018153)"
N201210011010,3,1,0,0,2830 22ND ST,4146019,BP ISSUED,2014-06-30,"(37.756137000000003, -122.410977)"
N201302210648,3,3,0,0,39 SAN CARLOS ST,3576018,CONSTRUCTION,2015-03-05,"(37.762239000000001, -122.420241)"
N201310310847,3,3,0,0,777 VALENCIA ST,3589108,BP FILED,2013-10-31,"(37.760441999999998, -122.421593)"
N200912304034,2,2,0,0,447 LINDEN ST,818048,CONSTRUCTION,2014-10-10,"(37.775965900000003, -122.42527699999999)"
N201407020323,2,2,0,0,935 KANSAS ST,4094045,BP FILED,2014-07-02,"(37.757837000000002, -122.402846)"
N201311071427,2,2,0,0,851 CORBETT AV,2778013,CONSTRUCTION,2014-11-18,"(37.753174899999998, -122.4434096)"
N201409247165,2,1,0,0,1 HORACE ST,6525001A,BP FILED,2014-09-24,"(37.750929999999997, -122.41438100000001)"
N200703126040,2,2,0,0,476 LINDEN ST,818020,CONSTRUCTION,2015-03-20,"(37.776086599999999, -122.42574140000001)"
N200603025881,2,2,0,0,790 ANDOVER ST,5825008,CONSTRUCTION,2015-03-19,"(37.733618999999997, -122.417035)"
N201103303154,2,1,0,0,10 LUNDYS LN,5610029A,CONSTRUCTION,2011-12-02,"(37.745635, -122.417946)"
N201306149612,2,2,0,0,80 BLAKE ST,1068003,BP FILED,2013-06-14,"(37.782499000000001, -122.45090999999999)"
N201304023614,2,2,0,0,850 BATTERY ST,141008,CONSTRUCTION,2015-04-01,"(37.7994579, -122.4011063)"
N200709193092,2,1,0,0,1076 HAMPSHIRE ST,4152016,CONSTRUCTION,2012-02-21,"(37.754974400000002, -122.4076295)"
N201409297547,2,1,0,0,1507 33RD AV,1879001A,BP FILED,2014-09-29,"(37.75882, -122.491676)"
N201012176969,2,2,0,0,4103 CESAR CHAVEZ ST,6581060,BP ISSUED,2014-06-13,"(37.747163100000002, -122.43592219999999)"
N201402047760,2,2,0,0,8 RONDEL PL,3569052,BP FILED,2014-02-04,"(37.764960000000002, -122.421176)"
N201012025978,2,2,0,0,551 22ND AV,1565006A,CONSTRUCTION,2014-10-03,"(37.777363200000003, -122.48145580000001)"
N201407020336,2,2,0,0,925 KANSAS ST,4094048,BP FILED,2014-07-02,"(37.757962999999997, -122.402856)"
N201203146037,2,2,0,0,906 CORTLAND AV,5683012,BP FILED,2012-03-14,"(37.738855899999997, -122.413614)"
N201307151829,2,2,0,0,579 39TH AV,1505014,BP FILED,2013-07-15,"(37.777816999999999, -122.499503)"
N201307222456,2,2,0,0,715 KIRKHAM ST,1857037,CONSTRUCTION,2015-02-23,"(37.76003, -122.46816800000001)"
N201310250236,2,2,0,0,5670 MISSION ST,7099009,CONSTRUCTION,2015-03-27,"(37.710011999999999, -122.448413)"
N201108263406,2,2,0,0,560 ROOSEVELT WY,2628026,BP ISSUED,2013-02-15,"(37.762568999999999, -122.444928)"
N201201242770,2,2,0,0,520 CARTER ST,6428001,BP FILED,2012-01-24,"(37.709048699999997, -122.4234888)"
N201407020335,2,2,0,0,929 KANSAS ST,4094047,BP FILED,2014-07-02,"(37.757913000000002, -122.402852)"
N201407020334,2,2,0,0,931 KANSAS ST,4094046,BP FILED,2014-07-02,"(37.757888000000001, -122.40285)"
N201204249018,2,2,0,0,896 DE HARO ST,4095018,BP FILED,2012-04-24,"(37.758353, -122.401259)"
N200506074411,2,2,0,0,746 CAROLINA ST,4096005,CONSTRUCTION,2010-03-22,"(37.759036999999999, -122.40023600000001)"
N201112301504,2,2,0,0,534 TEXAS ST,4101004,BP FILED,2011-12-30,"(37.759583999999997, -122.39525500000001)"
N201206112282,2,2,0,0,930 SHOTWELL ST,3641076,CONSTRUCTION,2015-01-15,"(37.753054900000002, -122.415341)"
N201012307679,2,2,0,0,857 ALABAMA ST,4085026,CONSTRUCTION,2012-11-02,"(37.758215, -122.411297)"
N201303122050,2,2,0,0,910 CAROLINA ST,4160003,BP ISSUED,2015-03-20,"(37.756959000000002, -122.40019100000001)"
N201307262866,2,2,0,0,721 KIRKHAM ST,1857036,CONSTRUCTION,2015-02-23,"(37.76003, -122.46824700000001)"
N200605111391,2,2,0,0,1208 15TH AV,1736033,CONSTRUCTION,2014-06-06,"(37.7653173, -122.4728932)"
N200904106077,2,2,0,0,1966 GREAT HY,2086007A,BP FILED,2009-04-10,"(37.749786999999998, -122.507876)"
N201405125450,2,2,0,0,1947 OAKDALE AV,5319037,BP FILED,2014-05-12,"(37.738298999999998, -122.39681400000001)"
N201302119939,2,2,0,0,1914 20TH ST,4071014,PL FILED,2013-10-25,"(37.759785899999997, -122.40052470000001)"
N201206293848,2,2,0,0,188 MUSEUM WY,2620119,CONSTRUCTION,2014-11-17,"(37.764132099999998, -122.4392874)"
N200810013092,2,2,0,0,1794 SAN JOSE AV,6793011,BP FILED,2008-10-01,"(37.729145000000003, -122.44004)"
N201302140247,2,2,0,0,1750 OAKDALE AV,5312014,BP FILED,2013-02-14,"(37.736206600000003, -122.3931346)"
N200507137493,2,2,0,0,1665 PALOU AV,5327038,CONSTRUCTION,2014-12-11,"(37.734544999999997, -122.39222599999999)"
N201408133730,2,2,0,0,160 BERNARD ST,156036,BP FILED,2014-08-13,"(37.796306000000001, -122.4161)"
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP FILED,2013-08-28,"(37.764339, -122.398628)"
N201203125903,2,2,0,0,149 29TH ST,6634026,CONSTRUCTION,2014-12-18,"(37.743817900000003, -122.4234349)"
N200905047636,2,2,0,0,311 EUREKA ST,2750035,CONSTRUCTION,2014-08-06,"(37.757123, -122.437602)"
N201312315375,2,2,0,0,1212 EGBERT AV,4909003,BP FILED,2013-12-31,"(37.720652999999999, -122.389301)"
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07,"(37.763829000000001, -122.396581)"
N200803288288,2,2,0,0,1169 STANYAN ST,2630018,BP ISSUED,2013-09-25,"(37.762890499999997, -122.45226580000001)"
N201207064206,2,2,0,0,1069 CAPP ST,6527019,BP ISSUED,2013-05-08,"(37.749570300000002, -122.4170629)"
N200704279893,2,2,0,0,106 BACHE ST,5826003,BP FILED,2007-04-27,"(37.733901000000003, -122.417637)"
N201407090778,2,2,0,0,1513 YORK ST,5513012,BP FILED,2014-07-09,"(37.748207999999998, -122.407832)"
N200706265226,2,2,0,0,104 BACHE ST,5826002,CONSTRUCTION,2014-10-03,"(37.733907000000002, -122.41763)"
N201201242773,2,2,0,0,103 WALBRIDGE ST,6428007,BP REINSTATED,2012-01-30,"(37.709145100000001, -122.42381810000001)"
N200608290811,2,2,0,0,2350 SAN BRUNO AV,5880023,CONSTRUCTION,2013-03-20,"(37.733123999999997, -122.405958)"
N201307303152,2,2,0,0,3305 BRODERICK ST,926008,CONSTRUCTION,2014-10-22,"(37.800769000000003, -122.44459000000001)"
N200711077587,2,2,10,10,268 MADISON ST,5943008,CONSTRUCTION,2014-01-08,"(37.725757999999999, -122.42266100000001)"
N201310169408,2,2,0,0,1271 19TH AV,1731015,PL FILED,2014-08-15,"(37.763973, -122.477211)"
N200805142097,2,1,0,0,1331 FLORIDA ST,4273018,BP FILED,2008-05-14,"(37.750588999999998, -122.40966400000001)"
N201407231943,2,1,0,0,108 ORSI CR,5428D037,BP FILED,2014-07-23,"(37.727992, -122.397431)"
N200712170659,2,2,0,0,377 BAY ST,41039,BP FILED,2007-12-17,"(37.805585200000003, -122.4131654)"
N201312164322,2,2,0,0,3516 FOLSOM ST,5626013,BP FILED,2013-12-16,"(37.742279000000003, -122.413442)"
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28,"(37.735062999999997, -122.417761)"
N200806275518,2,2,0,0,339 18TH AV,1450007,BP FILED,2008-06-27,"(37.780474300000002, -122.47726969999999)"
N201407221872,2,2,0,0,3198 MARKET ST,2659052,BP FILED,2014-07-22,"(37.758865, -122.444174)"
N201407302522,2,2,0,0,3123 FOLSOM ST,5503018,BP FILED,2014-07-30,"(37.747743, -122.413673)"
N200701121612,2,2,0,0,3119 HARRISON ST,5504001H,CONSTRUCTION,2011-05-03,"(37.748055999999998, -122.41127400000001)"
N201407090780,2,2,0,0,1513 YORK ST,5513011,BP FILED,2014-07-09,"(37.748207999999998, -122.407832)"
N201009271661,2,2,0,0,3020 LAGUNA ST,519029,CONSTRUCTION,2013-02-27,"(37.799191, -122.430628)"
N201403181032,2,2,0,0,2506 MCALLISTER ST,1144020,BP FILED,2014-03-18,"(37.775711000000001, -122.452898)"
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31,"(37.7285945, -122.3901429)"
N201301087514,2,1,0,0,1325 OCEAN AV,6942054,BP FILED,2013-01-08,"(37.723695900000003, -122.456658)"
N201104113839,2,1,0,0,1322 47TH AV,1801040,BP ISSUED,2014-05-07,"(37.761848200000003, -122.50696739999999)"
N201409186681,2,1,0,0,1321 19TH AV,1774006,BP FILED,2014-09-18,"(37.763063000000002, -122.47716200000001)"
N201407312605,2,1,0,0,1318 HAMPSHIRE ST,4275001A,BP APPROVED,2015-01-12,"(37.751035999999999, -122.40712600000001)"
N201408295126,2,1,0,0,1267 NOE ST,6553024,BP FILED,2014-08-29,"(37.748697, -122.43124899999999)"
N201304295719,2,1,0,0,1259 21ST AV,1729012,CONSTRUCTION,2015-03-27,"(37.764217000000002, -122.479648)"
N201410068221,2,1,0,0,1248 SILVER AV,5918001,BP REINSTATED,2014-10-10,"(37.730336000000001, -122.41143700000001)"
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31,"(37.742221999999998, -122.488893)"
N200910209343,2,2,0,0,202 BROAD ST,7106059,BP ISSUED,2014-08-20,"(37.713375900000003, -122.459288)"
N200312243005,2,2,0,0,395 ATHENS ST,6022014,CONSTRUCTION,2014-06-11,"(37.721789000000001, -122.428118)"
N201410300350,2,1,0,0,231 JULES AV,6940012,BP FILED,2014-10-30,"(37.722430215700001, -122.461561772)"
N201206253387,2,1,0,0,4546 19TH ST,2700012,CONSTRUCTION,2014-11-14,"(37.759228, -122.440055)"
N200905289263,2,1,0,0,473 11TH AV,1533017,BP FILED,2009-05-28,"(37.779254999999999, -122.46985100000001)"
N200703025289,2,1,0,0,469 RAYMOND AV,6244036,BP REINSTATED,2012-02-29,"(37.714637000000003, -122.412886)"
N201407171522,2,1,0,0,466 VERNON ST,6994039,BP FILED,2014-07-17,"(37.720742999999999, -122.46785)"
N201309126610,2,1,2,1,1474 48TH AV,1806019A,BP ISSUED,2015-03-12,"(37.758695000000003, -122.507732)"
N201303111903,2,1,0,0,456 27TH STREET,6580018,BP REINSTATED,2015-02-04,"(37.746929999999999, -122.430509)"
N201007015845,2,1,0,0,500 CAPP ST,3610032,CONSTRUCTION,2015-04-01,"(37.758561999999998, -122.41818600000001)"
N200911231869,2,1,0,0,446 33RD AV,1464014,CONSTRUCTION,2014-12-04,"(37.780737999999999, -122.493054)"
N200908034026,2,1,0,0,445 WALLER ST,867033,BP FILED,2009-08-03,"(37.770820000000001, -122.430988)"
N200609152421,2,1,0,0,440 29TH ST,6620014,CONSTRUCTION,2014-04-01,"(37.743644000000003, -122.429833)"
N201112120494,2,1,0,0,4372 25TH ST,6540021,CONSTRUCTION,2014-08-04,"(37.749709000000003, -122.43773899999999)"
N201008279734,2,1,0,0,4335 LINCOLN WY,1706045,PL FILED,2011-05-06,"(37.763970999999998, -122.504653)"
N200906160568,2,1,0,0,60 FOUNTAIN ST,6501010,BP FILED,2009-06-16,"(37.749907999999998, -122.441906)"
N201109215213,2,1,0,0,1115 POTRERO AV,4212011,BP APPROVED,2012-03-05,"(37.754035999999999, -122.406083)"
N200608179803,2,1,0,0,536 40TH AV,1505027,CONSTRUCTION,2014-02-04,"(37.778616, -122.500423)"
N201408284948,2,1,0,0,2474 45TH AV,2381027A,BP APPROVED,2015-03-09,"(37.740195999999997, -122.50330700000001)"
N201305298089,2,1,0,0,571 21ST AV,1564013,BP FILED,2013-05-29,"(37.777102900000003, -122.480546)"
N200804028581,2,1,0,0,564 CHENERY ST,6727016,BP FILED,2008-04-02,"(37.734904, -122.431482)"
N200810295438,2,1,0,0,563 34TH AV,1510013,BP ISSUED,2010-07-01,"(37.778405900000003, -122.494618)"
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-01-14,"(37.729942000000001, -122.393494)"
N201407171519,2,1,0,0,547 VICTORIA ST,6992012,BP FILED,2014-07-17,"(37.720422999999997, -122.46513)"
N200803106731,2,1,0,0,474 11TH AV,1534026,BP FILED,2008-03-10,"(37.779353, -122.469202)"
N201407252175,2,1,0,0,54 NAPLES ST,5949008,BP ISSUED,2015-03-26,"(37.727663999999997, -122.425932)"
N200801112324,2,1,0,0,4847 MISSION ST,6272018,CONSTRUCTION,2009-02-25,"(37.720737999999997, -122.437618)"
N201305096539,2,1,0,0,53 MANZANITA AV,1043009,BP ISSUED,2014-08-21,"(37.785003000000003, -122.45135500000001)"
N201205220992,2,1,0,0,526 UTAH ST,4013007,BP ISSUED,2013-11-19,"(37.762681999999998, -122.40656300000001)"
N201310310802,2,1,0,0,522 08TH AV,1550045,BP ISSUED,2015-03-12,"(37.778525000000002, -122.46606)"
N201307303164,2,1,0,0,5000 MISSION ST,6968008,BP FILED,2013-07-30,"(37.718544999999999, -122.43978199999999)"
N200807035945,2,1,0,0,427 MORAGA ST,2039044,BP FILED,2008-07-03,"(37.756267000000001, -122.46737899999999)"
N201305156961,2,1,0,0,546 34TH AV,1511034,BP ISSUED,2014-09-18,"(37.778709900000003, -122.493982)"
N201309247562,2,1,0,0,2755 MCALLISTER ST,1168040,BP ISSUED,2014-08-08,"(37.775264, -122.457374)"
N201409267403,2,1,0,0,300 FOERSTER ST,3116023,BP FILED,2014-09-26,"(37.730431000000003, -122.44868200000001)"
N201404234009,2,1,0,0,30 BLAKE ST,1068014,BP APPROVED,2014-10-08,"(37.783203999999998, -122.451194)"
N201306250395,2,1,0,0,2938 23RD ST,4149019,CONSTRUCTION,2015-04-01,"(37.754250999999996, -122.411073)"
N201205251254,2,1,0,0,2851 FILBERT ST,948018,PL FILED,2010-08-23,"(37.796384000000003, -122.44636199999999)"
N201101118224,2,1,0,0,4324 ANZA ST,1510022,CONSTRUCTION,2012-11-09,"(37.777951999999999, -122.49475)"
N200906261414,2,1,0,0,279 MONTEREY BL,6771032,CONSTRUCTION,2015-01-16,"(37.731461000000003, -122.441411)"
N200803066478,2,1,0,0,3301 FOLSOM ST,5524045,BP FILED,2008-03-06,"(37.745061999999997, -122.413265)"
N200908144854,2,1,0,0,2727 GOUGH ST,529002,BP FILED,2009-08-14,"(37.798521999999998, -122.427678)"
N201408284951,2,1,0,0,2695 45TH AV,2451002D,BP APPROVED,2015-03-23,"(37.736108999999999, -122.502591)"
N200809262740,2,1,0,0,2626 LARKIN ST,69011,CONSTRUCTION,2014-12-15,"(37.802238000000003, -122.42105100000001)"
N201307161993,2,1,0,0,261 10TH AV,1423015,BP ISSUED,2014-07-15,"(37.783465999999997, -122.468582)"
N201402259241,2,1,0,0,259 ROOSEVELT WY,2614048,BP FILED,2014-02-25,"(37.765700000000002, -122.440425)"
N201402219049,2,1,0,0,281 FREDERICK ST,1269087,BP FILED,2014-02-21,"(37.766961000000002, -122.447525)"
N201107119929,2,1,0,0,4267 23RD ST,2805036,BP FILED,2011-07-11,"(37.752425000000002, -122.437938)"
N200902061524,2,1,0,0,421 ALVARADO ST,3625040,BP FILED,2009-02-06,"(37.753763999999997, -122.430452)"
N201308124073,2,1,0,0,42 HOMESTEAD ST,6503006,BP FILED,2013-08-12,"(37.750205000000001, -122.439257)"
N201112160822,2,1,0,0,4141 23RD ST,2804041,CONSTRUCTION,2013-12-05,"(37.752597000000002, -122.43510000000001)"
N201401176600,2,1,0,0,413 SHRADER ST,1227003,BP ISSUED,2014-11-12,"(37.771031000000001, -122.45205799999999)"
N201408214409,2,1,0,0,352 WALLER ST,859013,CONSTRUCTION,2015-03-06,"(37.771276, -122.429237)"
N201208298556,2,1,0,0,31 URANUS TR,2654031,BP ISSUED,2014-01-06,"(37.761415, -122.445239)"
N201307292973,2,1,0,0,349 CORBETT AV,2659054,BP ISSUED,2014-09-16,"(37.759818000000003, -122.444755)"
N201106238762,2,1,0,0,322 29TH AV,1405045,CONSTRUCTION,2013-05-10,"(37.783219000000003, -122.488927)"
N201408063130,2,1,0,0,336 HANOVER ST,6489035,BP FILED,2014-08-06,"(37.708962, -122.44332)"
N201408053038,2,1,0,0,335 RALSTON ST,7003013,BP APPROVED,2015-03-06,"(37.718355000000003, -122.468683)"
N201407211747,2,1,0,0,3339 ANZA ST,1567032,BP FILED,2014-07-21,"(37.778129, -122.48387)"
N201409166416,2,1,0,0,333 RALSTON ST,7003014,BP FILED,2014-09-16,"(37.718319000000001, -122.468683)"
N201408063132,2,1,0,0,331 CAPISTRANO AV,3146021,BP FILED,2014-08-06,"(37.726052000000003, -122.438373)"
N201207104487,2,1,0,0,605 KEARNY ST,226007,CONSTRUCTION,2012-08-17,"(37.7937662, -122.4047942)"
N201303293381,2,1,0,0,349 RICHLAND AV,5721077,BP FILED,2013-03-29,"(37.735821000000001, -122.41846700000001)"
N201410159002,2,1,0,0,1560 DOLORES ST,6618003,BP FILED,2014-10-15,"(37.7443508669, -122.424816045)"
N201412224319,2,1,0,0,2433 SANTIAGO ST,2364047,BP FILED,2014-12-22,"(37.743890346000001, -122.493528815)"
N201411212273,2,1,0,0,2308 21ST AV,2349038,BP FILED,2014-11-21,"(37.744621382399998, -122.477640315)"
N201410088357,2,1,0,0,2227 33RD AV,2316001F,BP FILED,2014-10-08,"(37.745529488599999, -122.491244913)"
N201411121245,2,1,0,0,1752 QUESADA AV,5327019,BP ISSUED,2015-01-12,"(37.734116152799999, -122.392280644)"
N201410290258,2,1,0,0,1019 KANSAS ST,4158060,BP FILED,2014-10-29,"(37.75676, -122.40246)"
N201412123685,2,1,0,0,161 UNIVERSITY ST,5934026,BP FILED,2014-12-12,"(37.727966364799997, -122.41435223800001)"
N201411060898,2,1,0,0,3125 LINCOLN WY,1718046,BP FILED,2014-11-06,"(37.764558725500002, -122.49165419000001)"
N201411212191,2,1,0,0,1477 26TH AV,1827013A,BP FILED,2014-11-21,"(37.7599102167, -122.48472371699999)"
N201411252498,2,1,0,0,1458 43RD AV,1811031,BP FILED,2014-11-25,"(37.759478465800001, -122.50230731000001)"
N201412234446,2,1,0,0,135 MIRAMAR AV,6984011,BP FILED,2014-12-23,"(37.720692241000002, -122.458494351)"
N201411212188,2,1,0,0,1246 38TH AV,1713036,BP FILED,2014-11-21,"(37.763644663800001, -122.497223758)"
N201410280026,2,1,0,0,1167 PALOU AV,4757047,BP FILED,2014-10-28,"(37.729186179199999, -122.38299497600001)"
N200711148137,2,1,0,0,577 29TH ST,6630031,CONSTRUCTION,2011-05-05,"(37.743195999999998, -122.432694)"
N201410219535,2,1,0,0,167 HARVARD ST,5909023,BP FILED,2014-10-21,"(37.727560822999997, -122.420724386)"
N201410068187,2,1,0,0,371 STAPLES AV,3158033,BP FILED,2014-10-06,"(37.728832547700001, -122.450463482)"
N201410249874,2,1,0,0,938 SANTIAGO ST,2329008,BP FILED,2014-10-24,"(37.745085316299999, -122.47761693)"
N201410027943,2,1,0,0,80 OLIVER ST,6472075,BP FILED,2014-10-02,"(37.708069999999999, -122.45122000000001)"
N201411040618,2,1,0,0,718 17TH AV,1659041,BP FILED,2014-11-04,"(37.774424580599998, -122.47539856)"
N201411171684,2,1,0,0,66 COOK ST,1067028,BP FILED,2014-11-17,"(37.7826086878, -122.451979475)"
N201410068159,2,1,0,0,601 29TH ST,7537001,BP FILED,2014-10-06,"(37.743155095399999, -122.43358402)"
N201411040625,2,1,0,0,508 GARFIELD ST,6994020,BP FILED,2014-11-04,"(37.719855406299999, -122.467388766)"
N201411040624,2,1,0,0,252 16TH AV,1418033,BP FILED,2014-11-04,"(37.783328088399998, -122.47494852600001)"
N201412083275,2,1,0,0,4400 25TH ST,6504017,BP FILED,2014-12-08,"(37.749542162600001, -122.43860888)"
N201412304734,2,1,0,0,2670 21ST AV,2476034,BP FILED,2014-12-30,"(37.737935227800001, -122.477154849)"
