PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE,LOCATION
N201305167075,8,8,0,0,259 CLARA ST,3753042,BP ISSUED,2015-05-13,"(37.77834707600, -122.40350593500)"
N201204138282,11,8,0,0,"2419, 2421 & 2435 LOMBARD ST",0937028,BP FILED,2012-04-13,"(37.79886143110, -122.44150298400)"
N200207171660,8,8,0,0,3150 GEARY BL,1066028,CONSTRUCTION,2007-09-17,"(37.78205381160, -122.45303777300)"
N201506239703,17,7,0,0,750 14TH ST,3537025,BP FILED,2015-06-23,"(37.76787519280, -122.43029344800)"
N201206203038,7,7,0,0,2255 TARAVAL ST,2393040,BP APPROVED,2015-11-17,"(37.74215315100, -122.49045470300)"
N201310119178,7,7,0,0,1823 TURK ST,1153020,CONSTRUCTION,2016-01-14,"(37.77928565040, -122.43938144000)"
N201405216382,4,4,0,0,965 POWHATTAN AV,5640010,BP FILED,2014-05-21,"(37.74150838560, -122.41035009400)"
N200512200747,6,6,0,0,3360 20TH ST,3594016,BP APPROVED,2010-10-21,"(37.75902660750, -122.41615346500)"
N201402198846,10,6,0,0,3324 19TH ST,3590014,BP FILED,2014-02-19,"(37.76054056420, -122.41766402200)"
N201511031632,6,6,0,0,2346 LOMBARD ST,0489015,PL APPROVED,2015-11-03,"(37.79964371180, -122.44021853000)"
N201510200295,6,6,0,0,1032 PACIFIC AV,0158010,BP FILED,2015-10-20,"(37.79637055670, -122.41226344500)"
N200904065665,6,6,0,0,1701 09TH AV,2040001,CONSTRUCTION,2013-01-08,"(37.75638263470, -122.46606237100)"
N201305036140,6,6,0,0,5 HALLAM ST,3755096,CONSTRUCTION,2015-07-28,"(37.77580861960, -122.40839164100)"
N200809262781,6,6,0,0,700 36TH AV,1609021F,BP FILED,2008-09-26,"(37.77554028710, -122.49601102900)"
N201512185520,6,6,0,0,5122 03RD ST,5358005A,BP FILED,2015-12-18,"(37.73203273660, -122.39197425800)"
N201211093910,6,6,0,0,3038 CLEMENT ST,1402023,BP ISSUED,2014-10-27,"(37.78194194650, -122.49203052000)"
N200608290811,2,2,0,0,2350 SAN BRUNO AV,5880023,CONSTRUCTION,2013-03-20,"(37.73312262650, -122.40620658100)"
N200603025879,6,6,0,0,782-786 ANDOVER ST,5825007,CONSTRUCTION,2015-03-19,"(37.73326021440, -122.41720305200)"
N201507020528,6,6,0,0,6335 03RD ST,4968036,BP FILED,2015-07-02,"(37.72028923870, -122.39622416800)"
N200808290369,6,6,0,0,1415 OCEAN AV,6941063,BP FILED,2008-08-29,"(37.72389517680, -122.45759357100)"
N201412314770,6,6,0,0,3945 JUDAH ST,1809028,BP REINSTATED,2015-07-14,"(37.76030615930, -122.50455910000)"
N201410108646,6,6,0,0,949 NATOMA ST,3510028,BP FILED,2014-10-10,"(37.77390856760, -122.41535783400)"
N200607186852,6,6,0,0,270 OCEAN AV,3211010A,CONSTRUCTION,2015-06-26,"(37.72347429770, -122.44237808600)"
N201505136260,5,5,0,0,481 TEHAMA ST,3732080,BP FILED,2015-05-13,"(37.77954438970, -122.40604394300)"
N201310088785,5,5,0,0,34 LANGTON ST,3730096,BP FILED,2013-10-08,"(37.77694529650, -122.40944445100)"
N200908255545,5,5,0,0,70 CRESTLINE DR,2845005,BP ISSUED,2013-05-15,"(37.75158027960, -122.44591005300)"
N201404254156,5,5,0,0,590 LELAND AV,6243019,BP FILED,2014-04-25,"(37.71513872030, -122.41533585400)"
N201306038460,5,5,0,0,135 WETMORE ST,0212031,BP ISSUED,2015-11-19,"(37.79419989050, -122.41064823700)"
N201501085203,9,5,0,0,657 CAPP ST,3615047,BP FILED,2015-01-08,"(37.75625021820, -122.41745287600)"
N200704128664,8,5,0,0,95 LELAND AV,6250028,BP REINSTATED,2010-03-05,"(37.71168292210, -122.40561714400)"
N201410169154,5,5,0,0,4171 24TH ST,6506032,BP FILED,2014-10-16,"(37.75096390180, -122.43553887400)"
N201412163783,5,5,0,0,888 NORTH POINT ST,0025024,BP FILED,2014-12-16,"(37.80574544590, -122.42181423200)"
N201402219037,5,5,0,0,3822 24TH ST,3651018,BP FILED,2014-02-21,"(37.75190135450, -122.42807415900)"
N201506290158,4,4,0,0,81 LELAND AV,6250030,BP FILED,2015-06-29,"(37.71162245530, -122.40546195100)"
N201507060742,4,4,0,0,1695 FOLSOM ST,3522074,BP FILED,2015-07-06,"(37.76976214350, -122.41525496700)"
N201405206278,10,4,0,0,2782 FOLSOM ST,3641010C,BP FILED,2014-05-20,"(37.75272206610, -122.41445354800)"
N201208076803,4,4,0,0,127 BUCHANAN ST,0869007,BP FILED,2012-08-07,"(37.77098409770, -122.42720819800)"
N201508174387,4,4,0,0,150 EUREKA ST,2692007,BP FILED,2015-08-17,"(37.75990016580, -122.43850604000)"
N201504224286,4,4,0,0,2829 25TH ST,4276028,BP FILED,2015-04-22,"(37.75105501840, -122.40670710500)"
N201009271690,8,4,0,0,1338 FILBERT ST,0524031,BP ISSUED,2011-01-31,"(37.80011146190, -122.42150353700)"
N201504163818,113,4,0,0,545 POST ST,0306022,CONSTRUCTION,2016-01-15,"(37.78771249960, -122.41070825900)"
N200908185077,5,4,0,0,598 BELVEDERE ST,1279048,BP FILED,2009-08-18,"(37.76195667370, -122.44768127300)"
N201512175322,4,4,0,0,1010 STANYAN ST,1273017,BP FILED,2015-12-17,"(37.76523247810, -122.45242016600)"
N200611036818,4,4,0,0,2175 BAYSHORE BL,5066B003,BP APPROVED,2009-11-23,"(37.71240175290, -122.40096823300)"
N201410310450,4,4,0,0,5617 GEARY BL,1524039,BP FILED,2014-10-31,"(37.78000814500, -122.47979792000)"
N201009080449,4,4,0,0,136 PIXLEY ST,0516028A,CONSTRUCTION,2013-01-29,"(37.79882591780, -122.43480319800)"
N200402267273,4,4,0,0,860 INNES AV,4645018,BP ISSUED,2013-06-24,"(37.73200929270, -122.37524542900)"
N201511041763,4,4,0,0,953 TREAT AV,3639028,BP FILED,2015-11-04,"(37.75509974720, -122.41303021900)"
N201209200274,4,4,0,0,685 FLORIDA ST,4022022,CONSTRUCTION,2015-12-10,"(37.76070750570, -122.41067776600)"
N201407181625,4,4,0,0,315 SOUTH VAN NESS AV,3549041,BP FILED,2014-07-18,"(37.76812058580, -122.41746006700)"
N201409237117,4,4,0,0,1656 POST ST,0686040,BP ISSUED,2015-09-18,"(37.78590403240, -122.42908004700)"
N201407302554,4,4,0,0,930 BAKER ST,1118003,BP FILED,2014-07-30,"(37.77989748640, -122.44140055800)"
N201311041047,4,4,0,0,1631 MCALLISTER ST,1179024A,CONSTRUCTION,2015-12-24,"(37.77741685330, -122.43907871800)"
N201507091099,4,4,0,0,1234 GRANT AV,0145044,BP FILED,2015-07-09,"(37.79864786630, -122.40700243300)"
N201410148838,3,3,0,0,1524 OCEAN AV,3196006,BP REINSTATED,2015-03-30,"(37.72465720590, -122.45870690500)"
N200712311569,50,4,0,0,875 POST ST,0303014,BP ISSUED,2012-07-20,"(37.78701692850, -122.41617114900)"
N201303041387,4,4,0,0,270 CAPITOL AV,7113022,CONSTRUCTION,2015-10-15,"(37.71289212540, -122.45878885200)"
N201507091102,4,4,0,0,905 GENEVA AV,6410010,BP FILED,2015-07-09,"(37.71646399590, -122.44065860500)"
N201408214436,4,4,0,0,1126 IRVING ST,1738021,BP FILED,2014-08-21,"(37.76412442350, -122.47001668300)"
N200706255058,7,4,0,0,1662-1664 UNION ST,0528008,BP FILED,2007-06-25,"(37.79849304460, -122.42670537500)"
N201510230626,4,4,0,0,657 VALENCIA ST,3576061,BP FILED,2015-10-23,"(37.76241776730, -122.42136516900)"
N201504234455,3,3,0,0,2755 MCALLISTER ST,1168040,BP FILED,2015-04-23,"(37.77507525560, -122.45745082000)"
N201207114624,4,3,0,0,2830 24TH ST,4209017,BP FILED,2012-07-11,"(37.75304741020, -122.40879099700)"
N201512144945,3,3,0,0,1244 LARKIN ST,0278010,BP FILED,2015-12-14,"(37.78955209420, -122.41854810500)"
N201505297566,3,3,0,0,3902 24TH ST,3654040,BP FILED,2015-05-29,"(37.75175072830, -122.42990482300)"
N201111189212,3,3,0,0,2175 HAYES ST,1212022,BP FILED,2011-11-18,"(37.77289343150, -122.45206041000)"
N200609253190,3,3,0,0,384 HOLLADAY AV,5577002,PL APPROVED,2009-08-19,"(37.74359160790, -122.40666909100)"
N201310310847,3,3,0,0,777 VALENCIA ST,3589108,BP ISSUED,2015-12-08,"(37.76056459350, -122.42118770200)"
N201304053893,3,3,0,0,1888 CLEMENT ST,1414061,BP FILED,2013-04-05,"(37.78252110940, -122.47925666600)"
N200712120285,4,3,0,0,353 SAN JOSE AV,6531022,CONSTRUCTION,2016-01-04,"(37.74953472410, -122.42107732500)"
N201408123622,12,3,0,0,25 ELGIN PARK ST,3502111,BP FILED,2014-08-12,"(37.77105388710, -122.42311676000)"
N201505227051,3,3,0,0,115 TELEGRAPH HILL BL,0105065,BP FILED,2015-05-22,"(37.80160159300, -122.40575006300)"
N201502047491,18,3,0,0,1160 PINE ST,0252011,BP FILED,2015-02-04,"(37.79061672760, -122.41494618600)"
N201311212547,5,3,0,0,1239 17TH ST,3985027,BP FILED,2013-11-21,"(37.76491404590, -122.39654409900)"
N201409055492,3,3,0,0,6044 GEARY BLVD,1456023,BP ISSUED,2016-01-14,"(37.78041298670, -122.48448219900)"
N201111078462,3,3,0,0,827 NORTH POINT ST,0026030,CONSTRUCTION,2014-06-03,"(37.80536903200, -122.42087028300)"
N200609253191,3,3,0,0,195 BREWSTER ST,5577009,CONSTRUCTION,2016-01-12,"(37.74346671130, -122.40723194800)"
N200806134390,3,3,0,0,3201 BALBOA ST,1611001,BP FILED,2008-06-13,"(37.77565543060, -122.49319218500)"
N200201106632,3,3,0,0,950 CORBETT AV,2799013,CONSTRUCTION,2007-03-13,"(37.75183162050, -122.44373028300)"
N200808139077,6,3,0,0,3927 19TH ST,3601071,BP FILED,2008-08-13,"(37.75926475640, -122.43120464000)"
N201211023396,3,3,0,0,946 RHODE ISLAND ST,4094024,CONSTRUCTION,2016-01-04,"(37.75791636860, -122.40222487200)"
N200712120290,3,3,0,0,3534 TARAVAL ST,2374019,BP APPROVED,2009-02-26,"(37.74204279380, -122.50418855100)"
N201507101133,7,3,0,0,33 DEARBORN ST,3577053,BP FILED,2015-07-10,"(37.76269941700, -122.42277428800)"
N201302150317,3,3,0,0,1470 MCALLISTER ST,0776035,CONSTRUCTION,2015-05-22,"(37.77827589130, -122.43639816800)"
N200703307744,3,3,0,0,1225 DOLORES ST,6534029,BP ISSUED,2015-04-03,"(37.74983703080, -122.42453984900)"
N201410108600,3,3,0,0,44 WOODWARD ST,3532048,BP FILED,2014-10-10,"(37.76914108090, -122.42104845900)"
N201505297474,5,3,0,0,767 TEHAMA ST,3729063,BP FILED,2015-05-29,"(37.77490467390, -122.41192020200)"
N201107261089,3,3,0,0,70 GOLD MINE DR,7520033,BP FILED,2011-07-26,"(37.74409298920, -122.43733148100)"
N200708109444,3,3,0,0,85 BROSNAN ST,3533165,CONSTRUCTION,2015-04-16,"(37.76850074850, -122.42397945500)"
N201503130811,3,3,0,0,974 GENEVA AV,6411034,BP FILED,2015-03-13,"(37.71566119870, -122.44011283600)"
N201510169944,2,2,0,0,1631 OAKDALE AV,5322032,BP FILED,2015-10-16,"(37.73495235180, -122.39149387300)"
N200905047636,2,2,0,0,311 EUREKA ST,2750035,CONSTRUCTION,2014-08-06,"(37.75712335000, -122.43760173400)"
N201306129341,2,2,0,0,333 PENNSYLVANIA AV,4040025,BP REINSTATED,2015-09-21,"(37.76210030050, -122.39321934500)"
N201410249901,5,2,0,0,3215 SCOTT ST,0936020,CONSTRUCTION,2015-10-08,"(37.79946013610, -122.44123814400)"
N201312164322,2,2,0,0,3516 FOLSOM ST,5626013,BP FILED,2013-12-16,"(37.74207587850, -122.41334760000)"
N201308285446,2,2,0,0,153 ARKANSAS ST,3983014,BP FILED,2013-08-28,"(37.76422112240, -122.39831338200)"
N201411181835,3,2,0,0,2806 VAN NESS AV,0499004,BP FILED,2014-11-18,"(37.80162556970, -122.42418820800)"
N201506290164,2,2,0,0,75 LELAND AV,6250007B,BP FILED,2015-06-29,"(37.71132733410, -122.40553838300)"
N201009271661,2,2,0,0,3020 LAGUNA ST,0519029,CONSTRUCTION,2013-02-27,"(37.79919136520, -122.43062772900)"
N201411262632,3,2,0,0,151 BERNARD ST,0156015A,BP ISSUED,2015-12-18,"(37.79609378550, -122.41592354600)"
N200910209344,2,2,0,0,200 BROAD ST,7106058,CONSTRUCTION,2016-01-08,"(37.71337698430, -122.45918317000)"
N201412184051,2,2,0,0,460 31ST AV,1462031,BP FILED,2014-12-18,"(37.78062937930, -122.49088712800)"
N200910209343,2,2,0,0,202 BROAD ST,7106059,CONSTRUCTION,2015-12-21,"(37.71337641230, -122.45928750000)"
N201505136191,3,2,0,0,202 TEDDY AV (AKA 468 - 488 RUTLAND),6209052,BP FILED,2015-05-13,"(37.71482758800, -122.40655166200)"
N201307262866,2,2,0,0,721 KIRKHAM ST,1857036,CONSTRUCTION,2015-05-29,"(37.75995106850, -122.46862289900)"
N201512235842,7,2,0,0,126 LAGUNA ST,0856013,PL APPROVED,2015-12-23,"(37.77225227890, -122.42513330100)"
N201012025978,2,2,0,0,551 22ND AV,1565006A,CONSTRUCTION,2016-01-11,"(37.77732785350, -122.48163962900)"
N201307222456,2,2,0,0,715 KIRKHAM ST,1857037,CONSTRUCTION,2015-05-29,"(37.75995486030, -122.46853654800)"
N201307151829,2,2,0,0,579 39TH AV,1505014,BP ISSUED,2015-07-15,"(37.77788047050, -122.49995220500)"
N201309066225,4,2,0,0,2429 CHESTNUT ST,0935024,BP FILED,2013-09-06,"(37.79962450210, -122.44338105200)"
N201412194158,2,2,0,0,531 33RD AV,1511005,BP FILED,2014-12-19,"(37.77900343840, -122.49358733700)"
N200904106077,2,2,0,0,1966 GREAT HY,2086007A,BP FILED,2009-04-10,"(37.74977581800, -122.50778843000)"
N201402047760,2,2,0,0,8 RONDEL PL,3569052,BP FILED,2014-02-04,"(37.76449129630, -122.42135077300)"
N201507070775,31,2,0,0,345 FULTON ST,0792007A,BP FILED,2015-07-07,"(37.77857647010, -122.42244381200)"
N201306149612,2,2,0,0,80 BLAKE ST,1068003,BP ISSUED,2015-12-11,"(37.78249894910, -122.45090981800)"
N201212045418,4,2,0,0,2881 MISSION ST,6517022,BP ISSUED,2016-01-12,"(37.75096691590, -122.41797625700)"
N201410229565,2,2,0,0,162 GRAND VIEW AV,2754052,BP APPROVED,2016-01-11,"(37.75550535050, -122.44061512600)"
N201511122441,3,2,0,0,2740 MCALLISTER ST,1167010,BP FILED,2015-11-12,"(37.77567797700, -122.45719297600)"
N201405155866,3,2,0,0,423 24TH AV,1456003,BP FILED,2014-05-15,"(37.78156757110, -122.48409813600)"
N201012317718,2,2,0,0,2006 KEITH ST,5386001,BP FILED,2010-12-31,"(37.72869190430, -122.39030955400)"
N201407221872,2,2,0,0,3198 MARKET ST,2659052,BP APPROVED,2016-01-06,"(37.75953877610, -122.44509048800)"
N201204249018,2,2,0,0,896 DE HARO ST,4095018,BP ISSUED,2015-05-28,"(37.75835347230, -122.40125873300)"
N200912304034,2,2,0,0,447 LINDEN ST,0818048,CONSTRUCTION,2014-10-10,"(37.77596050190, -122.42532017600)"
N201310169408,2,2,0,0,1271 19TH AV,1731015,PL FILED,2014-08-15,"(37.76410775290, -122.47755111200)"
N201307303152,2,2,0,0,3305 BRODERICK ST,0926008,CONSTRUCTION,2015-12-16,"(37.80092159740, -122.44503177600)"
N201404173443,3,2,0,0,2621 HARRISON ST,4148027,BP FILED,2014-04-17,"(37.75537830680, -122.41184171000)"
N201302140247,2,2,0,0,1750 OAKDALE AV,5312014,BP FILED,2013-02-14,"(37.73641327810, -122.39300037600)"
N201303122050,2,2,0,0,910 CAROLINA ST,4160003,BP ISSUED,2015-03-20,"(37.75695891300, -122.40019066100)"
N201405075174,2,2,0,0,201 MISSOURI ST,4002024,BP FILED,2014-05-07,"(37.76368149530, -122.39631921500)"
N201302119939,2,2,0,0,1914 20TH ST,4071014,BP ISSUED,2015-08-18,"(37.75999810280, -122.40051374900)"
N201405236581,3,2,0,0,1236 ARGUELLO BL,1265019,BP FILED,2014-05-23,"(37.76526818930, -122.45734108100)"
N201312315375,2,2,0,0,1212 EGBERT AV,4909003,BP FILED,2013-12-31,"(37.72091634340, -122.38900562600)"
N201405125450,2,2,0,0,1947 OAKDALE AV,5319037,BP ISSUED,2016-01-08,"(37.73808910660, -122.39702986200)"
N201210041365,3,2,0,0,1880 GOLDEN GATE AV,1152018,BP ISSUED,2015-11-10,"(37.77857936240, -122.44152801100)"
N201310250236,2,2,0,0,5670 MISSION ST,7099009,CONSTRUCTION,2016-01-14,"(37.71047909430, -122.44863244400)"
N201402078043,3,2,0,0,1236 19TH AV,1732037,BP FILED,2014-02-07,"(37.76468243670, -122.47687473100)"
N201301298999,3,2,0,0,471 24TH AV,1456013,BP REINSTATED,2013-02-20,"(37.78074503470, -122.48403840900)"
N201405206229,4,2,0,0,4024 24TH ST,3656010,BP ISSUED,2015-11-04,"(37.75163296900, -122.43252693900)"
N201006073967,3,2,0,0,1067 TENNESSEE ST,4108010,BP REINSTATED,2010-09-08,"(37.75843733540, -122.38898749800)"
N201507171855,2,2,0,0,1973 GREENWICH ST,0518029,BP FILED,2015-07-17,"(37.79905962960, -122.43202434300)"
N201407090780,2,2,0,0,1513 YORK ST,5513011,BP FILED,2014-07-09,"(37.74812528750, -122.40686730500)"
N201407302522,2,2,0,0,3123 FOLSOM ST,5503018,BP ISSUED,2015-12-23,"(37.74791144440, -122.41332594800)"
N201407020336,2,2,0,0,925 KANSAS ST,4094048,BP FILED,2014-07-02,"(37.75809932730, -122.40258963000)"
N201407020335,2,2,0,0,929 KANSAS ST,4094047,BP FILED,2014-07-02,"(37.75803239950, -122.40258320000)"
N201407020334,2,2,0,0,931 KANSAS ST,4094046,BP FILED,2014-07-02,"(37.75796393930, -122.40257662200)"
N201407020323,2,2,0,0,935 KANSAS ST,4094045,BP FILED,2014-07-02,"(37.75789548000, -122.40257004500)"
N201206112282,2,2,0,0,930 SHOTWELL ST,3641076,CONSTRUCTION,2015-04-24,"(37.75303235580, -122.41554089500)"
N201106027305,7,2,0,0,2882 -  2890 GEARY BL,1069045,BP ISSUED,2014-02-05,"(37.78237977430, -122.44986346900)"
N201408133730,2,2,0,0,160 BERNARD ST,0156036,BP FILED,2014-08-13,"(37.79632821400, -122.41605980300)"
N201107089769,4,2,0,0,3932 GEARY BL,1435017,BP FILED,2011-07-08,"(37.78144670530, -122.46167803900)"
N201306210141,3,2,0,0,363 21ST AV,1453013,BP ISSUED,2015-03-24,"(37.78102771900, -122.48083375500)"
N201108263406,2,2,0,0,560 ROOSEVELT WY,2628026,CONSTRUCTION,2016-01-13,"(37.76256862140, -122.44492843500)"
N201112301504,2,2,0,0,534 TEXAS ST,4101004,BP FILED,2011-12-30,"(37.75953003700, -122.39557612400)"
N201312315336,3,2,0,0,5875 MISSION ST,6472022,BP FILED,2013-12-31,"(37.70869175690, -122.45177706100)"
N201203146037,2,2,0,0,906 CORTLAND AV,5683012,BP APPROVED,2015-05-14,"(37.73877309170, -122.41361360300)"
N201507091034,2,2,0,0,10 TINGLEY ST,6800004,BP FILED,2015-07-09,"(37.72856383840, -122.43210261800)"
N201201242770,2,2,0,0,520 CARTER ST,6428001,BP FILED,2012-01-24,"(37.70903614950, -122.42375118000)"
N201201242773,2,2,0,0,103 WALBRIDGE ST,6428007,BP REINSTATED,2012-01-30,"(37.70905937690, -122.42383250700)"
N201203125903,2,2,0,0,149 29TH ST,6634026,CONSTRUCTION,2014-12-18,"(37.74365097140, -122.42342488300)"
N201101208700,4,2,0,0,3808 MISSION ST,6692002,BP FILED,2011-01-20,"(37.73578135080, -122.42486668200)"
N200702214545,3,2,0,0,1419 BRODERICK ST,1080008,BP APPROVED,2008-12-19,"(37.78346820740, -122.44151470200)"
N201003248891,3,2,0,0,3249 17TH ST,3575063,CONSTRUCTION,2015-12-16,"(37.76327904760, -122.41826440500)"
N200803288288,2,2,0,0,1169 STANYAN ST,2630018,BP ISSUED,2013-09-25,"(37.76287312180, -122.45255312400)"
N201502188620,8,2,0,0,3312 17TH ST,3569017,BP FILED,2015-02-18,"(37.76357910960, -122.41997704300)"
N201007146550,2,2,0,0,2115 TARAVAL ST,2394046,BP ISSUED,2012-12-31,"(37.74222190100, -122.48889290500)"
N201503201461,2,2,0,0,2920 FRANKLIN ST,0498020,BP FILED,2015-03-20,"(37.80153739270, -122.42599505200)"
N201503160999,3,2,0,0,4221 GEARY BL,1538036,BP FILED,2015-03-16,"(37.78069079640, -122.46470924700)"
N201405296933,6,2,0,0,716 CLEMENTINA ST,3729042,BP FILED,2014-05-29,"(37.77523362290, -122.41112798900)"
N201512215657,2,2,0,0,4043 CESAR CHAVEZ ST,6580035,BP FILED,2015-12-21,"(37.74726120990, -122.43022580000)"
N201504103363,3,2,0,0,2944 21ST ST,3612017,BP FILED,2015-04-10,"(37.75753710570, -122.41329986800)"
N200506074411,2,2,0,0,746 CAROLINA ST,4096005,CONSTRUCTION,2010-03-22,"(37.75919402460, -122.40040424300)"
N200605111391,2,2,0,0,1208 15TH AV,1736033,CONSTRUCTION,2014-06-06,"(37.76525058600, -122.47254232300)"
N201505075705,3,2,0,0,813 LYON ST,1150005,BP FILED,2015-05-07,"(37.77858311150, -122.44392372400)"
N201503201416,2,2,0,0,301 UPPER TR,2628035,BP FILED,2015-03-20,"(37.76210210270, -122.44558659100)"
N200609182560,3,2,0,0,470 08TH AV,1537027,BP FILED,2006-09-18,"(37.77956648820, -122.46599861600)"
N201502249220,3,2,0,0,1152 POTRERO AV,4211011,BP FILED,2015-02-24,"(37.75370945160, -122.40674426000)"
N200701121612,2,2,0,0,3119 HARRISON ST,5504001H,CONSTRUCTION,2011-05-03,"(37.74783694560, -122.41112748700)"
N201504234413,2,2,0,0,2785 SAN BRUNO AV,5450018,BP FILED,2015-04-23,"(37.72667404140, -122.40292265300)"
N200705010119,2,2,0,0,1036 MISSISSIPPI ST,4224018,BP APPROVED,2009-12-01,"(37.75327718290, -122.39400858600)"
N201512044244,2,2,0,0,325 29TH AV,1404006,BP REINSTATED,2015-12-14,"(37.78318483840, -122.48958560400)"
N201506229512,2,2,0,0,1016 DE HARO ST,4159004,BP FILED,2015-06-22,"(37.75683223500, -122.40114884600)"
N200806275518,2,2,0,0,339 18TH AV,1450007,BP FILED,2008-06-27,"(37.78158372690, -122.47764649700)"
N200804038738,3,2,0,0,1321 DE HARO ST,4218036,BP APPROVED,2015-11-05,"(37.75313631650, -122.40017151400)"
N201512316214,2,2,0,0,318 30TH AV,1404041,BP FILED,2015-12-31,"(37.78323726650, -122.49000836800)"
N201502188607,4,2,0,0,195 BROAD ST,7113063,BP FILED,2015-02-18,"(37.71296046020, -122.45883184800)"
N200606295405,3,2,0,0,322 22ND AV,1453039,PL APPROVED,2011-03-03,"(37.78169442410, -122.48129743600)"
N201510099392,2,2,0,0,1238 45TH AV,1706037,BP FILED,2015-10-09,"(37.76345205170, -122.50473704000)"
N201012307679,2,2,0,0,857 ALABAMA ST,4085026,CONSTRUCTION,2012-11-02,"(37.75819290910, -122.41121359400)"
N200701292823,4,2,0,0,2374 FOLSOM ST,3594009,CONSTRUCTION,2012-05-10,"(37.75934572980, -122.41508754200)"
N200806043667,2,2,0,0,347 CRESCENT AV,5744075,BP ISSUED,2015-01-28,"(37.73516059430, -122.41777601100)"
N200807176988,2,2,0,0,165 - 167 BRUSSELS ST,5926021,CONSTRUCTION,2016-01-05,"(37.73003306600, -122.40646287300)"
N200712170659,2,2,0,0,377 BAY ST,0041039,BP FILED,2007-12-17,"(37.80549748030, -122.41314802500)"
N201511233357,2,2,0,0,1380 REVERE AV,4761039,BP FILED,2015-11-23,"(37.72951334540, -122.38583144800)"
N200704279893,2,2,0,0,106 BACHE ST,5826003,BP FILED,2007-04-27,"(37.73372244910, -122.41778798200)"
N201505277278,4,2,0,0,1794 SAN JOSE AV,6793011,BP FILED,2015-05-27,"(37.72919658630, -122.44009136500)"
N200812319407,3,2,0,0,30 EDITH ST,0077004,BP REINSTATED,2014-06-06,"(37.80290857010, -122.40860528500)"
N201512316217,2,2,0,0,1058 MISSISSIPPI ST,4224022,BP FILED,2015-12-31,"(37.75300335850, -122.39398199600)"
N201412163794,2,2,0,0,2774 SAN BRUNO AV,6048010,BP FILED,2014-12-16,"(37.72667821920, -122.40346903700)"
N200706265226,2,2,0,0,104 BACHE ST,5826002,CONSTRUCTION,2014-10-03,"(37.73379094000, -122.41778190900)"
N200603025881,2,2,0,0,790 ANDOVER ST,5825008,CONSTRUCTION,2015-03-19,"(37.73326021440, -122.41720305200)"
N200709193092,2,2,0,0,1076 HAMPSHIRE ST,4152016,CONSTRUCTION,2012-02-21,"(37.75490617850, -122.40776283400)"
N201512094574,2,2,0,0,1545 CLEMENT ST,1448038,BP FILED,2015-12-09,"(37.78220934700, -122.47601494400)"
N201511102336,2,1,0,0,1187 PALOU AV,4757014,BP FILED,2015-11-10,"(37.72938577680, -122.38334664900)"
N200810224855,1,1,0,0,1230 TWIN PEAKS BL,2821022,BP APPROVED,2010-05-26,"(37.74643619870, -122.45048851000)"
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-05-26,"(37.73006199680, -122.39371847800)"
N201301168071,1,1,0,0,4376 24TH ST,2829010,CONSTRUCTION,2015-10-09,"(37.75117041240, -122.44014612300)"
N200810315629,1,1,0,0,160 SAN MARCOS AV,2861011,CONSTRUCTION,2014-01-23,"(37.74709320810, -122.46511538900)"
N201302069581,1,1,0,0,287 CRESTA VISTA DR,2993088,CONSTRUCTION,2015-04-21,"(37.73565101260, -122.45362856500)"
N201505085770,1,1,0,0,7 EDGAR AV,6978075,BP FILED,2015-05-08,"(37.72059522890, -122.45245394200)"
N201512114902,2,1,0,0,1465 REVERE AV,4789014,BP FILED,2015-12-11,"(37.73005099070, -122.38784938900)"
N201208026449,3,1,0,0,80 SYCAMORE ST,3576076,BP FILED,2012-08-02,"(37.76279910820, -122.42105822100)"
N201407292390,2,1,0,0,112 12TH AV,1371039,BP FILED,2014-07-29,"(37.78591097540, -122.47074960400)"
N201303212727,2,1,2,1,4616 03RD ST,5306025,CONSTRUCTION,2015-08-19,"(37.73620241950, -122.39059353800)"
N201210011010,3,1,0,0,2830 22ND ST,4146019,CONSTRUCTION,2015-09-22,"(37.75613672710, -122.41097731600)"
N201512155196,3,1,0,0,1351 REVERE AV,4788020A,BP FILED,2015-12-15,"(37.72884117780, -122.38571764500)"
N201307313282,1,1,0,0,1055 ASHBURY ST,1269167,BP REINSTATED,2016-01-05,"(37.76369221200, -122.44673806300)"
N200810224853,1,1,0,0,1240 TWIN PEAKS BL,2821021,BP APPROVED,2010-05-26,"(37.74644550240, -122.45070812700)"
N201207104487,2,1,0,0,605 KEARNY ST,0226007,CONSTRUCTION,2012-08-17,"(37.79370951670, -122.40482415100)"
N201507222207,2,1,0,0,49 NAGLEE AV,7098001,BP FILED,2015-07-22,"(37.71193970910, -122.44686511800)"
N201405307098,1,1,0,0,4126 17TH ST,2623028,BP ISSUED,2015-11-23,"(37.76261189720, -122.43795431900)"
N201208298556,2,1,0,0,31 URANUS TR,2654031,BP ISSUED,2014-01-06,"(37.76141469900, -122.44523900400)"
N200603035946,2,1,0,0,70 DOUGLASS ST,2625007A,CONSTRUCTION,2009-03-27,"(37.76277859970, -122.43989059200)"
N200711077576,1,1,0,0,83 PANORAMA DR,2821010,CONSTRUCTION,2015-03-17,"(37.74687573240, -122.45095783700)"
